Particle ID,Area (ABD),Aspect Ratio,Average Blue,Average Green,Average Red,Circle Fit,Circularity (Hu),Compactness,Diameter (ABD),Diameter (ESD),Elongation,Geodesic Aspect Ratio,Geodesic Length,Geodesic Thickness,Intensity,Length,Perimeter,Roughness,Sigma Intensity,Sum Intensity,Transparency,Volume (ABD),Width
139,39.51,0.96,138.83,136.73,139.06,0.92,1.00,1.07,7.09,7.50,1.00,1.00,7.78,7.78,137.66,7.73,31.10,1.06,23.10,32487.00,0.05,1.867958e+002,7.18
140,22.91,0.86,156.14,151.30,149.96,0.91,0.99,1.00,5.40,5.70,1.00,1.00,6.16,6.16,151.16,6.28,24.66,1.04,33.71,24185.00,0.05,8.247342e+001,5.10
141,33.69,0.93,138.26,148.87,144.98,0.82,0.97,1.43,6.55,7.65,1.97,0.51,11.48,5.83,146.48,8.25,34.61,1.32,44.90,30761.00,0.14,1.470892e+002,7.28
142,31.05,0.87,131.97,133.54,132.86,0.85,0.97,1.24,6.29,7.06,1.00,1.00,7.66,7.66,132.91,7.71,30.64,1.09,27.55,26317.00,0.11,1.301353e+002,6.12
143,49.84,0.84,124.15,131.91,130.32,0.78,0.96,1.32,7.97,8.94,1.47,0.68,11.21,7.65,129.20,10.66,37.73,1.11,45.04,36305.00,0.11,2.646565e+002,7.83
144,22.91,0.85,123.80,114.90,110.37,0.89,0.98,1.01,5.40,6.02,1.00,1.00,6.44,6.44,112.61,6.80,25.76,1.29,13.83,18017.00,0.10,8.247342e+001,5.25
145,34.58,0.90,116.20,127.14,125.95,0.86,0.98,1.26,6.63,7.40,1.00,1.00,8.05,8.05,125.25,8.25,32.21,1.11,43.60,26804.00,0.10,1.529358e+002,6.76
146,27.36,0.88,126.55,130.72,129.13,0.84,0.97,1.31,5.90,6.62,1.41,0.71,8.84,6.25,129.78,7.21,30.19,1.13,42.95,23490.00,0.11,1.076568e+002,6.14
147,29.96,0.88,132.08,133.46,128.70,0.91,0.99,1.03,6.18,6.53,1.00,1.00,6.91,6.91,131.67,7.18,27.65,1.05,36.66,25412.00,0.05,1.233343e+002,5.80
148,25.22,0.93,140.28,138.03,135.16,0.84,0.98,1.19,5.67,6.40,1.00,1.00,6.99,6.99,137.09,7.32,27.97,1.08,38.23,23443.00,0.11,9.530118e+001,5.49
149,47.98,0.88,126.82,118.38,111.58,0.90,0.99,1.07,7.82,8.98,1.00,1.00,8.99,8.99,117.06,9.78,35.98,1.50,17.16,31957.00,0.13,2.499984e+002,8.01
150,53.11,0.87,118.38,127.99,126.57,0.90,0.99,1.03,8.22,8.56,1.00,1.00,8.52,8.52,126.27,9.24,34.09,1.05,35.15,37251.00,0.04,2.911308e+002,7.46
151,33.25,0.91,143.91,146.20,142.61,0.88,0.98,1.15,6.51,7.13,1.00,1.00,7.58,7.58,144.88,7.57,30.32,1.08,36.56,30136.00,0.09,1.442022e+002,6.44
152,24.38,0.90,143.41,141.23,143.37,0.86,0.98,1.13,5.57,6.19,1.00,1.00,6.72,6.72,142.13,7.12,26.87,1.07,36.12,23735.00,0.10,9.054300e+001,5.49
153,28.44,0.96,143.69,139.51,135.69,0.94,1.00,1.01,6.02,6.28,1.00,1.00,6.72,6.72,138.83,6.52,26.87,1.05,38.75,25822.00,0.04,1.140775e+002,5.80
154,29.96,0.84,122.43,131.74,136.51,0.76,0.92,1.86,6.18,7.50,3.55,0.28,14.47,4.07,132.07,8.25,37.08,1.25,43.76,25490.00,0.18,1.233343e+002,6.54
155,64.01,0.94,113.89,123.65,122.51,0.94,1.00,1.03,9.03,9.35,1.00,1.00,9.19,9.19,121.31,9.78,36.76,1.05,35.63,41367.00,0.03,3.852449e+002,8.57
156,44.06,0.95,144.15,145.48,142.52,0.87,0.98,1.22,7.49,8.25,1.00,1.00,8.64,8.64,144.41,8.69,34.55,1.09,40.53,36969.00,0.09,2.200088e+002,7.75
157,55.93,0.97,110.07,121.65,125.74,0.75,0.97,1.71,8.44,9.88,3.06,0.33,17.19,5.61,121.52,10.87,45.60,1.37,44.04,37306.00,0.15,3.146420e+002,9.01
158,25.44,0.76,135.11,138.29,133.03,0.80,0.93,1.24,5.69,6.52,1.00,1.00,7.16,7.16,136.33,7.73,28.62,1.09,40.04,23449.00,0.13,9.650727e+001,5.08
159,36.13,0.83,158.06,157.12,153.26,0.88,0.98,1.08,6.78,7.87,1.00,1.00,8.05,8.05,155.84,8.69,32.21,1.51,19.35,34441.00,0.14,1.633990e+002,6.94
160,88.62,0.94,127.38,147.86,149.44,0.76,0.96,1.77,10.62,12.11,3.27,0.31,20.99,6.43,145.85,13.42,54.84,1.24,47.88,64467.00,0.12,6.275988e+002,10.78
161,26.93,0.92,142.48,141.75,144.80,0.93,1.00,1.00,5.86,6.17,1.00,1.00,6.52,6.52,142.76,6.71,26.09,1.04,34.90,25554.00,0.05,1.051335e+002,5.76
162,25.01,0.87,110.80,119.15,116.56,0.84,0.97,1.30,5.64,6.63,1.31,0.76,8.24,6.30,116.71,8.07,29.08,1.09,41.79,19840.00,0.15,9.410169e+001,5.25
163,28.87,0.85,151.11,150.35,146.88,0.89,0.98,1.05,6.06,6.43,1.00,1.00,6.88,6.88,149.39,7.26,27.52,1.06,31.75,28085.00,0.06,1.166906e+002,5.78
164,30.17,0.83,150.72,145.29,140.04,0.89,0.98,1.03,6.20,6.55,1.00,1.00,6.91,6.91,144.34,7.45,27.65,1.05,23.86,28002.00,0.05,1.246820e+002,5.74
165,28.65,0.85,153.53,155.52,149.40,0.85,0.98,1.18,6.04,6.65,1.00,1.00,7.27,7.27,153.44,7.12,29.08,1.09,35.36,28693.00,0.09,1.153809e+002,5.71
166,28.01,0.89,142.21,143.58,144.81,0.77,0.94,1.87,5.97,7.25,3.58,0.28,14.19,3.96,143.77,8.92,36.30,1.26,37.01,26454.00,0.18,1.114900e+002,5.80
167,26.29,0.86,153.15,148.92,141.66,0.91,0.99,1.01,5.79,6.12,1.00,1.00,6.52,6.52,146.51,6.80,26.09,1.05,30.61,25786.00,0.05,1.013974e+002,5.25
168,22.49,0.82,130.87,134.66,131.92,0.89,0.98,1.00,5.35,5.68,1.00,1.00,6.16,6.16,133.38,6.50,24.66,1.05,36.94,21074.00,0.06,8.022859e+001,4.71
169,23.75,0.82,145.67,133.90,129.77,0.87,0.98,1.00,5.50,5.81,1.00,1.00,6.25,6.25,133.96,6.64,24.98,1.04,36.62,21969.00,0.05,8.704429e+001,4.70
170,76.83,0.93,136.46,137.69,142.33,0.92,1.00,1.12,9.89,10.33,1.00,1.00,10.30,10.30,138.92,11.00,41.18,1.08,5.52,54735.00,0.04,5.065496e+002,9.67
171,25.86,0.85,136.94,147.54,142.57,0.90,0.99,1.00,5.74,6.03,1.00,1.00,6.41,6.41,144.49,6.80,25.63,1.04,32.71,25142.00,0.05,9.893920e+001,5.25
172,26.29,0.86,132.73,134.81,130.48,0.90,0.99,1.00,5.79,6.06,1.00,1.00,6.44,6.44,133.24,6.80,25.76,1.04,36.59,23450.00,0.05,1.013974e+002,5.25
173,29.74,0.80,156.26,158.35,149.89,0.80,0.94,1.33,6.15,7.15,1.51,0.66,9.42,6.22,155.59,7.95,31.29,1.11,39.67,29873.00,0.14,1.219930e+002,5.77
174,55.69,0.95,124.46,128.26,126.98,0.93,1.00,1.03,8.42,8.75,1.00,1.00,8.68,8.68,126.22,9.07,34.74,1.05,29.32,38623.00,0.04,3.126542e+002,8.01
175,22.07,0.93,149.41,154.61,152.32,0.85,0.97,1.17,5.30,5.89,1.00,1.00,6.60,6.60,153.01,6.42,26.41,1.09,33.53,23869.00,0.10,7.801101e+001,5.25
176,20.83,0.98,139.75,134.87,131.26,0.86,0.97,1.18,5.15,5.96,1.00,1.00,6.72,6.72,134.32,6.64,26.87,1.30,35.82,20148.00,0.14,7.152309e+001,5.25
177,28.44,0.94,132.92,131.23,131.73,0.94,1.00,1.01,6.02,6.33,1.00,1.00,6.72,6.72,131.55,6.80,26.87,1.05,25.83,24468.00,0.05,1.140775e+002,5.80
178,32.36,0.97,134.07,132.41,129.85,0.95,1.00,1.00,6.42,6.69,1.00,1.00,6.99,6.99,131.06,6.80,27.97,1.05,29.75,26737.00,0.04,1.385016e+002,6.35
179,19.81,0.91,131.12,132.14,128.63,0.87,0.98,1.15,5.02,5.68,1.00,1.00,6.33,6.33,130.92,6.80,25.31,1.07,36.29,18983.00,0.12,6.630745e+001,4.70
180,34.35,0.86,139.22,142.79,142.21,0.90,0.99,1.06,6.61,6.95,1.00,1.00,7.35,7.35,140.88,7.57,29.40,1.07,28.77,30008.00,0.05,1.514651e+002,6.01
181,40.19,0.88,146.79,152.18,154.90,0.85,0.97,1.19,7.15,7.88,1.00,1.00,8.26,8.26,152.37,8.68,33.04,1.08,42.59,36416.00,0.09,1.916324e+002,6.35
182,24.17,0.92,150.08,144.57,144.70,0.88,0.99,1.14,5.55,6.16,1.00,1.00,6.75,6.75,145.27,6.92,27.00,1.07,39.11,24114.00,0.10,8.937008e+001,5.35
183,45.67,0.89,142.64,145.79,140.48,0.90,0.99,1.07,7.63,8.01,1.00,1.00,8.21,8.21,143.65,8.69,32.85,1.06,38.00,37780.00,0.05,2.321648e+002,6.91
184,88.13,0.93,123.86,121.41,125.85,0.91,0.99,1.09,10.59,11.07,1.00,1.00,10.72,10.72,122.22,11.71,42.88,1.06,16.20,53775.00,0.04,6.223506e+002,10.42
185,21.66,0.86,153.59,150.36,143.95,0.91,0.99,1.00,5.25,5.57,1.00,1.00,6.08,6.08,148.80,6.22,24.34,1.05,37.01,22915.00,0.06,7.582080e+001,4.71
186,29.96,0.87,159.37,149.82,144.27,0.90,0.99,1.06,6.18,6.52,1.00,1.00,6.99,6.99,149.25,7.12,27.97,1.07,25.75,28806.00,0.05,1.233343e+002,5.88
187,23.12,0.87,148.72,145.61,137.42,0.91,0.99,1.00,5.43,5.71,1.00,1.00,6.13,6.13,143.23,6.28,24.53,1.04,33.49,23060.00,0.05,8.360601e+001,4.70
188,28.87,0.97,153.51,150.26,143.92,0.94,1.00,1.04,6.06,6.38,1.00,1.00,6.83,6.83,148.35,6.52,27.33,1.06,23.88,27890.00,0.05,1.166906e+002,6.21
189,22.91,0.93,138.64,149.53,149.25,0.83,0.96,1.44,5.40,6.42,2.03,0.49,9.96,4.91,148.17,7.73,29.73,1.14,35.53,23707.00,0.16,8.247342e+001,5.74
190,22.07,0.82,162.26,150.93,140.62,0.87,0.98,1.04,5.30,7.05,1.00,1.00,7.27,7.27,147.92,8.21,29.08,1.54,4.81,23076.00,0.25,7.801101e+001,6.21
191,74.15,0.82,142.16,145.74,148.47,0.66,0.90,2.13,9.72,11.92,4.47,0.22,22.86,5.12,145.79,14.68,55.95,1.28,36.36,55837.00,0.19,4.802822e+002,9.52
192,34.13,0.85,156.43,153.72,149.11,0.90,0.99,1.02,6.59,6.93,1.00,1.00,7.19,7.19,152.26,7.73,28.76,1.05,26.33,32279.00,0.05,1.500004e+002,6.21
193,54.75,0.81,121.85,130.43,128.58,0.86,0.97,1.08,8.35,8.83,1.00,1.00,8.83,8.83,128.89,9.60,35.33,1.06,35.54,38926.00,0.05,3.047547e+002,7.31
194,34.35,0.88,127.24,135.03,138.03,0.80,0.96,1.31,6.61,7.40,1.40,0.71,9.55,6.81,134.20,8.34,32.72,1.12,39.99,28584.00,0.11,1.514651e+002,6.54
195,30.83,0.99,150.46,147.49,146.48,0.95,1.00,1.01,6.27,6.54,1.00,1.00,6.91,6.91,147.56,6.80,27.65,1.05,24.61,29069.00,0.04,1.287626e+002,6.27
196,46.59,0.92,158.16,164.63,163.14,0.89,0.99,1.11,7.70,8.22,1.00,1.00,8.44,8.44,163.34,8.69,33.77,1.07,41.17,43611.00,0.06,2.392325e+002,7.75
197,25.01,0.77,163.83,169.71,166.26,0.84,0.96,1.07,5.64,6.12,1.00,1.00,6.60,6.60,168.01,7.06,26.41,1.06,25.89,28562.00,0.08,9.410169e+001,4.70
198,38.83,0.93,157.61,162.90,158.46,0.91,0.99,1.13,7.03,7.59,1.00,1.00,7.94,7.94,160.94,8.21,31.75,1.07,21.14,37500.00,0.07,1.820112e+002,6.91
199,38.15,0.80,151.92,152.59,150.62,0.72,0.92,1.85,6.97,8.45,3.54,0.28,15.78,4.45,151.56,9.68,40.46,1.24,45.79,34858.00,0.17,1.772790e+002,6.35
200,34.80,0.95,125.70,132.62,136.05,0.88,0.99,1.14,6.66,7.25,1.00,1.00,7.66,7.66,132.32,7.90,30.64,1.07,38.72,28448.00,0.08,1.544126e+002,6.35
201,25.44,0.91,139.92,138.89,132.99,0.93,0.99,1.01,5.69,6.01,1.00,1.00,6.44,6.44,136.93,6.50,25.76,1.05,28.55,23552.00,0.05,9.650727e+001,5.49
202,34.58,0.88,149.70,142.85,146.69,0.84,0.96,1.14,6.63,7.26,1.00,1.00,7.66,7.66,144.78,8.22,30.64,1.07,4.26,30983.00,0.09,1.529358e+002,6.66
203,35.47,0.85,144.53,151.86,151.66,0.82,0.95,1.33,6.72,7.87,1.53,0.66,10.08,6.61,150.94,8.49,33.37,1.09,45.45,32905.00,0.15,1.588789e+002,7.13
204,38.83,0.97,123.70,125.91,124.33,0.94,1.00,1.04,7.03,7.35,1.00,1.00,7.63,7.63,125.15,7.73,30.51,1.06,22.78,29159.00,0.04,1.820112e+002,6.91
205,32.14,0.92,124.55,130.09,134.96,0.93,1.00,1.00,6.40,6.69,1.00,1.00,6.88,6.88,130.91,7.26,27.52,1.03,41.59,26575.00,0.04,1.370917e+002,5.80
206,55.69,0.95,133.96,134.39,137.72,0.93,1.00,1.05,8.42,9.14,1.00,1.00,9.08,9.08,134.95,9.56,36.30,1.30,12.40,41295.00,0.08,3.126542e+002,8.57
207,46.82,0.78,146.40,145.83,144.48,0.83,0.97,1.14,7.72,9.20,1.00,1.00,9.35,9.35,145.26,10.33,37.41,1.47,6.97,38931.00,0.16,2.410132e+002,7.71
208,37.93,0.84,152.84,154.74,149.37,0.88,0.98,1.06,6.95,7.35,1.00,1.00,7.61,7.61,152.77,8.03,30.45,1.06,23.30,34984.00,0.05,1.757132e+002,6.27
209,90.85,0.95,122.57,136.37,135.19,0.85,0.99,1.24,10.76,11.56,1.00,1.00,11.71,11.71,134.43,12.01,46.84,1.23,40.29,60626.00,0.07,6.514312e+002,10.78
210,29.09,0.83,146.00,146.32,142.44,0.79,0.96,1.35,6.09,6.78,1.63,0.61,9.69,5.96,145.12,7.32,31.29,1.15,37.57,27428.00,0.10,1.180067e+002,6.16
211,21.45,0.92,146.30,142.21,141.77,0.91,0.99,1.05,5.23,5.65,1.00,1.00,6.21,6.21,141.84,6.50,24.85,1.06,21.70,21702.00,0.07,7.473601e+001,5.19
212,27.58,0.87,149.91,144.84,139.26,0.92,0.99,1.00,5.93,6.20,1.00,1.00,6.52,6.52,143.71,6.80,26.09,1.04,32.18,26156.00,0.04,1.089281e+002,5.49
213,29.09,0.86,146.79,145.20,142.24,0.89,0.99,1.05,6.09,6.49,1.00,1.00,6.91,6.91,144.10,7.18,27.65,1.06,26.45,27235.00,0.06,1.180067e+002,5.78
214,21.24,0.89,158.14,155.29,148.65,0.91,0.99,1.00,5.20,5.49,1.00,1.00,6.05,6.05,152.65,6.03,24.20,1.05,30.08,23203.00,0.05,7.365812e+001,4.70
215,28.44,0.86,160.24,156.37,148.11,0.91,0.99,1.01,6.02,6.35,1.00,1.00,6.72,6.72,154.10,7.12,26.87,1.05,29.23,28663.00,0.05,1.140775e+002,5.49
216,28.22,0.96,142.87,150.82,148.15,0.95,1.00,1.00,5.99,6.24,1.00,1.00,6.52,6.52,148.81,6.50,26.09,1.03,29.70,27529.00,0.04,1.127805e+002,5.80
217,45.44,0.95,142.29,154.00,150.85,0.93,1.00,1.07,7.61,7.96,1.00,1.00,8.21,8.21,151.70,8.25,32.85,1.07,25.44,39746.00,0.04,2.304116e+002,7.46
218,27.79,1.00,142.10,145.83,143.36,0.94,1.00,1.03,5.95,6.28,1.00,1.00,6.72,6.72,144.67,6.52,26.87,1.06,26.58,26475.00,0.05,1.102058e+002,5.80
219,25.44,0.85,140.17,138.51,133.31,0.89,0.99,1.03,5.69,6.07,1.00,1.00,6.52,6.52,137.12,6.80,26.09,1.05,32.05,23584.00,0.06,9.650727e+001,5.25
220,29.30,0.86,137.09,138.98,132.82,0.89,0.99,1.04,6.11,6.47,1.00,1.00,6.88,6.88,136.91,7.18,27.52,1.06,34.28,26013.00,0.06,1.193291e+002,5.25
221,32.80,0.89,146.31,144.40,140.60,0.91,0.99,1.08,6.46,6.88,1.00,1.00,7.30,7.30,143.44,7.52,29.21,1.07,17.82,29548.00,0.06,1.413396e+002,6.25
222,30.17,0.82,159.81,160.41,158.86,0.87,0.98,1.07,6.20,7.17,1.00,1.00,7.47,7.47,159.70,8.03,29.86,1.48,21.81,30981.00,0.14,1.246820e+002,6.16
223,40.87,0.97,136.21,141.51,143.84,0.81,0.95,1.59,7.21,8.86,2.61,0.38,14.55,5.58,141.57,9.40,40.27,1.50,41.47,34259.00,0.19,1.965207e+002,8.21
224,58.29,0.97,122.37,128.37,127.92,0.94,1.00,1.05,8.62,8.95,1.00,1.00,8.91,8.91,126.40,9.33,35.65,1.05,28.02,40068.00,0.04,3.348020e+002,8.57
225,23.12,0.93,145.12,144.82,142.68,0.86,0.98,1.23,5.43,6.11,1.00,1.00,6.88,6.88,143.69,6.80,27.52,1.10,29.35,23134.00,0.11,8.360601e+001,5.25
226,22.91,0.72,138.60,134.61,131.47,0.79,0.92,1.38,5.40,6.37,1.76,0.57,9.27,5.27,133.19,6.99,29.08,1.12,33.99,21311.00,0.15,8.247342e+001,5.10
227,22.07,0.93,122.26,123.62,120.23,0.82,0.94,1.84,5.30,6.79,3.49,0.29,12.89,3.69,122.42,7.51,33.18,1.21,37.96,19098.00,0.22,7.801101e+001,5.49
228,39.51,0.84,160.48,169.69,165.98,0.88,0.98,1.15,7.09,7.60,1.00,1.00,8.05,8.05,167.37,8.55,32.21,1.09,23.20,39500.00,0.07,1.867958e+002,6.51
229,21.24,0.93,163.94,157.57,153.51,0.93,1.00,1.00,5.20,6.08,1.00,1.00,6.41,6.41,157.07,6.48,25.63,1.51,19.12,23875.00,0.14,7.365812e+001,5.25
230,30.61,0.88,138.65,139.06,135.59,0.86,0.97,1.21,6.24,6.97,1.00,1.00,7.55,7.55,137.96,7.47,30.19,1.09,36.60,27041.00,0.10,1.273961e+002,5.80
231,25.01,0.88,119.52,121.92,122.03,0.77,0.90,1.74,5.64,7.32,3.15,0.32,12.79,4.06,121.69,8.23,33.69,1.16,38.49,20688.00,0.23,9.410169e+001,5.15
232,28.44,0.86,154.49,157.69,146.26,0.90,0.98,1.05,6.02,6.40,1.00,1.00,6.83,6.83,153.66,6.99,27.33,1.06,33.28,28580.00,0.06,1.140775e+002,5.72
233,24.17,0.83,157.01,159.24,153.56,0.88,0.98,1.02,5.55,5.92,1.00,1.00,6.36,6.36,157.01,6.92,25.44,1.05,31.57,26063.00,0.06,8.937008e+001,4.70
234,26.29,0.93,162.80,156.76,155.49,0.91,0.99,1.07,5.79,6.17,1.00,1.00,6.72,6.72,156.93,6.64,26.87,1.07,18.80,27620.00,0.06,1.013974e+002,5.80
235,37.93,0.88,141.02,141.28,135.66,0.89,0.99,1.09,6.95,7.40,1.00,1.00,7.74,7.74,139.54,7.86,30.97,1.07,29.16,31955.00,0.06,1.757132e+002,6.50
236,45.67,0.94,120.03,125.20,122.75,0.94,1.00,1.03,7.63,7.93,1.00,1.00,8.05,8.05,123.88,8.34,32.21,1.05,23.98,32581.00,0.04,2.321648e+002,7.44
237,59.48,0.86,111.95,110.78,113.46,0.71,0.95,1.55,8.70,10.18,2.45,0.41,15.73,6.43,110.54,11.65,44.31,1.30,17.29,35595.00,0.15,3.450729e+002,8.57
238,23.96,0.96,138.49,136.61,135.40,0.83,0.98,1.26,5.52,6.32,1.00,1.00,7.07,7.07,136.10,7.32,28.30,1.10,37.31,22457.00,0.13,8.820384e+001,5.74
239,25.22,0.78,132.61,134.70,128.49,0.87,0.97,1.01,5.67,6.01,1.00,1.00,6.44,6.44,132.59,6.99,25.76,1.05,36.37,22673.00,0.06,9.530118e+001,5.04
240,51.94,0.77,156.12,150.99,148.28,0.82,0.96,1.17,8.13,9.65,1.00,1.00,9.74,9.74,150.46,10.97,38.97,1.50,21.53,43633.00,0.16,2.815565e+002,8.21
241,20.42,0.77,144.82,142.43,144.89,0.73,0.91,1.52,5.10,6.09,2.36,0.42,10.32,4.38,143.39,6.99,29.40,1.17,35.25,21221.00,0.16,6.941586e+001,4.70
242,64.73,0.77,134.76,141.17,143.26,0.82,0.96,1.04,9.08,9.56,1.00,1.00,9.27,9.27,140.90,10.92,37.08,1.04,28.35,48469.00,0.05,3.917513e+002,7.96
243,28.87,0.88,155.03,155.79,146.72,0.90,0.99,1.08,6.06,6.45,1.00,1.00,6.99,6.99,152.74,7.06,27.97,1.07,33.70,28715.00,0.06,1.166906e+002,5.74
244,30.39,0.84,150.69,149.75,146.13,0.78,0.93,1.59,6.22,7.77,2.63,0.38,12.98,4.94,148.75,8.69,35.84,1.40,40.18,29006.00,0.20,1.260359e+002,7.23
245,50.77,0.95,127.40,121.41,118.60,0.91,0.99,1.04,8.04,8.76,1.00,1.00,8.68,8.68,120.27,9.45,34.74,1.28,23.82,34276.00,0.08,2.721144e+002,8.01
246,20.83,0.92,155.15,147.42,147.14,0.93,1.00,1.00,5.15,5.45,1.00,1.00,5.97,5.97,147.92,5.76,23.88,1.05,22.13,22188.00,0.05,7.152309e+001,5.01
247,23.33,0.95,155.49,149.77,147.23,0.82,0.97,1.33,5.45,6.26,1.52,0.66,8.68,5.70,149.62,6.98,28.76,1.13,35.05,24239.00,0.13,8.474537e+001,5.62
248,69.06,0.97,115.66,128.39,134.82,0.90,0.99,1.04,9.38,9.94,1.00,1.00,9.63,9.63,128.47,10.33,38.51,1.18,16.79,46507.00,0.06,4.317085e+002,9.12
249,45.90,0.90,122.49,120.54,117.25,0.92,0.99,1.03,7.64,8.79,1.00,1.00,8.72,8.72,119.78,9.46,34.87,1.44,13.30,31622.00,0.13,2.339235e+002,8.01
250,68.33,0.89,120.69,126.70,127.99,0.70,0.94,1.52,9.33,10.83,2.34,0.43,16.03,6.84,126.37,12.42,45.74,1.15,29.97,45367.00,0.14,4.249404e+002,9.12
251,20.83,0.92,143.40,139.87,136.38,0.76,0.94,1.28,5.15,5.67,1.21,0.83,7.44,6.16,139.15,6.03,27.19,1.15,26.14,20873.00,0.09,7.152309e+001,5.24
252,49.14,0.60,125.98,130.90,125.67,0.65,0.85,1.34,7.91,9.16,1.60,0.63,11.64,7.29,128.77,10.69,37.87,1.09,32.86,35799.00,0.14,2.591193e+002,6.36
253,75.36,0.98,136.33,134.80,137.41,0.94,1.00,1.06,9.80,10.18,1.00,1.00,9.94,9.94,135.43,10.47,39.75,1.05,11.12,52546.00,0.04,4.921525e+002,9.67
254,25.44,0.89,134.31,135.51,131.09,0.92,0.99,1.01,5.69,6.00,1.00,1.00,6.44,6.44,134.04,6.50,25.76,1.05,26.28,23055.00,0.05,9.650727e+001,5.49
255,79.02,0.82,107.54,114.66,114.16,0.84,0.97,1.13,10.03,10.98,1.00,1.00,10.69,10.69,113.08,12.01,42.74,1.26,28.19,45573.00,0.09,5.284557e+002,9.34
256,24.59,0.97,155.33,150.43,144.12,0.84,0.98,1.27,5.60,6.40,1.00,1.00,7.16,7.16,149.07,7.18,28.62,1.10,22.24,25044.00,0.13,9.172258e+001,5.80
257,80.00,0.89,129.58,140.07,141.95,0.91,0.99,1.07,10.09,10.49,1.00,1.00,10.21,10.21,138.76,11.20,40.86,1.06,24.40,56476.00,0.04,5.383104e+002,9.63
258,29.52,0.87,157.22,154.26,152.32,0.91,0.99,1.04,6.13,6.49,1.00,1.00,6.91,6.91,153.59,7.12,27.65,1.06,21.26,29336.00,0.05,1.206579e+002,5.88
259,40.87,0.90,161.82,160.91,154.78,0.91,0.99,1.03,7.21,7.56,1.00,1.00,7.74,7.74,158.86,8.21,30.97,1.05,26.16,38443.00,0.05,1.965207e+002,6.91
260,23.12,0.88,147.17,144.38,137.29,0.85,0.97,1.17,5.43,6.03,1.00,1.00,6.72,6.72,141.62,6.52,26.87,1.09,38.63,22801.00,0.10,8.360601e+001,5.49
261,33.69,0.84,141.42,141.36,138.15,0.88,0.98,1.05,6.55,6.95,1.00,1.00,7.27,7.27,140.16,7.95,29.08,1.05,31.74,29433.00,0.06,1.470892e+002,6.01
262,68.09,0.99,138.50,139.53,135.91,0.91,0.99,1.08,9.31,10.16,1.00,1.00,9.92,9.92,138.30,10.87,39.70,1.28,18.50,49512.00,0.08,4.226939e+002,9.40
263,21.24,0.92,157.30,151.55,142.08,0.92,0.99,1.05,5.20,5.82,1.00,1.00,6.36,6.36,147.75,6.22,25.44,1.26,12.25,22458.00,0.11,7.365812e+001,5.38
264,22.91,0.96,105.91,106.05,109.22,0.93,1.00,1.00,5.40,5.69,1.00,1.00,6.13,6.13,106.56,5.98,24.53,1.04,25.21,17050.00,0.05,8.247342e+001,5.25
265,32.58,0.96,150.07,148.08,151.60,0.92,1.00,1.10,6.44,7.13,1.00,1.00,7.58,7.58,149.15,7.46,30.32,1.29,16.50,30575.00,0.10,1.399175e+002,6.79
266,35.91,0.83,152.78,153.27,150.81,0.88,0.98,1.06,6.76,7.13,1.00,1.00,7.47,7.47,152.30,7.73,29.86,1.06,30.55,33507.00,0.05,1.618863e+002,6.11
267,26.50,0.87,113.16,120.70,121.92,0.82,0.96,1.37,5.81,6.94,1.73,0.58,9.66,5.60,119.50,7.95,30.51,1.10,39.49,21151.00,0.16,1.026362e+002,5.78
268,50.54,0.79,149.71,152.36,155.54,0.63,0.91,1.58,8.02,8.89,2.56,0.39,14.91,5.82,152.99,9.88,41.45,1.22,23.33,43448.00,0.10,2.702419e+002,7.43
269,30.39,0.90,147.68,153.71,154.51,0.92,0.99,1.00,6.22,6.49,1.00,1.00,6.80,6.80,153.25,6.99,27.19,1.04,22.22,29884.00,0.04,1.260359e+002,5.80
270,22.28,0.92,153.62,148.89,142.69,0.92,0.99,1.13,5.33,5.80,1.00,1.00,6.52,6.52,146.41,6.37,26.09,1.09,23.47,22986.00,0.08,7.911639e+001,5.25
271,27.36,0.92,136.57,146.84,146.07,0.82,0.98,1.21,5.90,6.64,1.00,1.00,7.24,7.24,145.12,7.86,28.95,1.09,35.94,26267.00,0.11,1.076568e+002,5.25
272,35.47,0.92,145.55,144.11,140.38,0.92,0.99,1.01,6.72,7.05,1.00,1.00,7.27,7.27,143.16,7.73,29.08,1.04,30.99,31208.00,0.05,1.588789e+002,6.35
273,22.28,0.84,137.78,139.81,135.15,0.89,0.98,1.04,5.33,5.69,1.00,1.00,6.25,6.25,138.20,6.35,24.98,1.06,32.90,21697.00,0.06,7.911639e+001,4.81
274,23.33,0.96,118.81,120.70,122.44,0.94,1.00,1.00,5.45,5.72,1.00,1.00,6.25,6.25,120.99,5.98,24.98,1.05,22.53,19600.00,0.05,8.474537e+001,5.25
275,23.75,0.85,144.43,139.10,139.21,0.85,0.97,1.15,5.50,6.07,1.00,1.00,6.72,6.72,139.08,7.06,26.87,1.08,38.29,22809.00,0.09,8.704429e+001,5.25
276,31.92,0.93,130.39,132.20,130.22,0.93,1.00,1.01,6.38,6.68,1.00,1.00,6.99,6.99,130.96,7.05,27.97,1.05,24.17,26453.00,0.05,1.356881e+002,6.25
277,22.91,0.95,160.25,157.23,153.05,0.90,0.99,1.09,5.40,5.83,1.00,1.00,6.46,6.46,156.07,6.35,25.82,1.07,16.55,24972.00,0.07,8.247342e+001,5.25
