Particle ID,Area (ABD),Aspect Ratio,Average Blue,Average Green,Average Red,Circle Fit,Circularity (Hu),Compactness,Diameter (ABD),Diameter (ESD),Elongation,Geodesic Aspect Ratio,Geodesic Length,Geodesic Thickness,Intensity,Length,Perimeter,Roughness,Sigma Intensity,Sum Intensity,Transparency,Volume (ABD),Width
139,41.09,0.85,127.87,128.72,125.35,0.89,0.98,1.03,7.23,7.60,1.00,1.00,7.74,7.74,127.34,8.49,30.97,1.05,35.91,30943.00,0.05,1.981615e+002,6.80
140,82.95,0.94,93.65,104.33,108.98,0.82,0.97,1.58,10.28,11.69,2.59,0.39,18.22,7.02,104.29,12.75,50.48,1.18,38.04,43699.00,0.12,5.683085e+002,10.73
141,37.03,0.84,162.73,156.74,151.00,0.88,0.98,1.07,6.87,7.31,1.00,1.00,7.61,7.61,155.54,8.03,30.45,1.06,22.19,34997.00,0.06,1.695089e+002,5.88
142,26.93,0.93,126.63,132.54,131.29,0.89,0.99,1.10,5.86,6.42,1.00,1.00,6.88,6.88,131.20,6.99,27.52,1.06,33.94,23485.00,0.09,1.051335e+002,5.25
143,178.95,0.93,106.42,126.43,132.66,0.81,0.98,1.71,15.09,16.58,3.03,0.33,27.12,8.95,126.00,17.60,72.15,1.24,45.25,100168.00,0.09,1.800770e+003,15.90
144,28.22,0.92,156.82,154.62,152.33,0.91,0.99,1.10,5.99,6.84,1.00,1.00,7.30,7.30,153.92,7.61,29.21,1.34,18.95,28476.00,0.12,1.127805e+002,6.25
145,45.67,0.88,123.93,133.46,134.13,0.89,0.99,1.18,7.63,8.30,1.00,1.00,8.64,8.64,130.71,9.44,34.55,1.08,44.28,34376.00,0.08,2.321648e+002,7.05
146,28.87,0.94,130.41,134.56,134.62,0.92,1.00,1.06,6.06,6.41,1.00,1.00,6.91,6.91,134.09,6.80,27.65,1.07,34.68,25209.00,0.05,1.166906e+002,5.88
147,22.70,0.93,133.29,131.68,127.82,0.94,1.00,1.00,5.38,5.63,1.00,1.00,6.05,6.05,129.67,6.03,24.20,1.03,32.10,20617.00,0.05,8.134761e+001,5.10
148,65.21,0.74,135.09,135.86,132.91,0.80,0.95,1.10,9.11,9.73,1.00,1.00,9.53,9.53,134.56,10.81,38.13,1.05,17.71,46557.00,0.06,3.961133e+002,7.48
149,28.01,0.93,142.98,145.41,146.05,0.78,0.96,1.43,5.97,6.76,1.98,0.51,10.55,5.33,145.30,7.18,31.75,1.17,42.63,26736.00,0.12,1.114900e+002,6.27
150,25.65,0.87,153.60,150.96,150.48,0.89,0.98,1.12,5.71,6.61,1.00,1.00,7.16,7.16,150.46,7.12,28.62,1.45,15.07,26030.00,0.13,9.771995e+001,5.78
151,39.28,0.91,146.82,146.34,146.08,0.91,0.99,1.04,7.07,7.43,1.00,1.00,7.66,7.66,146.31,8.03,30.64,1.05,24.40,34382.00,0.05,1.851951e+002,6.66
152,22.07,0.81,135.72,137.51,133.52,0.59,0.82,2.28,5.30,6.99,4.96,0.20,15.38,3.10,136.09,8.03,36.95,1.31,33.71,21230.00,0.24,7.801101e+001,5.22
153,36.13,0.96,127.01,132.73,134.34,0.94,1.00,1.03,6.78,7.10,1.00,1.00,7.38,7.38,132.29,7.45,29.54,1.05,36.54,29236.00,0.05,1.633990e+002,6.85
154,20.01,0.98,152.89,151.24,144.05,0.87,0.99,1.18,5.05,5.70,1.00,1.00,6.44,6.44,148.91,6.42,25.76,1.09,33.42,21741.00,0.11,6.733657e+001,5.10
155,33.91,0.90,139.08,143.95,138.06,0.83,0.97,1.22,6.57,7.16,1.00,1.00,7.86,7.86,141.19,7.57,31.42,1.11,42.19,29791.00,0.08,1.485417e+002,6.49
156,58.06,0.88,119.35,130.07,135.57,0.79,0.94,1.74,8.60,10.30,3.13,0.32,17.38,5.55,130.27,11.52,45.87,1.20,41.24,41164.00,0.16,3.327630e+002,9.01
157,21.87,0.85,142.68,143.45,142.69,0.91,0.99,1.00,5.28,5.57,1.00,1.00,6.05,6.05,143.10,6.35,24.20,1.04,26.68,22180.00,0.05,7.691247e+001,4.71
158,81.48,0.92,115.35,126.49,125.30,0.82,0.97,1.38,10.19,11.20,1.75,0.57,14.88,8.48,124.72,11.61,46.71,1.14,40.04,51509.00,0.09,5.532283e+002,10.62
159,23.75,0.78,139.12,136.15,135.50,0.79,0.94,1.24,5.50,6.35,1.00,1.00,6.99,6.99,136.26,7.71,27.97,1.09,34.79,22347.00,0.13,8.704429e+001,4.70
160,28.22,0.91,156.49,156.52,148.24,0.82,0.96,1.61,5.99,7.11,2.69,0.37,12.33,4.58,154.03,7.95,33.82,1.19,38.81,28496.00,0.16,1.127805e+002,6.35
161,73.66,0.66,143.57,144.42,139.66,0.71,0.91,1.19,9.68,11.87,1.00,1.00,11.50,11.50,142.74,14.00,46.00,1.66,12.45,54383.00,0.18,4.755668e+002,8.34
162,34.13,0.99,127.25,132.40,134.10,0.84,0.96,1.51,6.59,8.14,2.32,0.43,12.80,5.51,132.30,8.79,36.63,1.41,38.32,28048.00,0.19,1.500004e+002,7.44
163,20.42,0.94,148.65,146.74,139.53,0.87,0.98,1.17,5.10,5.74,1.00,1.00,6.44,6.44,144.80,6.37,25.76,1.08,36.75,21430.00,0.11,6.941586e+001,5.10
164,41.09,0.89,139.11,148.70,150.91,0.86,0.97,1.27,7.23,8.07,1.06,0.94,8.88,8.36,148.25,9.01,34.47,1.11,41.65,36024.00,0.10,1.981615e+002,7.25
165,124.59,0.94,122.95,129.96,126.12,0.84,0.98,1.12,12.59,13.79,1.00,1.00,12.96,12.96,125.31,14.33,51.85,1.39,18.83,73309.00,0.09,1.046092e+003,12.43
166,57.82,0.88,111.31,124.06,122.14,0.84,0.97,1.56,8.58,9.81,2.49,0.40,15.48,6.21,122.01,10.82,43.39,1.18,37.67,38432.00,0.13,3.307291e+002,8.89
167,43.60,0.91,117.46,125.66,127.60,0.84,0.98,1.50,7.45,8.86,2.28,0.44,13.87,6.10,125.25,9.33,39.94,1.44,42.70,31814.00,0.16,2.165858e+002,7.97
168,43.83,0.88,128.31,133.31,130.03,0.91,0.99,1.01,7.47,7.76,1.00,1.00,7.86,7.86,131.74,8.49,31.42,1.04,30.02,33593.00,0.04,2.182945e+002,7.05
169,31.92,0.88,149.11,150.08,146.54,0.92,0.99,1.00,6.38,6.66,1.00,1.00,6.91,6.91,148.65,7.32,27.65,1.04,31.26,30027.00,0.04,1.356881e+002,5.80
170,32.14,0.85,134.02,143.13,144.36,0.70,0.90,1.90,6.40,7.97,3.71,0.27,15.17,4.09,142.44,9.26,38.51,1.24,45.71,28916.00,0.20,1.370917e+002,6.91
171,25.01,0.92,120.87,120.48,117.68,0.83,0.95,1.27,5.64,6.48,1.00,1.00,7.19,7.19,119.67,7.21,28.76,1.10,35.71,20344.00,0.13,9.410169e+001,5.80
172,23.96,0.77,143.59,139.91,130.56,0.75,0.90,1.45,5.52,6.78,2.08,0.48,10.24,4.92,137.54,7.52,30.32,1.12,39.39,22694.00,0.19,8.820384e+001,6.07
173,29.52,0.86,148.75,145.43,135.99,0.91,0.99,1.01,6.13,6.45,1.00,1.00,6.80,6.80,142.99,7.12,27.19,1.05,31.67,27312.00,0.05,1.206579e+002,5.49
174,44.06,0.78,133.53,138.43,135.33,0.69,0.91,1.84,7.49,9.18,3.49,0.29,16.82,4.81,136.38,11.24,43.26,1.39,38.58,34912.00,0.18,2.200088e+002,7.70
175,20.63,0.89,154.11,145.81,139.56,0.87,0.98,1.15,5.12,6.59,1.00,1.00,7.19,7.19,143.92,7.12,28.76,1.53,5.08,21444.00,0.22,7.046599e+001,5.88
176,35.47,0.95,153.11,153.05,151.31,0.93,1.00,1.05,6.72,7.43,1.00,1.00,7.66,7.66,152.54,7.86,30.64,1.31,17.02,33253.00,0.10,1.588789e+002,6.91
177,24.59,0.85,152.84,144.81,138.60,0.89,0.98,1.06,5.60,6.76,1.00,1.00,7.16,7.16,143.89,7.48,28.62,1.44,5.21,24174.00,0.17,9.172258e+001,6.15
178,75.85,0.40,140.31,142.80,136.98,0.30,0.60,1.79,9.83,12.67,3.31,0.30,19.86,6.00,138.53,16.37,51.72,1.13,28.16,54026.00,0.22,4.969330e+002,6.80
179,38.38,0.98,122.03,135.32,135.21,0.95,1.00,1.01,6.99,7.28,1.00,1.00,7.47,7.47,133.48,7.57,29.86,1.05,39.68,30833.00,0.04,1.788506e+002,6.91
180,21.04,0.85,146.78,150.79,152.48,0.90,0.99,1.00,5.18,5.50,1.00,1.00,5.97,5.97,150.17,6.03,23.88,1.04,19.41,22676.00,0.06,7.258714e+001,4.70
181,27.15,0.88,131.80,145.74,148.08,0.85,0.97,1.16,5.88,6.48,1.00,1.00,7.07,7.07,144.24,7.51,28.30,1.08,40.71,25963.00,0.09,1.063919e+002,5.25
182,51.94,0.94,98.54,109.08,113.35,0.82,0.98,1.33,8.13,9.24,1.51,0.66,11.58,7.65,108.70,10.87,38.46,1.10,29.87,31524.00,0.12,2.815565e+002,8.10
183,41.32,0.84,136.25,145.22,141.61,0.88,0.98,1.03,7.25,7.62,1.00,1.00,7.78,7.78,141.86,8.45,31.10,1.05,37.13,34614.00,0.05,1.998081e+002,6.75
184,40.64,0.77,118.20,113.79,113.58,0.83,0.96,1.12,7.19,8.32,1.00,1.00,8.52,8.52,113.95,9.33,34.09,1.43,17.82,27463.00,0.14,1.948855e+002,6.66
185,51.00,0.91,168.00,169.09,167.33,0.90,0.99,1.13,8.06,9.36,1.00,1.00,9.43,9.43,168.44,9.88,37.73,1.63,27.22,48173.00,0.14,2.739922e+002,8.57
186,22.07,0.95,142.58,145.04,140.75,0.89,0.99,1.21,5.30,5.96,1.00,1.00,6.72,6.72,143.15,6.70,26.87,1.09,32.67,22331.00,0.11,7.801101e+001,5.25
187,36.81,0.94,145.67,144.61,144.53,0.94,1.00,1.02,6.85,7.12,1.00,1.00,7.38,7.38,144.69,7.51,29.54,1.05,26.43,32411.00,0.04,1.679726e+002,6.66
188,44.98,0.95,131.42,138.86,137.45,0.94,1.00,1.01,7.57,7.87,1.00,1.00,7.94,7.94,137.53,8.22,31.75,1.04,30.54,35757.00,0.04,2.269218e+002,7.46
189,20.42,0.82,180.72,171.57,164.19,0.74,0.91,1.72,5.10,6.19,3.09,0.32,11.82,3.82,170.38,6.52,31.29,1.23,30.26,25216.00,0.18,6.941586e+001,5.74
190,43.60,0.97,121.65,127.13,126.78,0.94,1.00,1.02,7.45,7.77,1.00,1.00,7.89,7.89,126.02,8.25,31.56,1.05,35.60,32009.00,0.04,2.165858e+002,7.44
191,99.57,0.91,101.73,115.78,122.27,0.81,0.96,1.57,11.26,12.87,2.56,0.39,19.48,7.62,116.10,14.09,54.20,1.17,40.20,56424.00,0.12,7.474138e+002,12.04
192,21.04,0.83,155.12,151.68,142.21,0.78,0.94,1.48,5.18,6.30,2.19,0.46,10.04,4.59,149.23,7.26,29.27,1.14,37.02,22534.00,0.18,7.258714e+001,5.37
193,35.02,0.81,154.41,155.72,155.61,0.86,0.97,1.08,6.68,7.15,1.00,1.00,7.47,7.47,155.50,7.90,29.86,1.06,28.88,33588.00,0.07,1.558953e+002,6.32
194,35.91,0.96,145.47,141.00,132.91,0.93,1.00,1.06,6.76,7.80,1.00,1.00,8.02,8.02,138.83,8.03,32.07,1.44,14.13,30542.00,0.13,1.618863e+002,7.46
195,25.86,0.77,154.90,146.17,137.46,0.83,0.96,1.13,5.74,7.53,1.00,1.00,7.89,7.89,144.33,8.57,31.56,1.88,15.77,25114.00,0.24,9.893920e+001,6.35
196,22.91,0.82,135.30,144.68,144.93,0.85,0.96,1.15,5.40,6.01,1.00,1.00,6.64,6.64,142.99,6.92,26.55,1.08,40.09,22879.00,0.10,8.247342e+001,5.18
197,79.27,0.84,129.18,141.58,143.65,0.67,0.92,2.20,10.05,11.99,4.69,0.21,24.04,5.13,140.17,13.89,58.35,1.33,38.15,56630.00,0.16,5.309125e+002,10.22
198,30.39,0.83,156.64,153.56,146.22,0.88,0.98,1.06,6.22,6.65,1.00,1.00,7.03,7.03,151.19,7.71,28.11,1.06,27.35,29482.00,0.06,1.260359e+002,5.74
199,60.43,0.97,124.22,134.25,133.57,0.94,1.00,1.08,8.77,9.20,1.00,1.00,9.19,9.19,131.55,9.60,36.76,1.06,39.65,42886.00,0.05,3.533804e+002,8.82
200,28.22,0.98,133.19,127.73,126.16,0.94,1.00,1.00,5.99,6.27,1.00,1.00,6.60,6.60,127.49,6.50,26.41,1.04,24.32,23585.00,0.04,1.127805e+002,5.80
201,20.83,0.96,160.41,154.56,148.19,0.85,0.97,1.32,5.15,6.09,1.44,0.70,8.11,5.65,153.35,7.05,27.52,1.10,35.69,23002.00,0.15,7.152309e+001,5.25
202,66.89,0.90,135.52,141.08,140.58,0.79,0.95,1.18,9.23,10.41,1.00,1.00,10.30,10.30,139.48,11.10,41.18,1.30,26.73,49235.00,0.11,4.115339e+002,9.67
203,27.79,0.82,139.36,143.21,143.30,0.81,0.94,1.34,5.95,6.90,1.56,0.64,9.34,5.99,142.75,7.61,30.64,1.11,41.15,26124.00,0.14,1.102058e+002,5.43
204,32.14,0.90,155.27,156.77,151.80,0.91,0.99,1.02,6.40,6.77,1.00,1.00,7.04,7.04,154.13,7.57,28.16,1.04,28.02,31289.00,0.05,1.370917e+002,5.80
205,33.69,0.92,145.55,146.83,145.80,0.92,1.00,1.00,6.55,6.88,1.00,1.00,7.11,7.11,146.36,7.21,28.43,1.04,26.49,30735.00,0.05,1.470892e+002,6.35
206,21.87,0.85,147.13,145.83,143.63,0.81,0.96,1.26,5.28,6.13,1.00,1.00,6.85,6.85,144.38,6.48,27.38,1.09,35.53,22379.00,0.14,7.691247e+001,5.71
207,28.01,0.90,146.69,144.13,135.46,0.84,0.97,1.24,5.97,6.66,1.00,1.00,7.38,7.38,141.81,7.06,29.54,1.10,38.92,26093.00,0.10,1.114900e+002,6.00
208,26.93,0.93,114.41,115.37,122.25,0.85,0.97,1.32,5.86,7.31,1.45,0.69,9.44,6.50,117.32,8.25,31.88,1.39,40.78,21000.00,0.20,1.051335e+002,6.63
209,39.28,0.92,141.47,143.06,140.07,0.93,1.00,1.00,7.07,7.40,1.00,1.00,7.50,7.50,141.26,8.22,30.00,1.04,20.94,33195.00,0.04,1.851951e+002,6.66
210,54.75,0.94,122.20,128.74,130.01,0.93,1.00,1.08,8.35,8.72,1.00,1.00,8.85,8.85,128.36,9.26,35.39,1.07,37.54,38765.00,0.04,3.047547e+002,8.01
211,60.67,0.87,111.66,115.91,112.50,0.84,0.97,1.08,8.79,9.31,1.00,1.00,9.19,9.19,113.95,10.29,36.76,1.05,29.90,37263.00,0.06,3.554699e+002,8.57
212,32.36,0.97,150.92,150.24,152.57,0.86,0.98,1.19,6.42,7.50,1.00,1.00,8.02,8.02,150.81,7.90,32.07,1.38,37.96,30765.00,0.14,1.385016e+002,6.91
213,22.91,0.88,151.25,147.82,145.71,0.81,0.95,1.48,5.40,6.87,2.21,0.45,10.77,4.88,147.55,7.26,31.29,1.36,33.94,23608.00,0.21,8.247342e+001,5.88
214,93.34,0.92,124.47,125.28,128.19,0.90,0.99,1.11,10.90,11.39,1.00,1.00,11.08,11.08,125.91,12.15,44.31,1.07,13.16,58045.00,0.04,6.783223e+002,10.62
215,44.75,0.95,129.62,141.68,144.91,0.82,0.96,1.49,7.55,8.83,2.24,0.45,13.32,5.94,141.01,9.72,38.51,1.14,46.79,36522.00,0.15,2.251852e+002,7.78
216,32.14,0.88,145.04,145.35,143.80,0.91,0.99,1.00,6.40,6.75,1.00,1.00,6.99,6.99,144.10,7.21,27.97,1.04,37.36,29253.00,0.05,1.370917e+002,5.80
217,51.23,0.93,141.92,132.79,125.34,0.91,0.99,1.04,8.08,9.52,1.00,1.00,9.30,9.30,129.52,9.99,37.22,1.47,11.00,37171.00,0.15,2.758753e+002,9.01
218,35.02,0.93,154.75,151.98,145.52,0.94,1.00,1.02,6.68,6.97,1.00,1.00,7.27,7.27,150.36,7.32,29.08,1.05,33.45,32477.00,0.04,1.558953e+002,6.35
219,55.93,0.99,116.87,128.48,132.26,0.95,1.00,1.03,8.44,8.74,1.00,1.00,8.72,8.72,126.82,9.07,34.87,1.05,41.89,38933.00,0.04,3.146420e+002,8.48
220,81.72,0.57,131.47,137.49,137.06,0.55,0.82,1.86,10.20,12.02,3.57,0.28,21.24,5.95,136.40,14.55,54.39,1.24,41.93,56469.00,0.15,5.557305e+002,9.40
221,25.44,0.92,143.54,142.73,138.98,0.93,1.00,1.03,5.69,6.00,1.00,1.00,6.52,6.52,141.67,6.52,26.09,1.06,33.09,24368.00,0.05,9.650727e+001,5.25
222,64.01,0.73,127.77,130.74,131.56,0.78,0.95,1.09,9.03,9.98,1.00,1.00,9.71,9.71,130.29,11.42,38.84,1.27,27.56,44430.00,0.10,3.852449e+002,7.46
223,29.96,0.86,153.84,153.73,158.35,0.89,0.98,1.11,6.18,7.45,1.00,1.00,7.82,7.82,154.93,8.25,31.29,1.64,16.54,29901.00,0.17,1.233343e+002,6.66
224,25.65,0.80,160.87,160.57,159.90,0.83,0.96,1.14,5.71,6.27,1.00,1.00,6.88,6.88,159.99,7.12,27.52,1.08,26.96,27679.00,0.09,9.771995e+001,5.36
225,27.79,0.83,143.75,144.24,134.37,0.88,0.98,1.05,5.95,6.35,1.00,1.00,6.80,6.80,141.22,7.26,27.19,1.06,35.28,25843.00,0.06,1.102058e+002,5.25
226,49.60,0.94,133.59,136.29,137.27,0.76,0.94,1.69,7.95,9.19,2.97,0.34,15.94,5.36,136.24,9.88,42.61,1.22,45.21,38148.00,0.14,2.628054e+002,8.57
227,23.33,0.87,145.99,145.47,145.70,0.90,0.99,1.01,5.45,5.78,1.00,1.00,6.28,6.28,145.58,6.28,25.12,1.05,36.66,23584.00,0.06,8.474537e+001,5.06
228,58.29,0.90,129.32,137.39,139.84,0.91,0.99,1.05,8.62,9.01,1.00,1.00,8.95,8.95,135.11,9.46,35.79,1.05,31.12,42830.00,0.04,3.348020e+002,8.03
229,35.91,0.86,141.75,138.71,141.89,0.82,0.95,1.30,6.76,7.60,1.36,0.73,9.56,7.02,139.76,8.79,33.18,1.12,41.74,30748.00,0.11,1.618863e+002,6.77
230,39.28,0.90,136.01,139.98,140.99,0.84,0.97,1.25,7.07,8.07,1.00,1.00,8.65,8.65,139.82,8.49,34.61,1.34,39.21,32857.00,0.12,1.851951e+002,7.41
231,27.15,0.84,139.77,140.44,138.76,0.78,0.92,1.42,5.88,7.49,1.94,0.52,10.98,5.67,139.84,8.21,33.31,1.46,36.96,25172.00,0.22,1.063919e+002,6.83
232,33.25,0.87,148.83,149.36,146.25,0.91,0.99,1.01,6.51,6.81,1.00,1.00,7.11,7.11,148.12,7.32,28.43,1.05,30.00,30808.00,0.04,1.442022e+002,6.05
233,37.03,0.90,149.44,146.56,143.42,0.86,0.97,1.27,6.87,7.66,1.07,0.93,8.59,8.00,145.81,8.34,33.18,1.11,38.74,32808.00,0.10,1.695089e+002,6.35
234,20.22,0.76,143.66,140.58,136.28,0.85,0.96,1.01,5.07,5.46,1.00,1.00,5.97,5.97,139.14,6.52,23.88,1.04,19.65,20453.00,0.07,6.837271e+001,4.14
235,32.58,0.91,139.06,144.63,141.53,0.82,0.95,1.62,6.44,7.38,2.73,0.37,13.06,4.79,143.11,8.03,35.71,1.22,40.35,29337.00,0.13,1.399175e+002,6.79
236,19.81,0.78,159.04,155.48,157.72,0.81,0.94,1.18,5.02,5.99,1.00,1.00,6.60,6.60,152.54,7.26,26.41,1.28,4.00,22118.00,0.16,6.630745e+001,5.04
237,53.58,0.88,144.87,149.10,149.16,0.91,0.99,1.06,8.26,8.65,1.00,1.00,8.68,8.68,148.62,9.44,34.74,1.06,22.92,44139.00,0.05,2.949972e+002,8.01
238,41.55,0.98,130.16,135.60,136.32,0.94,1.00,1.05,7.27,7.62,1.00,1.00,7.86,7.86,134.23,7.95,31.42,1.06,33.79,32887.00,0.05,2.014604e+002,7.44
239,56.40,0.93,149.60,154.65,151.66,0.92,0.99,1.07,8.47,9.22,1.00,1.00,9.16,9.16,153.14,10.24,36.63,1.27,43.14,47321.00,0.08,3.186330e+002,8.53
240,31.05,0.92,113.96,121.55,120.35,0.87,0.98,1.24,6.29,7.06,1.00,1.00,7.66,7.66,120.34,8.25,30.64,1.09,40.79,23827.00,0.11,1.301353e+002,6.17
241,47.52,0.67,129.48,130.85,131.58,0.72,0.88,1.55,7.78,9.36,2.48,0.40,14.33,5.78,130.67,11.43,40.21,1.14,37.29,35412.00,0.17,2.463880e+002,6.27
242,42.23,0.74,131.26,132.33,133.15,0.75,0.93,1.30,7.33,8.27,1.35,0.74,10.10,7.50,132.45,9.44,35.20,1.11,39.36,32847.00,0.11,2.064514e+002,6.26
243,66.89,0.81,125.30,138.06,142.90,0.86,0.97,1.08,9.23,9.67,1.00,1.00,9.58,9.58,137.43,10.66,38.32,1.06,39.18,48512.00,0.05,4.115339e+002,8.16
244,36.13,0.90,165.39,161.39,157.10,0.90,0.99,1.13,6.78,7.44,1.00,1.00,7.94,7.94,160.51,7.86,31.75,1.29,21.07,35473.00,0.09,1.633990e+002,6.66
245,30.39,0.93,128.09,130.80,126.35,0.81,0.95,1.49,6.22,7.64,2.23,0.45,11.79,5.28,129.12,8.03,34.15,1.31,39.03,25178.00,0.19,1.260359e+002,6.91
246,26.72,0.84,150.33,148.18,141.67,0.88,0.98,1.02,5.83,6.19,1.00,1.00,6.60,6.60,146.46,6.80,26.41,1.05,26.51,26070.00,0.06,1.038816e+002,5.25
247,42.92,0.88,109.04,116.78,117.45,0.79,0.95,1.56,7.39,8.53,2.48,0.40,13.80,5.56,116.10,9.18,38.70,1.18,38.87,29140.00,0.13,2.114933e+002,7.41
248,36.13,0.78,120.16,125.15,129.91,0.82,0.96,1.27,6.78,7.94,1.00,1.00,8.52,8.52,126.02,9.33,34.09,1.35,39.81,27850.00,0.15,1.633990e+002,6.25
249,33.47,0.90,158.78,155.63,154.63,0.91,0.99,1.03,6.53,6.88,1.00,1.00,7.19,7.19,155.67,7.26,28.76,1.05,16.00,32534.00,0.05,1.456426e+002,6.22
250,20.63,0.94,158.31,156.00,147.57,0.92,0.99,1.05,5.12,5.50,1.00,1.00,6.13,6.13,153.70,5.92,24.53,1.07,29.05,22902.00,0.07,7.046599e+001,5.10
251,48.67,0.84,114.92,122.22,121.89,0.78,0.96,1.34,7.87,8.65,1.60,0.63,11.60,7.27,121.09,9.60,37.73,1.14,41.38,33422.00,0.09,2.554547e+002,7.46
252,30.61,0.86,154.90,154.46,147.79,0.90,0.99,1.05,6.24,6.61,1.00,1.00,7.03,7.03,152.51,7.18,28.11,1.06,31.02,29891.00,0.06,1.273961e+002,5.88
253,39.28,0.94,151.34,149.10,144.36,0.93,1.00,1.05,7.07,7.43,1.00,1.00,7.69,7.69,147.31,7.73,30.78,1.06,20.09,34617.00,0.05,1.851951e+002,7.01
254,22.70,0.88,158.22,148.57,140.29,0.89,0.99,1.08,5.38,6.22,1.00,1.00,6.72,6.72,144.79,6.92,26.87,1.33,6.30,23022.00,0.14,8.134761e+001,5.25
255,29.52,0.83,133.59,136.42,133.11,0.88,0.98,1.02,6.13,6.49,1.00,1.00,6.83,6.83,135.11,7.21,27.33,1.05,36.86,25806.00,0.05,1.206579e+002,5.51
256,73.90,0.89,144.46,146.71,141.15,0.88,0.99,1.28,9.70,10.74,1.09,0.92,11.57,10.59,144.76,11.37,44.31,1.34,43.04,55298.00,0.10,4.779222e+002,9.79
257,54.28,0.66,135.09,138.27,133.17,0.68,0.88,1.46,8.31,9.80,2.13,0.47,13.96,6.56,136.38,11.88,41.05,1.12,38.83,40913.00,0.15,3.008361e+002,7.96
258,61.14,0.97,141.87,133.02,131.81,0.92,1.00,1.08,8.82,10.28,1.00,1.00,10.10,10.10,133.68,10.68,40.40,1.47,10.82,43980.00,0.14,3.596638e+002,9.67
259,37.25,0.94,149.40,149.21,150.30,0.92,1.00,1.08,6.89,7.29,1.00,1.00,7.66,7.66,149.35,7.73,30.64,1.07,15.39,33752.00,0.06,1.710512e+002,6.66
260,41.32,0.93,140.06,143.76,141.47,0.79,0.98,1.27,7.25,8.15,1.00,1.00,8.60,8.60,142.24,9.46,34.42,1.10,37.49,34707.00,0.11,1.998081e+002,7.05
261,123.82,0.57,102.77,108.71,113.38,0.46,0.76,2.59,12.56,16.14,5.95,0.17,32.78,5.51,109.21,19.74,76.57,1.44,31.22,63559.00,0.22,1.036474e+003,11.88
262,32.80,0.95,115.68,116.75,115.76,0.93,1.00,1.02,6.46,6.77,1.00,1.00,7.11,7.11,114.85,7.06,28.43,1.05,30.06,23660.00,0.05,1.413396e+002,6.35
263,38.83,0.95,138.24,137.07,132.50,0.93,1.00,1.04,7.03,7.41,1.00,1.00,7.61,7.61,135.82,8.15,30.45,1.05,20.87,31647.00,0.05,1.820112e+002,6.91
264,26.93,0.95,138.76,136.38,135.97,0.93,1.00,1.05,5.86,6.22,1.00,1.00,6.72,6.72,136.50,6.52,26.87,1.06,20.87,24433.00,0.06,1.051335e+002,5.80
265,55.46,0.94,120.06,143.63,152.94,0.76,0.97,1.79,8.40,9.58,3.33,0.30,17.61,5.29,143.53,10.20,45.79,1.27,45.14,43777.00,0.12,3.106716e+002,8.92
266,22.07,0.92,147.20,149.04,144.23,0.92,0.99,1.04,5.30,5.63,1.00,1.00,6.25,6.25,147.08,5.97,24.98,1.07,27.59,22945.00,0.06,7.801101e+001,5.17
267,52.64,0.91,146.74,141.32,136.53,0.87,0.99,1.18,8.19,9.41,1.00,1.00,9.58,9.58,139.54,10.42,38.32,1.38,9.45,40885.00,0.13,2.872853e+002,8.55
268,93.34,0.92,111.78,113.24,119.61,0.88,0.99,1.13,10.90,11.48,1.00,1.00,11.16,11.16,110.27,12.33,44.63,1.07,19.84,50834.00,0.05,6.783223e+002,10.67
269,54.75,0.97,136.75,138.11,139.41,0.92,1.00,1.03,8.35,8.89,1.00,1.00,8.80,8.80,137.75,9.25,35.20,1.23,21.97,41602.00,0.06,3.047547e+002,8.57
270,52.64,0.92,121.13,131.27,137.57,0.77,0.97,1.59,8.19,9.41,2.61,0.38,15.29,5.85,131.36,9.88,42.29,1.19,46.28,38489.00,0.13,2.872853e+002,8.62
271,25.44,0.85,148.67,148.60,139.35,0.81,0.96,1.22,5.69,6.60,1.00,1.00,7.27,7.27,145.85,7.48,29.08,1.28,40.05,25087.00,0.14,9.650727e+001,5.72
272,35.47,0.86,149.05,148.92,146.44,0.89,0.99,1.03,6.72,7.14,1.00,1.00,7.35,7.35,147.94,8.03,29.40,1.05,35.65,32252.00,0.06,1.588789e+002,5.80
273,76.09,0.88,128.38,135.59,132.99,0.85,0.98,1.29,9.84,10.56,1.28,0.78,12.36,9.66,133.98,11.56,44.04,1.13,41.77,52386.00,0.07,4.993302e+002,9.87
274,96.32,0.89,114.33,126.98,131.34,0.79,0.95,1.96,11.07,12.89,3.91,0.26,23.98,6.14,126.82,14.09,60.24,1.40,43.06,59988.00,0.14,7.111563e+002,11.88
275,24.38,0.84,151.63,150.64,147.75,0.88,0.98,1.08,5.57,6.01,1.00,1.00,6.57,6.57,149.83,6.71,26.28,1.07,26.37,25022.00,0.07,9.054300e+001,4.70
276,42.23,0.81,129.17,131.40,130.72,0.82,0.96,1.31,7.33,8.42,1.41,0.71,10.58,7.50,130.95,9.33,36.17,1.31,40.25,32476.00,0.13,2.064514e+002,7.05
277,21.24,0.86,126.80,128.41,121.98,0.81,0.95,1.17,5.20,5.91,1.00,1.00,6.52,6.52,126.24,6.80,26.09,1.07,35.92,19188.00,0.12,7.365812e+001,4.94
