Particle ID,Area (ABD),Aspect Ratio,Average Blue,Average Green,Average Red,Circle Fit,Circularity (Hu),Compactness,Diameter (ABD),Diameter (ESD),Elongation,Geodesic Aspect Ratio,Geodesic Length,Geodesic Thickness,Intensity,Length,Perimeter,Roughness,Sigma Intensity,Sum Intensity,Transparency,Volume (ABD),Width
139,28.22,0.84,157.36,156.95,152.13,0.87,0.98,1.18,5.99,6.54,1.00,1.00,7.22,7.22,155.15,7.06,28.89,1.10,20.40,28702.00,0.08,1.127805e+002,5.81
140,32.36,0.93,158.38,148.35,139.89,0.91,0.99,1.23,6.42,8.34,1.00,1.00,8.88,8.88,146.71,8.95,35.52,1.71,8.13,29928.00,0.23,1.385016e+002,7.70
141,31.49,0.86,112.93,113.80,114.58,0.90,0.99,1.04,6.33,6.69,1.00,1.00,7.07,7.07,113.92,7.51,28.30,1.06,26.71,22783.00,0.05,1.328993e+002,5.80
142,20.22,0.91,137.00,140.24,138.19,0.83,0.97,1.34,5.07,5.79,1.59,0.63,8.44,5.32,138.07,6.27,27.52,1.14,35.47,20296.00,0.12,6.837271e+001,5.10
143,39.73,0.97,142.51,142.08,134.62,0.94,1.00,1.03,7.11,7.46,1.00,1.00,7.66,7.66,139.87,8.03,30.64,1.05,39.72,33150.00,0.05,1.884022e+002,6.91
144,53.11,0.89,155.42,151.88,147.21,0.90,0.99,1.08,8.22,9.05,1.00,1.00,9.04,9.04,150.57,9.60,36.17,1.38,15.46,44417.00,0.09,2.911308e+002,8.01
145,26.50,0.95,144.03,149.31,150.01,0.93,1.00,1.03,5.81,6.13,1.00,1.00,6.60,6.60,148.14,6.50,26.41,1.06,41.62,26220.00,0.05,1.026362e+002,5.78
146,21.45,0.93,148.25,151.75,151.89,0.93,1.00,1.00,5.23,5.52,1.00,1.00,6.05,6.05,149.83,5.98,24.20,1.05,36.12,22924.00,0.05,7.473601e+001,5.24
147,31.49,0.94,140.83,142.10,138.22,0.87,0.98,1.21,6.33,7.17,1.00,1.00,7.79,7.79,140.81,7.48,31.16,1.28,37.84,28161.00,0.12,1.328993e+002,6.35
148,24.59,0.93,136.89,138.89,135.48,0.87,0.99,1.15,5.60,6.23,1.00,1.00,6.80,6.80,136.76,6.80,27.19,1.07,39.25,22975.00,0.10,9.172258e+001,5.25
149,48.67,0.99,147.96,156.21,157.57,0.87,0.98,1.28,7.87,8.51,1.10,0.91,9.61,8.77,155.69,9.12,36.76,1.13,42.67,42970.00,0.07,2.554547e+002,8.01
150,24.17,0.90,152.27,149.27,142.89,0.91,0.99,1.03,5.55,5.90,1.00,1.00,6.41,6.41,147.67,6.28,25.63,1.06,18.15,24513.00,0.06,8.937008e+001,5.25
151,33.03,0.96,139.44,141.32,140.61,0.86,0.98,1.22,6.48,7.20,1.00,1.00,7.79,7.79,140.90,7.71,31.16,1.10,39.35,29167.00,0.10,1.427679e+002,6.68
152,44.52,0.87,149.59,151.93,139.02,0.81,0.97,1.33,7.53,8.30,1.53,0.65,10.97,7.18,147.78,8.80,36.30,1.14,42.11,38127.00,0.09,2.234542e+002,7.38
153,24.80,0.87,149.79,147.23,143.98,0.80,0.94,1.28,5.62,6.54,1.08,0.93,7.46,6.91,146.51,7.18,28.76,1.09,41.95,24761.00,0.14,9.290882e+001,5.68
154,45.44,0.76,140.00,147.58,144.26,0.76,0.94,1.65,7.61,9.17,2.83,0.35,15.04,5.32,145.53,10.66,40.72,1.17,40.87,38128.00,0.17,2.304116e+002,7.00
155,59.00,0.78,149.34,150.50,151.45,0.82,0.96,1.09,8.67,9.22,1.00,1.00,9.14,9.14,150.37,10.42,36.57,1.05,21.59,48118.00,0.06,3.409493e+002,7.55
156,22.28,0.77,147.22,145.41,144.00,0.82,0.94,1.33,5.33,6.19,1.52,0.66,8.53,5.62,145.17,7.21,28.30,1.12,38.91,22792.00,0.14,7.911639e+001,4.70
157,23.96,0.93,147.74,139.33,132.24,0.93,1.00,1.04,5.52,6.51,1.00,1.00,6.91,6.91,138.15,6.98,27.65,1.39,8.99,22795.00,0.15,8.820384e+001,6.02
158,21.87,0.91,152.02,141.11,136.78,0.91,0.99,1.08,5.28,6.35,1.00,1.00,6.91,6.91,140.09,6.97,27.65,1.45,6.76,21714.00,0.17,7.691247e+001,5.80
159,39.73,0.91,143.08,147.10,141.03,0.87,0.98,1.14,7.11,7.65,1.00,1.00,8.05,8.05,144.83,8.25,32.21,1.08,43.27,34324.00,0.07,1.884022e+002,6.92
160,25.44,0.96,138.32,142.17,139.80,0.94,1.00,1.00,5.69,5.95,1.00,1.00,6.33,6.33,140.70,6.28,25.31,1.04,33.66,24201.00,0.04,9.650727e+001,5.25
161,36.81,0.86,154.04,151.45,150.44,0.88,0.98,1.10,6.85,7.47,1.00,1.00,7.82,7.82,151.22,8.55,31.29,1.24,21.51,33874.00,0.08,1.679726e+002,6.35
162,22.49,0.99,146.99,146.43,145.64,0.94,1.00,1.00,5.35,5.64,1.00,1.00,6.16,6.16,145.64,5.97,24.66,1.05,31.99,23011.00,0.05,8.022859e+001,5.25
163,126.12,0.62,143.19,146.50,146.03,0.50,0.80,2.10,12.67,15.48,4.36,0.23,28.26,6.48,145.96,18.35,69.48,1.36,42.51,86265.00,0.18,1.065432e+003,11.78
164,35.69,0.93,140.39,141.57,134.32,0.93,1.00,1.03,6.74,7.06,1.00,1.00,7.35,7.35,139.26,7.57,29.40,1.05,27.67,30498.00,0.04,1.603796e+002,6.35
165,22.07,0.89,138.14,138.20,136.72,0.86,0.97,1.15,5.30,5.95,1.00,1.00,6.57,6.57,137.76,6.80,26.28,1.07,38.62,21490.00,0.11,7.801101e+001,5.25
166,29.30,0.97,139.28,148.18,148.64,0.94,1.00,1.00,6.11,6.38,1.00,1.00,6.68,6.68,147.29,6.71,26.74,1.04,28.89,27986.00,0.04,1.193291e+002,5.80
167,29.52,0.89,153.53,134.36,118.34,0.89,0.98,1.04,6.13,6.54,1.00,1.00,6.91,6.91,131.75,7.18,27.65,1.05,14.33,25165.00,0.06,1.206579e+002,5.80
168,26.50,0.85,149.29,144.66,139.71,0.82,0.96,1.25,5.81,6.54,1.00,1.00,7.27,7.27,143.44,7.12,29.08,1.10,40.59,25388.00,0.11,1.026362e+002,5.78
169,44.75,0.95,139.99,142.81,144.67,0.94,1.00,1.03,7.55,7.89,1.00,1.00,8.02,8.02,143.02,8.34,32.07,1.05,21.31,37043.00,0.04,2.251852e+002,7.46
170,22.07,0.87,152.24,147.40,142.45,0.85,0.98,1.15,5.30,5.98,1.00,1.00,6.57,6.57,146.44,7.12,26.28,1.07,39.47,22845.00,0.11,7.801101e+001,4.91
171,22.49,0.88,158.53,150.14,141.99,0.91,0.99,1.06,5.35,5.74,1.00,1.00,6.33,6.33,148.63,6.35,25.31,1.06,28.66,23484.00,0.07,8.022859e+001,5.25
172,41.32,0.92,143.87,145.18,142.45,0.89,0.99,1.16,7.25,7.81,1.00,1.00,8.25,8.25,144.20,8.21,32.99,1.09,42.21,35184.00,0.07,1.998081e+002,7.17
173,28.22,0.82,155.29,156.46,152.27,0.88,0.98,1.10,5.99,6.47,1.00,1.00,6.99,6.99,155.09,7.52,27.97,1.07,21.26,28691.00,0.07,1.127805e+002,5.25
174,27.79,0.90,155.14,151.71,141.02,0.87,0.98,1.14,5.95,6.44,1.00,1.00,7.07,7.07,148.90,6.97,28.30,1.09,39.38,27249.00,0.08,1.102058e+002,5.80
175,42.23,0.79,149.90,147.69,142.12,0.84,0.97,1.09,7.33,9.02,1.00,1.00,8.99,8.99,146.25,10.42,35.98,1.50,7.60,36269.00,0.19,2.064514e+002,7.46
176,31.70,0.86,150.44,152.13,151.34,0.78,0.95,1.54,6.35,7.39,2.41,0.42,12.16,5.05,151.66,8.69,34.42,1.18,38.39,30483.00,0.14,1.342906e+002,5.88
177,25.22,0.84,153.30,152.69,146.83,0.89,0.98,1.04,5.67,6.06,1.00,1.00,6.52,6.52,150.33,6.64,26.09,1.05,32.54,25706.00,0.06,9.530118e+001,5.25
178,22.91,0.95,128.29,129.86,125.72,0.92,0.99,1.01,5.40,5.74,1.00,1.00,6.21,6.21,127.86,6.35,24.85,1.05,37.73,20458.00,0.06,8.247342e+001,5.25
179,28.22,0.93,140.79,137.37,134.12,0.82,0.97,1.28,5.99,6.80,1.20,0.84,8.22,6.87,136.82,7.73,30.19,1.11,30.73,25311.00,0.12,1.127805e+002,5.80
180,22.70,0.92,139.98,148.28,151.63,0.86,0.97,1.36,5.38,6.16,1.65,0.61,8.96,5.42,148.33,6.48,28.76,1.14,45.07,23585.00,0.13,8.134761e+001,5.25
181,30.39,0.88,163.30,160.81,151.15,0.91,0.99,1.04,6.22,6.58,1.00,1.00,6.96,6.96,157.03,7.48,27.84,1.05,23.98,30620.00,0.05,1.260359e+002,5.80
182,19.81,0.89,150.47,143.71,136.94,0.83,0.96,1.44,5.02,6.06,2.03,0.49,9.48,4.67,141.56,6.80,28.30,1.14,37.37,20526.00,0.17,6.630745e+001,5.26
183,22.49,0.85,154.30,141.87,130.78,0.89,0.99,1.03,5.35,6.05,1.00,1.00,6.52,6.52,139.97,6.64,26.09,1.32,8.51,22116.00,0.11,8.022859e+001,5.25
184,21.04,0.88,141.40,142.89,141.92,0.76,0.93,1.54,5.18,6.25,2.42,0.41,10.57,4.36,141.77,6.99,29.86,1.17,42.61,21407.00,0.17,7.258714e+001,5.43
185,86.89,0.62,127.43,129.89,128.21,0.58,0.82,1.60,10.52,12.28,2.65,0.38,18.74,7.09,127.18,14.17,51.66,1.16,26.30,55324.00,0.14,6.093069e+002,9.48
186,40.64,0.81,127.35,126.16,122.84,0.83,0.97,1.11,7.19,8.07,1.00,1.00,8.25,8.25,125.02,8.74,32.99,1.28,31.80,30129.00,0.11,1.948855e+002,6.91
187,42.69,0.86,145.24,157.17,156.95,0.81,0.95,1.66,7.37,8.80,2.88,0.35,14.82,5.15,155.72,9.88,39.94,1.19,35.91,38929.00,0.16,2.098070e+002,7.28
188,39.28,0.84,136.97,147.97,144.77,0.78,0.94,1.45,7.07,8.22,2.06,0.49,12.15,5.91,145.77,9.25,36.11,1.14,42.55,34255.00,0.14,1.851951e+002,6.80
189,27.15,0.84,154.72,156.62,149.36,0.80,0.94,1.54,5.88,7.06,2.42,0.41,11.52,4.77,154.19,7.95,32.59,1.16,35.92,27755.00,0.17,1.063919e+002,6.35
190,33.25,0.91,158.75,154.02,153.90,0.89,0.99,1.14,6.51,8.23,1.00,1.00,8.49,8.49,154.31,9.25,33.96,1.71,15.76,32097.00,0.21,1.442022e+002,7.48
191,37.70,0.93,152.59,149.94,143.80,0.94,1.00,1.00,6.93,7.22,1.00,1.00,7.38,7.38,148.21,7.57,29.54,1.04,34.73,33791.00,0.04,1.741533e+002,6.66
192,24.59,0.75,153.68,152.13,151.92,0.81,0.94,1.32,5.60,6.95,1.48,0.68,9.23,6.25,152.20,8.03,30.97,1.43,4.00,25570.00,0.19,9.172258e+001,5.68
193,29.74,0.97,140.55,127.32,120.36,0.93,1.00,1.03,6.15,7.10,1.00,1.00,7.38,7.38,126.11,7.32,29.54,1.39,10.45,24214.00,0.13,1.219930e+002,6.75
194,29.96,0.85,152.25,144.86,140.45,0.89,0.99,1.05,6.18,7.90,1.00,1.00,8.05,8.05,144.39,8.69,32.21,1.55,6.35,27868.00,0.22,1.233343e+002,6.91
195,28.87,0.98,137.66,147.99,146.69,0.94,1.00,1.00,6.06,6.34,1.00,1.00,6.60,6.60,146.41,6.71,26.41,1.03,28.89,27526.00,0.04,1.166906e+002,5.80
196,89.61,0.91,130.45,131.11,133.98,0.91,0.99,1.07,10.68,11.09,1.00,1.00,10.69,10.69,131.88,11.73,42.74,1.05,10.07,58817.00,0.04,6.381475e+002,10.22
197,26.50,0.87,166.42,163.19,156.61,0.89,0.99,1.10,5.81,6.31,1.00,1.00,6.83,6.83,161.39,6.97,27.33,1.07,27.73,28566.00,0.08,1.026362e+002,5.49
198,20.83,0.96,156.28,149.38,144.79,0.93,1.00,1.00,5.15,5.46,1.00,1.00,5.97,5.97,148.47,5.74,23.88,1.04,35.53,22270.00,0.06,7.152309e+001,5.10
199,23.33,0.83,165.29,162.32,153.80,0.73,0.93,1.36,5.45,6.04,1.68,0.60,9.11,5.43,160.08,6.70,29.08,1.17,27.39,25933.00,0.10,8.474537e+001,5.39
200,27.36,0.84,154.94,155.82,153.42,0.88,0.98,1.04,5.90,6.28,1.00,1.00,6.72,6.72,154.78,6.99,26.87,1.06,31.23,28015.00,0.06,1.076568e+002,5.49
201,28.87,0.86,154.19,155.69,151.77,0.89,0.99,1.06,6.06,6.48,1.00,1.00,6.91,6.91,154.12,7.12,27.65,1.06,25.42,28974.00,0.06,1.166906e+002,5.72
202,88.62,0.97,88.87,104.42,104.29,0.78,0.95,1.74,10.62,12.41,3.13,0.32,20.56,6.56,102.59,13.58,54.25,1.21,40.12,45344.00,0.14,6.275988e+002,11.21
203,36.58,0.82,144.96,146.23,144.72,0.80,0.95,1.45,6.82,7.96,2.09,0.48,12.17,5.82,145.61,8.39,35.98,1.33,38.09,32470.00,0.14,1.664421e+002,7.18
204,37.93,0.85,135.62,141.65,140.85,0.82,0.96,1.17,6.95,7.58,1.00,1.00,8.02,8.02,140.24,8.39,32.07,1.08,35.45,32115.00,0.08,1.757132e+002,6.75
205,37.03,0.90,153.66,153.23,150.65,0.92,0.99,1.03,6.87,7.19,1.00,1.00,7.47,7.47,152.30,7.61,29.86,1.05,33.61,34268.00,0.04,1.695089e+002,6.35
206,22.70,0.83,158.15,158.38,149.14,0.88,0.98,1.05,5.38,5.73,1.00,1.00,6.33,6.33,155.30,6.50,25.31,1.06,34.14,24693.00,0.06,8.134761e+001,4.90
207,71.48,0.76,137.21,144.49,140.65,0.82,0.96,1.05,9.54,10.05,1.00,1.00,9.70,9.70,142.37,11.24,38.78,1.04,29.64,52961.00,0.05,4.545791e+002,8.03
208,22.07,0.77,154.42,151.03,148.33,0.74,0.89,1.37,5.30,6.26,1.72,0.58,9.04,5.27,150.60,6.98,28.62,1.12,38.17,23493.00,0.15,7.801101e+001,5.15
209,54.05,0.88,113.28,118.27,124.27,0.90,0.99,1.06,8.30,8.67,1.00,1.00,8.72,8.72,118.51,9.33,34.87,1.06,31.52,35434.00,0.04,2.988846e+002,7.83
210,22.07,0.82,158.19,149.04,148.72,0.82,0.94,1.41,5.30,6.24,1.92,0.52,9.55,4.99,149.97,6.98,29.08,1.14,35.65,23395.00,0.15,7.801101e+001,5.45
211,30.39,0.79,142.41,142.16,139.00,0.81,0.93,1.72,6.22,7.62,3.07,0.33,13.52,4.41,141.23,8.07,35.84,1.20,37.16,27539.00,0.18,1.260359e+002,6.56
212,66.65,0.89,110.52,120.46,121.38,0.80,0.97,1.47,9.21,10.30,2.14,0.47,15.16,7.09,119.40,11.10,44.50,1.16,32.60,42028.00,0.11,4.093164e+002,8.57
213,21.04,0.80,140.88,138.55,129.04,0.88,0.98,1.01,5.18,5.50,1.00,1.00,6.05,6.05,135.97,6.35,24.20,1.05,36.09,20532.00,0.06,7.258714e+001,4.68
214,25.01,0.89,158.07,152.32,148.63,0.92,0.99,1.02,5.64,5.96,1.00,1.00,6.44,6.44,151.61,6.35,25.76,1.05,17.80,25773.00,0.05,9.410169e+001,5.49
215,29.74,0.88,148.89,149.25,150.90,0.81,0.96,1.40,6.15,7.29,1.86,0.54,10.68,5.75,149.70,7.61,32.85,1.31,39.67,28743.00,0.16,1.219930e+002,6.66
216,41.78,0.94,151.71,157.46,157.46,0.93,1.00,1.05,7.29,7.69,1.00,1.00,7.86,7.86,156.76,8.34,31.42,1.05,21.94,38562.00,0.05,2.031184e+002,7.05
217,22.28,0.86,158.80,153.80,145.03,0.90,0.99,1.05,5.33,5.67,1.00,1.00,6.28,6.28,151.49,6.42,25.12,1.07,32.03,23784.00,0.06,7.911639e+001,4.81
218,69.30,0.87,149.41,148.26,150.89,0.85,0.97,1.43,9.39,10.34,2.00,0.50,14.91,7.44,149.13,11.06,44.69,1.16,48.36,54136.00,0.09,4.339742e+002,9.14
219,29.52,0.91,145.49,145.04,144.67,0.93,1.00,1.02,6.13,6.43,1.00,1.00,6.83,6.83,144.46,6.97,27.33,1.05,23.38,27591.00,0.05,1.206579e+002,5.80
220,55.46,0.90,158.61,154.82,145.70,0.88,0.99,1.13,8.40,8.99,1.00,1.00,9.08,9.08,152.51,9.92,36.30,1.07,42.81,46515.00,0.06,3.106716e+002,8.23
221,29.52,0.83,133.57,142.64,144.27,0.84,0.97,1.23,6.13,6.94,1.00,1.00,7.50,7.50,141.80,8.25,30.00,1.09,33.98,27084.00,0.12,1.206579e+002,5.81
222,75.36,0.71,118.50,134.38,133.33,0.75,0.93,1.14,9.80,10.53,1.00,1.00,10.30,10.30,131.44,12.19,41.18,1.06,38.34,51000.00,0.07,4.921525e+002,7.98
223,49.14,0.71,134.97,141.53,139.75,0.77,0.93,1.36,7.91,9.22,1.66,0.60,12.05,7.27,140.23,10.48,38.65,1.26,41.59,38985.00,0.14,2.591193e+002,7.12
224,28.87,0.47,177.96,166.12,162.57,0.38,0.46,5.24,6.06,9.83,14.39,0.07,28.74,2.00,165.88,12.60,61.48,1.65,23.16,31186.00,0.38,1.166906e+002,6.33
225,32.58,0.72,148.66,136.77,137.06,0.58,0.76,3.40,6.44,9.10,8.57,0.12,23.16,2.70,136.54,10.67,51.72,1.48,20.16,27990.00,0.29,1.399175e+002,7.53
226,80.98,0.99,107.15,126.27,128.24,0.80,0.99,1.41,10.15,11.27,1.91,0.52,15.47,8.11,123.78,12.15,47.16,1.14,43.86,50872.00,0.10,5.482376e+002,10.15
227,31.49,0.81,132.48,138.50,132.88,0.78,0.95,1.43,6.33,7.48,2.01,0.50,11.07,5.52,136.10,8.69,33.18,1.13,37.56,27221.00,0.15,1.328993e+002,6.15
228,31.05,0.88,159.88,155.14,146.45,0.90,0.99,1.01,6.29,6.63,1.00,1.00,6.91,6.91,153.06,7.06,27.65,1.04,26.20,30305.00,0.05,1.301353e+002,5.80
229,53.34,0.90,139.85,143.91,150.14,0.85,0.97,1.43,8.24,9.83,1.99,0.50,14.17,7.13,145.14,10.69,42.61,1.48,41.78,42960.00,0.16,2.930614e+002,8.97
230,40.64,0.89,153.10,153.46,147.63,0.86,0.98,1.19,7.19,7.75,1.00,1.00,8.29,8.29,151.66,8.55,33.18,1.10,38.75,36549.00,0.07,1.948855e+002,6.91
231,20.01,0.84,176.97,169.36,159.51,0.88,0.98,1.07,5.05,5.48,1.00,1.00,6.13,6.13,167.26,6.03,24.53,1.07,26.42,24420.00,0.08,6.733657e+001,4.70
232,26.29,0.84,147.28,145.74,144.74,0.84,0.97,1.15,5.79,6.43,1.00,1.00,6.96,6.96,145.63,6.98,27.84,1.07,35.12,25631.00,0.10,1.013974e+002,5.49
233,23.12,0.88,132.90,130.85,128.89,0.77,0.94,1.40,5.43,6.30,1.86,0.54,9.56,5.14,130.45,7.32,29.40,1.14,36.64,21003.00,0.14,8.360601e+001,5.25
234,36.81,0.96,128.38,130.85,132.97,0.91,0.99,1.15,6.85,8.11,1.00,1.00,8.44,8.44,131.21,8.55,33.77,1.43,41.69,29390.00,0.16,1.679726e+002,7.70
235,26.08,0.86,145.18,148.54,148.27,0.90,0.99,1.01,5.76,6.11,1.00,1.00,6.52,6.52,148.03,6.80,26.09,1.05,35.08,25906.00,0.06,1.001650e+002,5.43
236,20.83,0.92,143.78,146.48,146.45,0.86,0.97,1.04,5.15,5.59,1.00,1.00,6.13,6.13,145.51,6.03,24.53,1.05,31.78,21827.00,0.08,7.152309e+001,5.14
237,49.37,0.82,153.11,157.79,152.98,0.87,0.98,1.04,7.93,8.34,1.00,1.00,8.33,8.33,155.28,9.24,33.31,1.04,27.46,43323.00,0.05,2.609597e+002,6.91
238,31.92,0.93,150.55,153.29,146.47,0.83,0.96,1.24,6.38,7.29,1.00,1.00,7.94,7.94,150.90,7.86,31.75,1.28,37.93,30482.00,0.13,1.356881e+002,6.89
239,56.64,0.93,121.30,137.94,146.03,0.80,0.96,1.71,8.49,10.13,3.04,0.33,17.21,5.66,138.25,11.37,45.74,1.34,33.98,42857.00,0.16,3.206362e+002,8.62
240,72.20,0.80,128.24,133.43,135.39,0.68,0.88,1.89,9.59,12.34,3.68,0.27,20.77,5.65,132.88,14.38,52.82,1.30,40.17,49830.00,0.22,4.615327e+002,10.22
241,26.93,0.86,158.73,160.42,152.17,0.81,0.95,1.63,5.86,7.03,2.77,0.36,12.31,4.44,157.56,7.86,33.50,1.19,36.90,28203.00,0.17,1.051335e+002,6.01
242,29.74,0.84,161.62,159.93,157.26,0.87,0.98,1.13,6.15,7.07,1.00,1.00,7.53,7.53,159.33,7.73,30.13,1.43,20.58,30592.00,0.13,1.219930e+002,5.88
243,58.77,0.94,151.51,149.60,149.71,0.92,0.99,1.06,8.65,9.04,1.00,1.00,8.99,8.99,149.69,9.46,35.98,1.05,25.22,47752.00,0.04,3.388951e+002,8.57
244,104.84,0.99,114.59,127.40,132.65,0.76,0.96,1.27,11.55,12.90,1.00,1.00,12.41,12.41,125.57,14.31,49.64,1.07,32.75,63663.00,0.10,8.074712e+002,11.88
245,19.81,0.68,147.02,149.05,146.43,0.60,0.80,1.98,5.02,6.53,3.96,0.25,13.25,3.34,147.70,7.45,33.18,1.25,40.67,21416.00,0.23,6.630745e+001,5.08
246,32.14,0.95,139.53,135.30,129.93,0.93,1.00,1.03,6.40,6.70,1.00,1.00,7.07,7.07,134.18,6.99,28.30,1.06,23.02,27238.00,0.05,1.370917e+002,6.32
247,20.22,0.95,151.53,140.37,132.20,0.94,1.00,1.01,5.07,6.03,1.00,1.00,6.52,6.52,138.81,6.28,26.09,1.44,7.22,20405.00,0.16,6.837271e+001,5.78
248,28.87,0.86,135.20,132.57,129.54,0.90,0.99,1.04,6.06,6.40,1.00,1.00,6.83,6.83,131.69,6.99,27.33,1.06,27.28,24757.00,0.05,1.166906e+002,5.54
249,29.74,0.93,154.82,152.71,146.68,0.91,0.99,1.09,6.15,6.56,1.00,1.00,7.07,7.07,150.67,7.26,28.30,1.07,28.39,28929.00,0.06,1.219930e+002,6.21
250,36.13,0.77,146.08,142.60,131.77,0.82,0.95,1.36,6.78,7.73,1.67,0.60,10.63,6.35,139.78,8.69,33.96,1.13,40.69,30892.00,0.12,1.633990e+002,6.66
251,26.72,0.85,155.46,147.24,141.76,0.88,0.98,1.12,5.83,7.72,1.00,1.00,8.05,8.05,146.49,8.55,32.21,1.59,4.70,26075.00,0.24,1.038816e+002,6.77
252,82.46,0.97,132.12,141.68,141.28,0.78,0.95,1.66,10.25,11.61,2.88,0.35,19.14,6.65,140.47,12.05,51.59,1.21,41.24,58578.00,0.12,5.632638e+002,10.74
253,32.80,0.90,150.57,151.16,141.59,0.92,0.99,1.02,6.46,6.78,1.00,1.00,7.11,7.11,148.25,7.18,28.43,1.05,35.41,30539.00,0.05,1.413396e+002,6.21
254,21.87,0.86,140.71,146.08,137.50,0.78,0.93,1.42,5.28,6.44,1.96,0.51,9.62,4.92,142.90,7.06,29.08,1.12,39.30,22150.00,0.18,7.691247e+001,5.65
255,28.65,0.90,146.08,154.93,154.33,0.81,0.95,1.27,6.04,6.75,1.00,1.00,7.55,7.55,153.72,7.18,30.19,1.12,40.32,28746.00,0.11,1.153809e+002,6.27
256,50.77,0.86,138.31,144.14,137.11,0.90,0.99,1.01,8.04,8.39,1.00,1.00,8.33,8.33,140.15,9.11,33.31,1.04,42.72,39944.00,0.04,2.721144e+002,7.44
257,67.85,0.91,129.33,136.46,134.51,0.87,0.98,1.15,9.29,9.89,1.00,1.00,9.90,9.90,135.08,10.42,39.62,1.08,41.26,48222.00,0.06,4.204523e+002,8.57
258,44.52,0.82,138.64,139.67,135.89,0.86,0.98,1.08,7.53,8.00,1.00,1.00,8.17,8.17,138.41,8.79,32.66,1.06,24.41,35710.00,0.06,2.234542e+002,6.85
259,45.44,0.93,137.54,140.19,135.52,0.90,0.99,1.15,7.61,8.59,1.00,1.00,8.81,8.81,138.47,9.26,35.25,1.32,40.44,36279.00,0.11,2.304116e+002,7.46
260,52.40,0.75,143.42,140.72,136.39,0.81,0.96,1.07,8.17,9.34,1.00,1.00,9.19,9.19,139.71,10.81,36.76,1.37,9.46,40795.00,0.13,2.853704e+002,7.46
261,59.95,0.88,139.76,141.81,146.38,0.86,0.98,1.10,8.74,9.20,1.00,1.00,9.24,9.24,142.40,9.88,36.95,1.07,11.15,46136.00,0.05,3.492166e+002,8.47
