Particle ID,Area (ABD),Aspect Ratio,Average Blue,Average Green,Average Red,Circle Fit,Circularity (Hu),Compactness,Diameter (ABD),Diameter (ESD),Elongation,Geodesic Aspect Ratio,Geodesic Length,Geodesic Thickness,Intensity,Length,Perimeter,Roughness,Sigma Intensity,Sum Intensity,Transparency,Volume (ABD),Width
139,47.52,0.76,149.03,152.86,152.82,0.84,0.96,1.08,7.78,8.24,1.00,1.00,8.36,8.36,152.40,9.46,33.44,1.06,42.28,41300.00,0.06,2.463880e+002,6.66
140,29.52,0.88,128.75,132.63,131.59,0.85,0.96,1.24,6.13,7.01,1.00,1.00,7.55,7.55,131.86,7.61,30.19,1.09,37.69,25186.00,0.13,1.206579e+002,6.24
141,22.49,0.93,142.26,150.50,148.20,0.80,0.96,1.39,5.35,6.20,1.84,0.54,9.42,5.12,148.54,7.21,29.08,1.15,39.59,23470.00,0.14,8.022859e+001,5.25
142,25.44,0.95,160.01,158.03,153.33,0.94,1.00,1.00,5.69,5.96,1.00,1.00,6.41,6.41,156.82,6.27,25.63,1.05,35.54,26973.00,0.04,9.650727e+001,5.25
143,49.14,0.83,132.58,135.91,127.85,0.83,0.97,1.34,7.91,8.77,1.60,0.63,11.64,7.29,133.10,9.45,37.87,1.13,40.16,37001.00,0.10,2.591193e+002,7.86
144,54.75,0.96,138.79,136.75,129.89,0.94,1.00,1.06,8.35,9.64,1.00,1.00,9.50,9.50,134.74,9.88,38.00,1.52,12.26,40690.00,0.13,3.047547e+002,9.01
145,70.02,0.84,129.66,136.89,140.26,0.67,0.96,1.57,9.44,11.64,2.53,0.39,17.31,6.83,135.88,13.88,48.27,1.35,31.19,49732.00,0.19,4.407997e+002,8.96
146,85.41,0.83,83.00,98.53,102.60,0.81,0.96,1.42,10.43,11.72,1.96,0.51,16.03,8.17,97.76,13.78,48.40,1.13,36.03,41937.00,0.11,5.937995e+002,9.75
147,30.39,0.90,153.14,154.99,150.72,0.88,0.98,1.03,6.22,6.69,1.00,1.00,6.93,6.93,153.52,7.57,27.71,1.04,39.01,29936.00,0.07,1.260359e+002,5.80
148,24.17,0.97,136.18,136.34,135.59,0.94,1.00,1.01,5.55,5.82,1.00,1.00,6.33,6.33,136.09,6.11,25.31,1.05,34.48,22591.00,0.05,8.937008e+001,5.25
149,60.19,0.93,107.68,112.64,116.12,0.89,0.99,1.10,8.75,9.58,1.00,1.00,9.50,9.50,112.34,10.33,38.00,1.30,23.20,36512.00,0.09,3.512960e+002,8.93
150,108.11,0.92,108.84,124.00,129.12,0.83,0.97,1.34,11.73,13.23,1.58,0.63,15.98,10.11,121.65,15.20,52.18,1.21,26.43,63257.00,0.11,8.455569e+002,11.88
151,60.67,0.94,102.60,113.45,115.16,0.84,0.98,1.18,8.79,9.56,1.00,1.00,9.63,9.63,112.54,10.92,38.51,1.08,35.82,36802.00,0.08,3.554699e+002,8.57
152,112.90,0.87,125.94,136.82,137.05,0.76,0.96,1.58,11.99,13.27,2.59,0.39,20.65,7.97,135.63,13.79,57.24,1.20,39.28,73106.00,0.10,9.024490e+002,12.52
153,34.35,0.98,137.12,137.63,141.24,0.93,1.00,1.03,6.61,6.96,1.00,1.00,7.27,7.27,138.11,7.32,29.08,1.05,24.48,29417.00,0.05,1.514651e+002,6.35
154,43.14,0.84,129.82,144.53,143.72,0.69,0.92,1.82,7.41,8.85,3.43,0.29,16.24,4.74,142.42,9.99,41.96,1.24,47.01,35890.00,0.16,2.131852e+002,7.24
155,32.58,0.99,129.64,119.79,115.79,0.94,1.00,1.00,6.44,6.98,1.00,1.00,7.19,7.19,119.69,7.26,28.76,1.26,11.48,24537.00,0.08,1.399175e+002,6.35
156,64.97,0.95,131.79,128.05,126.17,0.92,0.99,1.06,9.10,10.09,1.00,1.00,9.86,9.86,127.53,10.52,39.43,1.38,20.47,43997.00,0.10,3.939298e+002,9.67
157,44.52,0.86,133.77,147.46,149.57,0.90,0.99,1.03,7.53,7.90,1.00,1.00,7.97,7.97,145.56,8.55,31.88,1.04,38.12,37554.00,0.05,2.234542e+002,7.05
158,34.80,0.90,117.54,123.98,124.83,0.78,0.95,1.42,6.66,8.03,1.97,0.51,11.36,5.78,121.24,9.26,34.28,1.10,37.24,26067.00,0.17,1.544126e+002,6.99
159,28.22,0.92,138.17,144.49,142.50,0.83,0.96,1.42,5.99,7.12,1.95,0.51,10.49,5.39,141.95,8.49,31.75,1.12,41.56,26261.00,0.16,1.127805e+002,5.80
160,29.09,0.92,117.05,121.30,121.76,0.84,0.97,1.42,6.09,7.09,1.94,0.52,10.58,5.45,120.94,8.49,32.07,1.14,42.03,22857.00,0.14,1.180067e+002,5.80
161,43.83,0.83,160.94,153.51,151.60,0.87,0.98,1.08,7.47,7.91,1.00,1.00,8.13,8.13,153.39,8.69,32.53,1.06,30.67,39114.00,0.06,2.182945e+002,6.68
162,51.70,0.83,125.64,135.61,139.65,0.75,0.95,1.55,8.11,9.31,2.48,0.40,14.78,5.97,135.67,10.59,41.50,1.18,47.30,39209.00,0.13,2.796575e+002,8.31
163,37.03,0.90,136.77,143.03,141.83,0.77,0.93,1.58,6.87,8.28,2.58,0.39,13.31,5.16,141.94,9.60,36.95,1.16,42.06,31937.00,0.17,1.695089e+002,6.91
164,46.59,0.87,131.99,127.50,127.81,0.91,0.99,1.00,7.70,8.00,1.00,1.00,7.94,7.94,127.60,8.74,31.75,1.03,13.17,34069.00,0.04,2.392325e+002,6.91
165,29.52,0.97,127.61,133.98,132.04,0.94,1.00,1.02,6.13,6.43,1.00,1.00,6.83,6.83,132.33,6.64,27.33,1.05,38.80,25275.00,0.05,1.206579e+002,6.21
166,59.00,0.90,124.56,140.57,139.86,0.80,0.95,1.78,8.67,10.12,3.28,0.31,17.89,5.46,138.55,10.82,46.71,1.23,47.13,44335.00,0.14,3.409493e+002,9.70
167,49.14,0.71,156.65,151.65,148.78,0.62,0.84,1.91,7.91,10.38,3.73,0.27,17.80,4.77,151.36,12.15,45.14,1.17,36.53,42079.00,0.24,2.591193e+002,7.23
168,78.54,0.89,141.93,153.15,148.94,0.62,0.91,1.66,10.00,11.53,2.88,0.35,18.79,6.52,150.07,12.56,50.61,1.20,36.68,60179.00,0.13,5.235556e+002,10.35
169,42.00,0.77,141.79,148.88,148.38,0.83,0.96,1.09,7.31,7.83,1.00,1.00,8.02,8.02,145.79,9.11,32.07,1.06,36.24,36009.00,0.07,2.047821e+002,6.28
170,47.05,0.89,126.32,135.37,136.77,0.86,0.98,1.19,7.74,8.38,1.00,1.00,8.77,8.77,134.74,8.80,35.06,1.09,45.93,36244.00,0.08,2.427994e+002,7.83
171,35.24,0.83,146.97,144.31,138.89,0.84,0.97,1.21,6.70,7.33,1.00,1.00,7.94,7.94,142.82,8.22,31.75,1.10,37.85,30993.00,0.09,1.573841e+002,6.75
172,91.35,0.96,110.06,121.40,128.94,0.74,0.94,1.79,10.78,12.91,3.31,0.30,21.68,6.55,122.18,14.00,56.46,1.35,39.96,55349.00,0.16,6.567749e+002,10.99
173,34.58,0.87,155.97,154.60,154.23,0.89,0.99,1.14,6.63,7.11,1.00,1.00,7.66,7.66,154.64,7.73,30.64,1.09,20.92,33094.00,0.07,1.529358e+002,6.42
174,25.44,0.92,133.45,133.45,126.88,0.92,0.99,1.03,5.69,6.04,1.00,1.00,6.52,6.52,131.44,6.48,26.09,1.06,34.15,22607.00,0.06,9.650727e+001,5.62
175,109.11,0.96,116.75,128.86,128.61,0.87,0.98,1.14,11.79,12.95,1.00,1.00,12.41,12.41,125.36,13.55,49.64,1.41,19.27,65689.00,0.09,8.574136e+002,12.13
176,28.65,0.98,158.82,154.22,145.63,0.94,1.00,1.01,6.04,6.36,1.00,1.00,6.72,6.72,151.96,6.71,26.87,1.05,27.22,28417.00,0.05,1.153809e+002,5.80
177,44.06,0.97,125.20,141.93,144.65,0.88,0.99,1.16,7.49,8.13,1.00,1.00,8.44,8.44,140.86,9.17,33.77,1.08,46.09,36059.00,0.08,2.200088e+002,7.44
178,92.59,0.92,120.84,134.53,134.97,0.84,0.97,1.11,10.86,11.92,1.00,1.00,11.35,11.35,132.68,12.70,45.41,1.35,29.62,60766.00,0.09,6.702098e+002,10.78
179,76.09,0.87,112.04,117.98,121.93,0.77,0.97,1.37,9.84,10.77,1.74,0.57,14.43,8.27,117.68,11.88,45.41,1.14,36.00,46014.00,0.09,4.993302e+002,9.40
180,21.66,0.84,134.47,132.73,122.90,0.80,0.94,1.31,5.25,6.19,1.41,0.71,8.15,5.77,129.95,6.64,27.84,1.10,30.88,20013.00,0.15,7.582080e+001,5.68
181,47.52,0.86,121.88,129.94,132.60,0.79,0.97,1.30,7.78,8.65,1.33,0.75,10.49,7.89,128.43,10.23,36.76,1.11,45.12,34805.00,0.10,2.463880e+002,7.46
182,34.13,0.93,154.12,152.33,143.75,0.89,0.99,1.09,6.59,7.07,1.00,1.00,7.43,7.43,149.82,7.44,29.73,1.06,41.94,31762.00,0.07,1.500004e+002,6.28
183,44.52,0.84,111.55,120.17,121.52,0.78,0.96,1.47,7.53,8.57,2.17,0.46,13.06,6.03,119.57,9.25,38.19,1.16,44.61,30850.00,0.12,2.234542e+002,7.60
184,52.87,0.97,122.03,132.34,133.39,0.94,1.00,1.06,8.20,8.52,1.00,1.00,8.64,8.64,130.42,8.69,34.55,1.06,32.55,38343.00,0.04,2.892054e+002,8.23
185,39.28,0.86,143.28,146.21,143.39,0.82,0.96,1.64,7.07,8.35,2.81,0.36,14.20,5.05,144.80,9.11,38.51,1.20,39.25,34028.00,0.15,1.851951e+002,7.62
186,24.17,0.90,151.26,145.41,139.19,0.91,0.99,1.04,5.55,6.65,1.00,1.00,6.99,6.99,143.90,7.06,27.97,1.43,7.21,23887.00,0.17,8.937008e+001,5.80
187,22.28,0.91,144.25,147.75,144.25,0.92,0.99,1.01,5.33,5.67,1.00,1.00,6.16,6.16,145.99,6.28,24.66,1.05,36.79,22921.00,0.06,7.911639e+001,5.10
188,62.10,0.93,93.42,111.93,116.63,0.88,0.99,1.14,8.89,9.52,1.00,1.00,9.55,9.55,110.99,10.67,38.19,1.07,43.67,36960.00,0.07,3.681115e+002,8.57
189,34.13,0.85,160.38,162.14,149.50,0.89,0.99,1.02,6.59,6.95,1.00,1.00,7.19,7.19,157.97,7.73,28.76,1.04,32.74,33490.00,0.05,1.500004e+002,6.25
190,27.15,0.88,155.45,161.15,157.65,0.91,0.99,1.05,5.88,6.22,1.00,1.00,6.72,6.72,159.25,6.80,26.87,1.06,31.43,28665.00,0.06,1.063919e+002,5.49
191,53.34,0.93,117.24,113.37,112.35,0.82,0.97,1.27,8.24,9.88,1.00,1.00,10.18,10.18,113.30,11.00,40.72,1.46,17.90,33537.00,0.17,2.930614e+002,8.93
192,33.47,0.83,141.95,142.62,147.58,0.85,0.97,1.16,6.53,7.17,1.00,1.00,7.63,7.63,144.02,8.25,30.51,1.08,41.32,30101.00,0.09,1.456426e+002,6.01
193,70.75,0.96,109.61,125.25,128.92,0.88,0.99,1.26,9.49,10.44,1.00,1.00,10.69,10.69,124.56,11.33,42.74,1.24,42.48,45961.00,0.09,4.476680e+002,9.79
194,49.84,0.92,108.51,116.38,118.07,0.92,1.00,1.03,7.97,8.29,1.00,1.00,8.33,8.33,115.99,8.80,33.31,1.05,37.14,32593.00,0.04,2.646565e+002,7.46
195,31.70,0.96,149.98,151.62,148.81,0.93,1.00,1.07,6.35,6.93,1.00,1.00,7.35,7.35,150.60,7.26,29.40,1.25,17.11,30271.00,0.08,1.342906e+002,6.35
196,64.25,0.60,147.08,151.56,148.13,0.54,0.83,1.72,9.04,10.50,3.07,0.33,17.91,5.83,149.84,12.70,47.49,1.22,36.42,51244.00,0.14,3.874088e+002,8.01
197,22.70,0.90,168.49,158.10,157.67,0.88,0.98,1.18,5.38,5.97,1.00,1.00,6.72,6.72,159.14,6.22,26.87,1.09,31.22,25303.00,0.10,8.134761e+001,5.25
198,50.54,0.92,149.48,148.82,144.24,0.92,0.99,1.07,8.02,8.46,1.00,1.00,8.52,8.52,147.39,9.26,34.09,1.05,24.29,41860.00,0.05,2.702419e+002,7.80
199,25.86,0.92,139.95,129.76,123.51,0.92,0.99,1.07,5.74,6.09,1.00,1.00,6.68,6.68,128.66,6.50,26.74,1.07,29.23,22386.00,0.06,9.893920e+001,5.54
200,24.17,0.80,161.21,155.95,147.05,0.77,0.92,1.34,5.55,6.45,1.57,0.64,8.93,5.68,153.66,7.21,29.21,1.12,35.18,25508.00,0.14,8.937008e+001,5.40
201,47.98,0.94,137.21,140.93,145.65,0.93,1.00,1.06,7.82,8.18,1.00,1.00,8.33,8.33,141.52,8.62,33.31,1.06,24.80,38635.00,0.04,2.499984e+002,7.83
202,26.29,0.92,131.99,132.51,130.19,0.93,1.00,1.01,5.79,6.08,1.00,1.00,6.52,6.52,130.70,6.50,26.09,1.05,23.65,23003.00,0.05,1.013974e+002,5.54
203,57.58,0.91,138.33,137.32,134.76,0.91,0.99,1.08,8.56,9.67,1.00,1.00,9.58,9.58,136.66,10.23,38.32,1.44,12.16,42911.00,0.11,3.287003e+002,9.01
204,30.83,0.84,151.06,151.67,146.25,0.80,0.95,1.46,6.27,7.45,2.10,0.48,11.23,5.36,149.02,8.96,33.18,1.13,42.79,29356.00,0.16,1.287626e+002,6.35
205,23.33,0.95,155.54,149.36,142.87,0.84,0.96,1.21,5.45,6.20,1.00,1.00,6.85,6.85,148.10,6.80,27.38,1.08,33.93,23993.00,0.12,8.474537e+001,5.25
206,115.94,0.88,103.34,114.91,118.49,0.74,0.95,1.43,12.15,13.35,1.99,0.50,18.29,9.20,114.64,14.17,54.98,1.15,43.25,63169.00,0.09,9.391226e+002,12.38
207,40.64,0.90,138.83,145.50,153.72,0.84,0.97,1.24,7.19,8.47,1.00,1.00,8.93,8.93,147.00,9.45,35.71,1.40,39.28,35428.00,0.15,1.948855e+002,7.79
208,28.65,0.81,155.44,160.87,165.04,0.79,0.93,1.56,6.04,7.17,2.52,0.40,11.99,4.76,161.28,8.22,33.50,1.18,38.86,30159.00,0.16,1.153809e+002,6.35
209,38.60,0.87,132.27,135.44,128.78,0.87,0.98,1.17,7.01,7.61,1.00,1.00,8.05,8.05,133.05,8.15,32.21,1.08,40.68,30867.00,0.08,1.804280e+002,6.66
210,58.53,0.90,128.81,135.24,136.31,0.82,0.96,1.57,8.63,9.81,2.52,0.40,15.65,6.20,134.81,11.56,43.72,1.19,37.79,42870.00,0.12,3.368460e+002,8.57
211,49.37,0.93,111.76,124.87,129.82,0.83,0.97,1.35,7.93,8.97,1.63,0.61,11.99,7.34,124.83,9.96,38.65,1.28,41.72,34828.00,0.12,2.609597e+002,8.01
212,24.38,0.97,141.06,137.38,136.61,0.94,1.00,1.00,5.57,5.87,1.00,1.00,6.33,6.33,137.22,6.11,25.31,1.05,24.79,22916.00,0.05,9.054300e+001,5.25
213,66.65,0.82,115.00,127.90,136.03,0.76,0.93,1.86,9.21,11.40,3.55,0.28,19.88,5.59,128.47,13.46,50.94,1.37,37.82,45222.00,0.19,4.093164e+002,8.93
214,31.49,0.87,160.38,161.21,159.19,0.91,0.99,1.01,6.33,6.87,1.00,1.00,7.11,7.11,160.52,7.71,28.43,1.22,27.40,32104.00,0.08,1.328993e+002,6.21
215,57.35,0.88,152.61,151.64,146.64,0.90,0.99,1.01,8.54,8.89,1.00,1.00,8.72,8.72,149.91,9.68,34.87,1.04,22.29,46923.00,0.04,3.266766e+002,8.01
216,22.28,0.84,149.55,151.47,147.08,0.84,0.96,1.16,5.33,5.99,1.00,1.00,6.60,6.60,149.93,6.97,26.41,1.07,39.85,23539.00,0.11,7.911639e+001,4.70
217,23.54,0.91,135.06,141.07,138.70,0.82,0.95,1.41,5.47,6.56,1.92,0.52,9.77,5.10,139.69,8.03,29.73,1.12,41.38,22770.00,0.17,8.589147e+001,5.54
218,36.81,0.93,154.89,152.52,149.83,0.90,0.99,1.15,6.85,7.47,1.00,1.00,7.86,7.86,151.97,7.86,31.42,1.07,39.46,34041.00,0.08,1.679726e+002,6.35
219,29.96,0.94,142.68,139.05,135.55,0.93,1.00,1.02,6.18,6.53,1.00,1.00,6.88,6.88,137.41,6.80,27.52,1.05,19.14,26520.00,0.05,1.233343e+002,5.80
220,50.54,0.91,125.66,136.97,138.60,0.64,0.95,2.01,8.02,9.67,4.08,0.25,18.81,4.61,134.96,11.24,46.84,1.28,43.88,38328.00,0.17,2.702419e+002,8.21
221,35.24,0.89,147.32,160.51,158.58,0.83,0.96,1.41,6.70,7.64,1.91,0.52,11.25,5.89,158.42,8.25,34.28,1.15,42.17,34378.00,0.12,1.573841e+002,7.14
222,34.13,0.85,165.09,163.32,151.06,0.85,0.97,1.26,6.59,7.35,1.00,1.00,8.02,8.02,159.83,8.03,32.07,1.11,43.34,33885.00,0.10,1.500004e+002,6.54
223,31.27,0.65,191.17,176.71,164.33,0.68,0.89,1.47,6.31,7.70,2.15,0.46,11.44,5.31,174.84,10.13,33.50,1.12,32.77,34793.00,0.18,1.315142e+002,5.04
224,65.45,0.87,123.55,126.76,133.32,0.78,0.97,1.59,9.13,11.09,2.62,0.38,17.69,6.77,128.16,12.15,48.92,1.63,45.81,44471.00,0.18,3.983016e+002,10.18
225,31.70,0.93,140.52,147.51,143.06,0.92,1.00,1.00,6.35,6.67,1.00,1.00,6.96,6.96,144.60,7.26,27.84,1.04,28.40,29065.00,0.05,1.342906e+002,5.80
226,30.83,0.89,136.36,144.24,139.72,0.91,0.99,1.02,6.27,6.65,1.00,1.00,6.95,6.95,141.98,7.21,27.78,1.04,28.41,27971.00,0.06,1.287626e+002,5.88
227,34.35,0.96,120.66,126.23,124.21,0.95,1.00,1.00,6.61,6.85,1.00,1.00,7.07,7.07,124.70,7.26,28.30,1.04,33.46,26561.00,0.03,1.514651e+002,6.35
228,33.47,0.87,147.91,153.30,153.56,0.90,0.99,1.00,6.53,6.84,1.00,1.00,7.07,7.07,152.34,7.51,28.30,1.04,29.83,31839.00,0.05,1.456426e+002,5.80
229,69.54,0.84,132.95,143.93,144.01,0.79,0.96,1.34,9.41,10.36,1.55,0.64,13.14,8.46,142.68,11.61,43.20,1.12,42.03,51934.00,0.09,4.362446e+002,9.30
230,85.90,0.98,128.73,139.65,132.48,0.75,0.96,1.84,10.46,12.32,3.51,0.29,22.15,6.32,136.03,13.09,56.92,1.49,32.96,58629.00,0.15,5.989510e+002,11.69
231,22.91,0.83,161.39,159.63,157.82,0.66,0.90,1.74,5.40,6.06,3.16,0.32,12.43,3.93,159.08,6.70,32.72,1.30,26.30,25453.00,0.11,8.247342e+001,5.49
232,43.83,0.83,117.11,123.20,121.11,0.79,0.94,1.19,7.47,8.48,1.00,1.00,8.68,8.68,121.87,9.72,34.74,1.23,38.40,31078.00,0.12,2.182945e+002,6.91
233,81.48,0.95,130.45,119.04,116.49,0.77,0.97,1.37,10.19,11.30,1.74,0.57,14.98,8.60,119.40,12.42,47.16,1.26,35.76,49314.00,0.10,5.532283e+002,10.22
234,32.36,0.97,120.37,127.17,126.44,0.94,1.00,1.01,6.42,6.70,1.00,1.00,7.03,7.03,124.60,7.06,28.11,1.05,37.03,25418.00,0.04,1.385016e+002,6.27
235,43.37,0.91,110.59,119.64,120.94,0.82,0.96,1.52,7.43,8.58,2.34,0.43,13.44,5.75,118.98,9.25,38.38,1.17,42.34,30102.00,0.13,2.148827e+002,7.46
236,29.74,0.79,157.92,156.81,150.74,0.86,0.97,1.04,6.15,6.57,1.00,1.00,6.91,6.91,154.17,7.73,27.65,1.05,35.31,29600.00,0.06,1.219930e+002,5.49
237,40.87,0.86,141.39,132.73,131.28,0.89,0.99,1.09,7.21,7.66,1.00,1.00,7.94,7.94,132.10,8.49,31.75,1.06,9.75,31967.00,0.06,1.965207e+002,6.75
238,29.30,0.92,147.56,144.24,136.57,0.74,0.91,1.74,6.11,7.84,3.14,0.32,13.49,4.30,141.56,9.25,35.58,1.16,41.31,26896.00,0.22,1.193291e+002,6.61
239,31.92,0.95,148.86,151.46,149.50,0.93,1.00,1.07,6.38,6.73,1.00,1.00,7.19,7.19,150.56,7.06,28.76,1.07,34.16,30414.00,0.05,1.356881e+002,6.35
240,21.24,0.93,143.74,147.57,142.45,0.85,0.97,1.33,5.20,6.15,1.51,0.66,8.38,5.54,145.56,7.73,27.84,1.11,35.85,22125.00,0.15,7.365812e+001,5.25
241,98.57,0.70,110.72,120.26,123.75,0.71,0.92,1.45,11.20,12.79,2.06,0.49,17.40,8.46,120.21,16.18,51.72,1.12,41.37,57943.00,0.12,7.361821e+002,9.74
242,85.66,0.85,102.36,114.66,116.38,0.79,0.97,1.28,10.44,11.55,1.21,0.83,12.72,10.54,113.76,12.64,46.52,1.23,39.77,48916.00,0.10,5.963730e+002,9.84
243,29.74,0.86,128.60,131.14,125.28,0.89,0.98,1.17,6.15,6.71,1.00,1.00,7.35,7.35,129.09,7.51,29.40,1.09,42.38,24786.00,0.08,1.219930e+002,5.88
244,44.29,0.97,171.09,167.04,158.05,0.87,0.99,1.36,7.51,8.46,1.68,0.60,11.47,6.84,164.77,9.12,36.63,1.13,39.52,42347.00,0.11,2.217287e+002,7.95
245,45.67,0.95,117.99,123.27,126.43,0.94,1.00,1.05,7.63,7.97,1.00,1.00,8.13,8.13,123.41,8.25,32.53,1.06,30.01,32456.00,0.04,2.321648e+002,7.46
246,30.83,0.86,172.76,163.28,151.84,0.79,0.94,1.51,6.27,7.28,2.30,0.43,11.78,5.11,160.91,8.07,33.77,1.17,40.12,31700.00,0.14,1.287626e+002,6.27
247,19.81,0.77,158.03,153.68,143.73,0.80,0.92,1.28,5.02,5.87,1.21,0.83,7.31,6.05,151.22,6.71,26.74,1.10,34.26,21927.00,0.14,6.630745e+001,4.49
248,160.93,0.96,99.91,117.64,120.22,0.83,0.99,1.62,14.31,15.77,2.70,0.37,24.49,9.05,116.37,16.58,67.08,1.21,38.30,84484.00,0.09,1.535698e+003,15.04
249,32.14,0.84,142.60,143.30,142.25,0.85,0.96,1.13,6.40,7.35,1.00,1.00,7.69,7.69,142.93,8.03,30.78,1.30,31.34,29015.00,0.13,1.370917e+002,5.88
250,33.69,0.90,149.85,148.56,149.09,0.92,0.99,1.03,6.55,6.85,1.00,1.00,7.19,7.19,148.64,7.48,28.76,1.05,34.07,31214.00,0.04,1.470892e+002,6.27
251,36.58,0.86,151.75,156.28,152.48,0.90,0.99,1.04,6.82,7.16,1.00,1.00,7.47,7.47,154.45,7.90,29.86,1.06,36.42,34442.00,0.05,1.664421e+002,6.47
252,32.80,0.91,127.75,129.11,125.04,0.84,0.97,1.28,6.46,7.15,1.08,0.93,8.24,7.64,127.76,7.61,31.75,1.12,40.22,26318.00,0.10,1.413396e+002,6.66
253,55.22,0.86,133.32,145.50,142.81,0.89,0.99,1.03,8.39,8.73,1.00,1.00,8.68,8.68,142.75,9.60,34.74,1.05,41.84,43397.00,0.04,3.086941e+002,7.46
254,65.45,0.78,125.42,128.55,126.12,0.82,0.97,1.05,9.13,9.93,1.00,1.00,9.59,9.59,127.43,10.97,38.38,1.26,24.59,44218.00,0.08,3.983016e+002,7.46
255,31.05,0.81,145.20,145.46,144.95,0.78,0.95,1.34,6.29,6.99,1.56,0.64,9.72,6.22,145.24,7.71,31.88,1.14,42.28,28758.00,0.10,1.301353e+002,5.90
256,34.35,0.92,135.26,139.35,132.44,0.93,1.00,1.01,6.61,6.94,1.00,1.00,7.19,7.19,136.83,7.45,28.76,1.04,31.50,29145.00,0.05,1.514651e+002,6.35
257,43.60,0.96,136.57,142.36,136.29,0.94,1.00,1.01,7.45,7.73,1.00,1.00,7.86,7.86,137.57,8.03,31.42,1.05,39.85,34942.00,0.04,2.165858e+002,7.44
258,38.60,0.94,133.27,137.05,138.24,0.94,1.00,1.00,7.01,7.29,1.00,1.00,7.47,7.47,136.95,7.73,29.86,1.04,33.88,31773.00,0.04,1.804280e+002,6.91
259,186.83,0.96,80.46,95.95,102.01,0.85,0.98,1.24,15.42,16.46,1.00,1.00,15.68,15.68,94.66,16.97,62.71,1.09,24.07,78094.00,0.06,1.920973e+003,15.66
260,40.87,0.94,123.54,130.37,124.84,0.94,1.00,1.06,7.21,7.56,1.00,1.00,7.86,7.86,127.20,7.90,31.42,1.06,30.63,30783.00,0.05,1.965207e+002,7.25
261,94.83,0.95,92.64,105.32,106.67,0.73,0.95,1.67,10.99,12.92,2.89,0.35,20.83,7.21,103.36,13.69,56.08,1.40,28.51,48271.00,0.15,6.946627e+002,11.52
262,23.12,0.90,127.29,129.52,128.86,0.86,0.98,1.13,5.43,6.02,1.00,1.00,6.60,6.60,129.08,6.50,26.41,1.07,37.93,20782.00,0.10,8.360601e+001,5.40
263,31.27,0.88,147.55,144.47,141.36,0.90,0.99,1.03,6.31,6.64,1.00,1.00,7.03,7.03,143.68,7.26,28.11,1.06,26.94,28592.00,0.05,1.315142e+002,5.88
264,31.27,0.94,156.45,154.83,154.07,0.77,0.95,1.77,6.31,7.89,3.25,0.31,14.67,4.52,154.76,8.49,38.38,1.49,36.87,30798.00,0.20,1.315142e+002,7.42
265,40.64,0.92,151.80,161.42,160.61,0.80,0.94,1.74,7.19,8.73,3.14,0.32,15.19,4.84,160.07,9.67,40.08,1.20,38.90,38576.00,0.18,1.948855e+002,7.44
266,164.31,0.83,109.62,110.87,109.56,0.58,0.88,1.84,14.46,18.13,3.49,0.29,30.10,8.61,109.83,19.78,77.43,1.84,22.17,81168.00,0.20,1.584403e+003,15.87
267,21.45,0.92,147.84,144.78,143.49,0.93,1.00,1.00,5.23,5.52,1.00,1.00,6.05,6.05,143.66,5.98,24.20,1.05,28.35,21980.00,0.05,7.473601e+001,5.10
268,25.22,0.89,150.13,149.43,146.13,0.84,0.96,1.42,5.67,6.74,1.94,0.52,10.07,5.19,148.52,7.73,30.51,1.13,37.62,25397.00,0.16,9.530118e+001,5.90
269,21.66,0.83,133.69,134.48,131.12,0.73,0.92,1.58,5.25,6.09,2.56,0.39,10.97,4.29,133.42,6.99,30.51,1.21,39.19,20547.00,0.14,7.582080e+001,5.19
270,52.64,0.81,140.32,148.32,146.69,0.86,0.98,1.05,8.19,8.63,1.00,1.00,8.60,8.60,146.89,9.78,34.42,1.05,19.98,43038.00,0.05,2.872853e+002,6.91
271,55.46,0.93,131.59,140.87,145.63,0.93,1.00,1.05,8.40,8.73,1.00,1.00,8.75,8.75,140.65,9.24,35.01,1.06,33.74,42897.00,0.04,3.106716e+002,8.01
272,191.56,0.82,124.32,132.83,130.92,0.66,0.92,2.48,15.62,18.74,5.62,0.18,38.55,6.86,131.27,19.60,90.82,1.54,38.88,110658.00,0.17,1.994502e+003,17.46
273,33.69,0.90,163.14,159.20,151.68,0.85,0.97,1.28,6.55,7.27,1.11,0.90,8.42,7.62,157.38,7.73,32.07,1.12,37.95,33049.00,0.10,1.470892e+002,6.80
274,25.65,0.84,127.27,115.21,110.43,0.88,0.98,1.04,5.71,6.41,1.00,1.00,6.83,6.83,115.13,7.06,27.33,1.30,13.97,19918.00,0.11,9.771995e+001,5.51
275,41.09,0.86,145.77,146.49,144.40,0.90,0.99,1.03,7.23,7.56,1.00,1.00,7.74,7.74,145.41,8.25,30.97,1.05,25.72,35335.00,0.04,1.981615e+002,6.35
276,34.13,0.86,148.29,157.66,160.29,0.90,0.99,1.04,6.59,6.95,1.00,1.00,7.27,7.27,156.57,7.57,29.08,1.05,21.14,33192.00,0.05,1.500004e+002,6.22
277,25.86,0.89,148.09,146.27,145.75,0.85,0.97,1.23,5.74,6.40,1.00,1.00,7.16,7.16,146.03,7.05,28.62,1.10,37.95,25410.00,0.10,9.893920e+001,5.78
