Particle ID,Area (ABD),Aspect Ratio,Average Blue,Average Green,Average Red,Circle Fit,Circularity (Hu),Compactness,Diameter (ABD),Diameter (ESD),Elongation,Geodesic Aspect Ratio,Geodesic Length,Geodesic Thickness,Intensity,Length,Perimeter,Roughness,Sigma Intensity,Sum Intensity,Transparency,Volume (ABD),Width
139,33.25,0.87,142.46,142.03,140.41,0.91,0.99,1.00,6.51,6.80,1.00,1.00,6.99,6.99,141.60,7.51,27.97,1.03,27.09,29453.00,0.04,1.442022e+002,5.80
140,40.19,0.92,127.79,122.14,119.87,0.93,1.00,1.02,7.15,7.46,1.00,1.00,7.66,7.66,121.85,7.90,30.64,1.05,25.85,29122.00,0.04,1.916324e+002,6.91
141,54.52,0.92,111.16,117.39,123.83,0.82,0.96,1.75,8.33,9.80,3.18,0.31,17.10,5.37,118.37,10.78,44.95,1.22,37.86,35628.00,0.15,3.027928e+002,8.61
142,23.12,0.85,138.13,137.84,132.48,0.75,0.96,1.47,5.43,6.78,2.15,0.46,10.57,4.91,136.25,7.95,30.97,1.32,38.09,21936.00,0.20,8.360601e+001,5.34
143,41.09,0.84,157.84,162.80,160.63,0.87,0.98,1.12,7.23,7.76,1.00,1.00,8.08,8.08,161.56,8.57,32.34,1.07,24.58,39258.00,0.07,1.981615e+002,6.91
144,20.22,0.92,141.58,139.39,138.67,0.93,1.00,1.00,5.07,5.32,1.00,1.00,5.77,5.77,137.68,5.76,23.10,1.03,25.34,20239.00,0.05,6.837271e+001,4.70
145,24.17,0.95,155.99,146.19,141.23,0.66,0.85,1.68,5.55,6.93,2.94,0.34,12.21,4.15,145.54,7.83,32.72,1.18,36.89,24160.00,0.20,8.937008e+001,5.80
146,26.50,0.85,148.24,143.16,140.70,0.90,0.99,1.03,5.81,6.16,1.00,1.00,6.60,6.60,142.74,6.80,26.41,1.05,20.76,25265.00,0.06,1.026362e+002,5.25
147,22.49,0.94,142.38,139.23,130.67,0.85,0.96,1.25,5.35,6.05,1.00,1.00,6.88,6.88,136.70,6.80,27.52,1.11,36.26,21598.00,0.12,8.022859e+001,5.25
148,22.28,0.81,139.96,136.25,129.85,0.78,0.91,1.79,5.33,6.81,3.33,0.30,12.63,3.80,134.17,7.52,32.85,1.20,32.49,21065.00,0.22,7.911639e+001,5.87
149,27.58,0.86,152.74,153.35,155.13,0.88,0.98,1.14,5.93,7.51,1.00,1.00,7.94,7.94,153.82,8.22,31.75,1.73,11.97,27996.00,0.21,1.089281e+002,6.61
150,60.19,0.87,123.40,125.25,126.23,0.79,0.96,1.43,8.75,9.89,1.97,0.51,14.18,7.19,125.16,10.52,42.74,1.29,37.26,40676.00,0.11,3.512960e+002,8.57
151,34.58,0.86,154.10,152.87,147.93,0.89,0.99,1.06,6.63,7.04,1.00,1.00,7.38,7.38,150.72,7.73,29.54,1.06,25.80,32254.00,0.06,1.529358e+002,6.25
152,46.82,0.95,100.22,114.96,118.10,0.89,0.99,1.14,7.72,8.45,1.00,1.00,8.77,8.77,114.19,8.95,35.06,1.27,42.42,30604.00,0.09,2.410132e+002,7.84
153,19.60,0.90,137.52,133.21,130.87,0.77,0.94,1.72,5.00,6.19,3.08,0.32,11.64,3.78,132.64,6.50,30.83,1.21,31.19,19100.00,0.19,6.528536e+001,5.68
154,28.65,0.93,148.43,149.11,154.22,0.82,0.96,1.68,6.04,7.30,2.95,0.34,13.38,4.54,150.52,8.25,35.84,1.45,41.13,28147.00,0.17,1.153809e+002,6.79
155,60.43,0.96,115.66,129.48,137.13,0.91,0.99,1.12,8.77,9.64,1.00,1.00,9.63,9.63,130.17,10.59,38.51,1.35,45.67,42434.00,0.09,3.533804e+002,8.57
156,47.98,0.94,139.82,142.01,141.37,0.93,1.00,1.05,7.82,8.42,1.00,1.00,8.48,8.48,141.38,9.24,33.90,1.24,18.61,38597.00,0.07,2.499984e+002,7.83
157,188.93,0.73,109.32,123.19,127.35,0.66,0.92,1.95,15.51,17.59,3.86,0.26,31.34,8.12,121.57,19.78,78.91,1.29,34.10,101267.00,0.12,1.953523e+003,15.25
158,27.15,0.92,148.01,146.03,143.93,0.86,0.98,1.19,5.88,6.56,1.00,1.00,7.16,7.16,145.38,7.45,28.62,1.08,41.52,26168.00,0.10,1.063919e+002,5.80
159,20.01,0.83,144.93,139.43,130.21,0.77,0.94,1.70,5.05,6.24,3.00,0.33,11.56,3.86,136.64,6.98,30.83,1.20,36.80,19950.00,0.19,6.733657e+001,5.74
160,35.91,0.85,145.08,148.81,146.41,0.89,0.98,1.03,6.76,7.16,1.00,1.00,7.38,7.38,147.26,7.73,29.54,1.05,28.33,32397.00,0.06,1.618863e+002,6.35
161,51.23,0.97,148.28,148.53,142.88,0.92,0.99,1.09,8.08,8.51,1.00,1.00,8.65,8.65,146.79,8.96,34.61,1.07,39.73,42128.00,0.05,2.758753e+002,8.01
162,49.60,0.89,161.85,162.61,153.97,0.82,0.98,1.33,7.95,8.63,1.54,0.65,11.49,7.44,159.95,9.12,37.87,1.15,41.41,44785.00,0.08,2.628054e+002,8.04
163,20.22,0.80,158.45,159.03,153.03,0.66,0.87,1.74,5.07,6.62,3.13,0.32,11.86,3.78,156.61,8.21,31.29,1.17,24.86,23021.00,0.23,6.837271e+001,4.70
164,64.25,0.78,128.03,144.44,150.85,0.75,0.92,1.92,9.04,10.90,3.77,0.27,19.84,5.26,143.99,11.97,50.21,1.25,47.43,49245.00,0.17,3.874088e+002,8.50
165,45.67,0.87,126.70,129.28,128.05,0.83,0.97,1.16,7.63,8.23,1.00,1.00,8.57,8.57,128.61,8.80,34.28,1.08,42.51,33825.00,0.07,2.321648e+002,7.46
166,46.82,0.93,126.99,139.01,145.23,0.84,0.97,1.50,7.72,8.87,2.28,0.44,13.65,5.99,139.52,9.67,39.29,1.16,51.41,37392.00,0.13,2.410132e+002,8.01
167,25.86,0.99,135.30,130.56,128.90,0.86,0.98,1.15,5.74,6.38,1.00,1.00,6.91,6.91,130.62,7.18,27.65,1.07,22.32,22728.00,0.10,9.893920e+001,5.80
168,52.87,0.90,112.70,128.85,129.23,0.82,0.96,1.45,8.20,9.44,2.06,0.49,13.60,6.60,127.10,10.42,40.40,1.14,45.53,37368.00,0.13,2.892054e+002,8.01
169,40.64,0.89,131.65,135.90,132.50,0.90,0.99,1.09,7.19,7.67,1.00,1.00,7.94,7.94,132.77,8.22,31.75,1.06,40.04,31997.00,0.06,1.948855e+002,6.91
170,49.37,0.98,143.58,149.39,146.33,0.85,0.98,1.31,7.93,8.80,1.38,0.73,11.06,8.03,147.80,9.33,38.19,1.32,41.93,41235.00,0.10,2.609597e+002,8.39
171,29.52,0.96,147.46,146.42,139.28,0.94,1.00,1.02,6.13,6.44,1.00,1.00,6.83,6.83,144.42,6.80,27.33,1.05,28.45,27585.00,0.05,1.206579e+002,6.25
172,30.17,0.88,132.15,134.57,129.62,0.86,0.98,1.17,6.20,6.92,1.00,1.00,7.38,7.38,132.78,7.86,29.54,1.07,38.64,25760.00,0.10,1.246820e+002,5.80
173,35.24,0.91,152.82,161.90,167.07,0.89,0.99,1.08,6.70,7.35,1.00,1.00,7.66,7.66,162.42,7.73,30.64,1.24,42.12,35246.00,0.09,1.573841e+002,6.71
174,26.72,0.96,154.00,151.52,150.85,0.93,1.00,1.02,5.83,6.14,1.00,1.00,6.60,6.60,150.85,6.50,26.41,1.06,18.62,26852.00,0.05,1.038816e+002,5.80
175,32.14,0.68,170.09,167.30,155.48,0.78,0.92,1.10,6.40,6.98,1.00,1.00,7.30,7.30,163.51,8.34,29.21,1.06,31.28,33193.00,0.08,1.370917e+002,5.10
176,32.36,0.90,142.57,142.21,142.03,0.90,0.99,1.08,6.42,6.87,1.00,1.00,7.27,7.27,142.22,7.61,29.08,1.06,18.47,29013.00,0.07,1.385016e+002,5.80
177,23.75,0.87,148.15,145.50,144.52,0.86,0.98,1.19,5.50,6.10,1.00,1.00,6.83,6.83,145.51,6.80,27.33,1.09,39.69,23864.00,0.10,8.704429e+001,5.31
178,22.70,0.76,145.03,140.52,135.86,0.74,0.90,1.80,5.38,7.09,3.37,0.30,12.79,3.80,139.57,8.92,33.18,1.18,33.04,22192.00,0.24,8.134761e+001,5.01
179,72.69,0.77,143.33,142.06,139.29,0.80,0.96,1.13,9.62,11.24,1.00,1.00,10.93,10.93,141.36,12.95,43.72,1.46,7.75,53293.00,0.14,4.661919e+002,9.08
180,57.82,0.86,141.46,146.36,146.32,0.75,0.96,1.53,8.58,9.86,2.40,0.42,15.21,6.32,145.78,10.95,43.07,1.17,38.72,45921.00,0.13,3.307291e+002,8.92
181,21.04,0.80,179.12,169.03,157.72,0.77,0.94,1.46,5.18,5.95,2.11,0.47,9.87,4.67,166.81,6.92,29.08,1.18,40.11,25189.00,0.13,7.258714e+001,4.70
182,24.59,0.86,161.12,160.98,157.95,0.90,0.99,1.03,5.60,5.98,1.00,1.00,6.44,6.44,159.88,6.71,25.76,1.05,21.72,26859.00,0.06,9.172258e+001,5.25
183,27.58,0.93,139.60,138.13,133.27,0.87,0.98,1.17,5.93,6.60,1.00,1.00,7.16,7.16,136.83,7.26,28.62,1.08,40.75,24903.00,0.10,1.089281e+002,6.23
184,35.24,0.78,152.56,147.90,143.54,0.82,0.96,1.22,6.70,9.59,1.00,1.00,9.79,9.79,147.12,10.92,39.16,1.75,3.83,31926.00,0.30,1.573841e+002,7.96
185,47.05,0.66,152.86,149.36,141.90,0.76,0.91,1.13,7.74,8.52,1.00,1.00,8.56,8.56,147.53,9.92,34.23,1.05,36.12,39685.00,0.09,2.427994e+002,5.90
186,70.99,0.90,108.73,121.07,123.82,0.83,0.97,1.31,9.51,10.79,1.38,0.73,12.62,9.17,120.35,11.87,43.58,1.22,45.07,44528.00,0.12,4.499670e+002,9.12
187,51.47,0.85,127.39,124.98,125.31,0.89,0.99,1.03,8.10,8.46,1.00,1.00,8.44,8.44,122.57,9.25,33.77,1.05,17.30,35301.00,0.04,2.777638e+002,7.44
188,26.93,0.85,133.89,136.30,149.94,0.79,0.95,1.56,5.86,7.24,2.50,0.40,12.29,4.92,140.10,7.73,34.42,1.47,44.11,25078.00,0.19,1.051335e+002,6.62
189,91.85,0.94,120.83,134.67,142.14,0.86,0.98,1.29,10.81,11.75,1.27,0.79,13.29,10.46,135.28,12.80,47.49,1.11,44.36,61552.00,0.08,6.621359e+002,10.88
190,25.22,0.90,152.84,152.85,159.51,0.86,0.97,1.20,5.67,6.59,1.00,1.00,7.19,7.19,154.85,7.51,28.76,1.27,38.45,26480.00,0.14,9.530118e+001,5.71
191,83.44,0.99,126.08,137.72,136.77,0.84,0.97,1.61,10.31,11.62,2.67,0.37,18.53,6.94,136.10,11.97,50.94,1.20,43.58,57297.00,0.11,5.733710e+002,10.81
192,40.41,0.99,113.07,120.98,119.83,0.94,1.00,1.05,7.17,7.50,1.00,1.00,7.78,7.78,119.22,7.71,31.10,1.06,38.23,28614.00,0.04,1.932561e+002,7.28
193,65.45,0.96,149.28,154.30,157.28,0.94,1.00,1.05,9.13,9.62,1.00,1.00,9.47,9.47,154.47,10.20,37.87,1.19,19.45,53600.00,0.05,3.983016e+002,9.12
194,22.07,0.86,152.97,149.23,144.99,0.83,0.95,1.17,5.30,5.96,1.00,1.00,6.60,6.60,148.36,6.35,26.41,1.08,39.63,23144.00,0.11,7.801101e+001,5.19
195,22.07,0.67,159.98,152.16,152.56,0.54,0.66,2.77,5.30,7.02,6.55,0.15,17.66,2.70,153.15,8.22,40.72,1.44,16.08,23891.00,0.24,7.801101e+001,5.13
196,20.63,0.82,144.70,141.83,136.46,0.76,0.93,1.66,5.12,6.19,2.88,0.35,11.44,3.98,140.23,6.97,30.83,1.21,37.30,20894.00,0.17,7.046599e+001,5.04
197,22.07,0.91,154.08,155.35,147.59,0.74,0.87,2.56,5.30,7.23,5.88,0.17,16.73,2.85,152.89,8.55,39.16,1.35,36.85,23851.00,0.27,7.801101e+001,5.82
198,24.38,0.72,143.11,145.65,146.41,0.77,0.91,1.51,5.57,6.81,2.33,0.43,10.90,4.68,145.59,8.22,31.16,1.14,40.62,24313.00,0.18,9.054300e+001,5.01
199,33.47,0.95,146.41,146.25,142.56,0.93,1.00,1.06,6.53,6.92,1.00,1.00,7.30,7.30,145.13,7.47,29.21,1.06,33.09,30333.00,0.06,1.456426e+002,6.35
200,22.70,0.86,148.89,145.91,145.58,0.83,0.96,1.15,5.38,6.07,1.00,1.00,6.64,6.64,146.15,6.92,26.55,1.07,38.16,23238.00,0.11,8.134761e+001,5.25
201,21.87,0.97,134.98,137.34,137.59,0.93,1.00,1.01,5.28,5.61,1.00,1.00,6.13,6.13,136.43,6.03,24.53,1.05,35.76,21147.00,0.06,7.691247e+001,5.25
202,26.50,0.88,152.92,142.72,135.02,0.92,0.99,1.00,5.81,6.97,1.00,1.00,7.19,7.19,141.25,7.57,28.76,1.45,6.85,25002.00,0.17,1.026362e+002,6.27
203,24.38,0.83,150.37,147.77,147.83,0.82,0.96,1.28,5.57,6.38,1.14,0.88,7.61,6.70,148.08,6.80,28.62,1.11,37.57,24729.00,0.13,9.054300e+001,5.54
204,25.22,0.91,147.06,144.81,138.50,0.77,0.91,2.15,5.67,7.18,4.55,0.22,15.41,3.39,143.17,7.73,37.60,1.31,33.61,24482.00,0.21,9.530118e+001,6.35
205,31.27,0.87,144.64,144.54,144.26,0.91,0.99,1.03,6.31,6.65,1.00,1.00,7.03,7.03,144.45,7.47,28.11,1.06,34.84,28745.00,0.05,1.315142e+002,5.80
206,45.67,0.93,152.27,160.54,155.74,0.93,1.00,1.06,7.63,7.98,1.00,1.00,8.17,8.17,157.66,8.39,32.66,1.06,34.41,41464.00,0.04,2.321648e+002,7.44
207,20.63,0.91,141.68,138.26,131.85,0.92,0.99,1.00,5.12,5.67,1.00,1.00,6.16,6.16,136.22,6.11,24.66,1.26,13.42,20297.00,0.10,7.046599e+001,5.25
208,23.75,0.91,120.04,128.01,123.91,0.80,0.96,1.23,5.50,6.25,1.00,1.00,6.96,6.96,125.84,6.80,27.84,1.09,38.49,20638.00,0.12,8.704429e+001,5.49
209,66.41,0.97,111.45,129.35,130.76,0.89,0.99,1.32,9.20,10.21,1.44,0.70,12.41,8.63,127.55,11.97,42.10,1.11,45.47,44771.00,0.10,4.071037e+002,9.25
210,23.33,0.94,144.65,150.50,149.91,0.93,1.00,1.00,5.45,5.75,1.00,1.00,6.25,6.25,149.65,6.03,24.98,1.05,33.80,24244.00,0.05,8.474537e+001,5.25
211,80.74,0.91,134.26,148.33,152.29,0.83,0.97,1.43,10.14,11.15,1.99,0.50,15.78,7.93,147.83,11.65,47.43,1.16,43.90,60609.00,0.09,5.457490e+002,10.38
212,20.42,0.76,160.71,151.85,144.63,0.70,0.46,4.59,5.10,7.74,12.35,0.08,23.62,1.91,150.06,8.95,51.07,1.66,3.80,22209.00,0.34,6.941586e+001,6.15
213,59.48,0.69,117.07,124.09,125.54,0.63,0.87,1.93,8.70,10.46,3.79,0.26,19.30,5.10,123.56,12.95,48.78,1.25,37.41,39786.00,0.17,3.450729e+002,8.01
214,45.21,0.90,149.94,153.69,151.37,0.87,0.98,1.19,7.59,8.30,1.00,1.00,8.64,8.64,152.53,8.79,34.55,1.08,39.83,39811.00,0.09,2.286639e+002,7.18
215,70.02,0.62,123.37,144.28,146.10,0.63,0.87,1.46,9.44,10.95,2.11,0.47,15.36,7.27,142.28,13.69,45.28,1.12,42.39,52073.00,0.14,4.407997e+002,7.77
216,89.12,0.94,110.37,105.51,107.19,0.79,0.97,1.49,10.65,11.97,2.24,0.45,17.44,7.78,105.77,12.42,50.42,1.16,44.53,46960.00,0.11,6.328645e+002,11.38
217,24.80,0.90,141.18,141.48,138.34,0.86,0.97,1.16,5.62,6.22,1.00,1.00,6.85,6.85,140.20,7.12,27.38,1.08,37.56,23693.00,0.10,9.290882e+001,5.25
218,24.38,0.93,131.49,129.64,126.70,0.91,1.00,1.00,5.57,5.88,1.00,1.00,6.33,6.33,128.36,6.48,25.31,1.05,36.87,21436.00,0.05,9.054300e+001,5.25
219,21.24,0.91,138.42,135.98,128.06,0.93,1.00,1.00,5.20,5.50,1.00,1.00,6.05,6.05,133.88,5.98,24.20,1.05,36.12,20350.00,0.05,7.365812e+001,4.70
220,26.50,0.58,149.87,145.38,149.60,0.54,0.70,2.39,5.81,7.66,5.31,0.19,16.94,3.19,147.10,8.92,40.27,1.33,3.62,26037.00,0.24,1.026362e+002,5.54
221,33.69,0.89,141.65,148.83,146.14,0.83,0.98,1.26,6.55,7.30,1.00,1.00,7.97,7.97,147.17,7.71,31.88,1.11,33.01,30905.00,0.10,1.470892e+002,6.83
222,21.45,0.93,162.37,155.71,149.62,0.92,0.99,1.02,5.23,5.56,1.00,1.00,6.13,6.13,154.08,5.92,24.53,1.06,17.37,23575.00,0.06,7.473601e+001,5.19
223,33.47,0.99,140.03,135.06,129.16,0.94,1.00,1.06,6.53,6.90,1.00,1.00,7.30,7.30,133.85,7.06,29.21,1.07,26.44,27974.00,0.05,1.456426e+002,6.55
224,59.24,0.89,139.34,152.03,154.72,0.76,0.94,1.82,8.68,10.47,3.41,0.29,18.54,5.44,151.37,11.87,47.95,1.36,45.13,48589.00,0.17,3.430086e+002,9.12
225,39.96,0.81,153.70,157.21,159.57,0.86,0.97,1.13,7.13,7.88,1.00,1.00,8.21,8.21,157.17,8.92,32.85,1.27,20.09,37407.00,0.09,1.900144e+002,6.85
226,35.47,0.93,133.42,134.25,130.45,0.94,1.00,1.04,6.72,7.05,1.00,1.00,7.38,7.38,132.82,7.48,29.54,1.06,25.60,28954.00,0.05,1.588789e+002,6.66
227,238.81,0.58,138.08,144.55,143.20,0.34,0.75,1.81,17.44,21.04,3.40,0.29,33.01,9.69,143.21,25.15,85.41,1.33,35.94,146215.00,0.17,2.776158e+003,15.20
228,27.36,0.91,137.30,138.62,139.52,0.85,0.98,1.15,5.90,6.58,1.00,1.00,7.07,7.07,137.48,7.73,28.30,1.07,36.67,24884.00,0.10,1.076568e+002,5.74
229,49.60,0.85,131.29,138.50,138.66,0.78,0.94,1.42,7.95,9.47,1.96,0.51,13.23,6.74,137.70,10.66,39.94,1.29,38.29,38555.00,0.16,2.628054e+002,7.78
230,41.78,0.97,143.59,140.66,132.66,0.93,1.00,1.11,7.29,8.00,1.00,1.00,8.28,8.28,138.08,8.22,33.12,1.27,17.93,33968.00,0.09,2.031184e+002,7.73
231,37.93,0.92,117.13,123.29,124.20,0.85,0.97,1.27,6.95,8.04,1.07,0.93,8.95,8.33,122.86,8.92,34.55,1.33,42.21,28134.00,0.14,1.757132e+002,7.46
232,31.49,0.96,143.00,143.50,135.63,0.83,0.98,1.26,6.33,7.04,1.00,1.00,7.79,7.79,141.07,7.46,31.16,1.11,39.06,28215.00,0.10,1.328993e+002,6.35
233,35.24,0.91,141.42,142.04,130.96,0.87,0.98,1.29,6.70,7.52,1.22,0.82,8.98,7.38,138.65,8.03,32.72,1.11,41.89,30088.00,0.11,1.573841e+002,6.68
234,45.90,0.87,113.10,122.45,123.99,0.81,0.96,1.20,7.64,8.39,1.00,1.00,8.72,8.72,121.81,9.25,34.87,1.08,43.75,32158.00,0.09,2.339235e+002,7.44
235,32.80,0.87,123.47,129.42,125.11,0.81,0.95,1.63,6.46,8.07,2.77,0.36,13.57,4.91,127.46,9.33,36.95,1.37,38.93,26256.00,0.20,1.413396e+002,7.05
236,68.09,0.98,129.35,126.19,125.38,0.86,0.98,1.12,9.31,10.40,1.00,1.00,10.21,10.21,124.67,10.67,40.86,1.42,15.26,44632.00,0.10,4.226939e+002,10.07
237,26.72,0.97,123.50,125.34,123.34,0.94,1.00,1.03,5.83,6.14,1.00,1.00,6.64,6.64,124.53,6.42,26.55,1.06,37.55,22166.00,0.05,1.038816e+002,5.80
238,54.52,0.94,141.64,145.97,142.69,0.93,1.00,1.06,8.33,8.69,1.00,1.00,8.77,8.77,144.34,9.11,35.06,1.06,33.76,43447.00,0.04,3.027928e+002,8.01
239,42.46,0.59,142.49,143.58,142.94,0.68,0.85,1.59,7.35,9.02,2.63,0.38,14.13,5.38,143.22,11.16,39.03,1.14,42.50,35662.00,0.19,2.081264e+002,6.35
240,137.13,0.91,95.08,107.22,113.23,0.69,0.93,1.63,13.21,15.28,2.75,0.36,23.23,8.45,107.17,16.59,63.36,1.27,32.52,67944.00,0.13,1.208012e+003,13.93
241,78.05,0.93,153.99,155.28,151.01,0.90,0.99,1.13,9.97,10.63,1.00,1.00,10.57,10.57,153.84,11.34,42.29,1.24,43.48,61382.00,0.06,5.186739e+002,10.18
242,34.58,0.91,138.82,138.42,133.76,0.87,0.98,1.13,6.63,7.26,1.00,1.00,7.63,7.63,137.06,7.86,30.51,1.07,35.92,29330.00,0.09,1.529358e+002,6.35
243,45.21,0.94,138.57,136.88,131.22,0.78,0.93,2.43,7.59,9.53,5.44,0.18,21.19,3.89,135.37,10.02,50.16,1.53,39.17,35332.00,0.20,2.286639e+002,8.69
244,36.58,0.96,149.28,150.80,148.30,0.93,1.00,1.04,6.82,7.19,1.00,1.00,7.47,7.47,149.67,7.57,29.86,1.05,30.23,33377.00,0.05,1.664421e+002,6.91
245,51.23,0.83,133.78,136.39,128.62,0.75,0.94,1.46,8.08,9.15,2.11,0.47,13.59,6.45,133.48,9.78,40.08,1.16,38.83,38308.00,0.12,2.758753e+002,8.01
246,35.24,0.94,137.70,141.09,138.76,0.94,1.00,1.02,6.70,7.02,1.00,1.00,7.27,7.27,139.06,7.45,29.08,1.05,43.93,30177.00,0.05,1.573841e+002,6.35
247,93.34,0.96,111.98,122.87,128.00,0.83,0.98,1.27,10.90,11.80,1.07,0.93,12.29,11.46,122.24,12.94,47.49,1.11,29.62,56351.00,0.08,6.783223e+002,10.22
248,26.50,0.93,144.32,146.77,143.78,0.90,0.99,1.04,5.81,6.20,1.00,1.00,6.64,6.64,145.62,6.52,26.55,1.05,34.03,25775.00,0.06,1.026362e+002,5.72
249,23.12,0.91,121.08,119.87,120.36,0.82,0.96,1.27,5.43,6.17,1.00,1.00,6.99,6.99,120.16,6.97,27.97,1.11,37.21,19345.00,0.12,8.360601e+001,5.25
250,22.91,0.89,168.54,166.41,160.32,0.90,0.99,1.10,5.40,6.50,1.00,1.00,6.99,6.99,164.80,7.06,27.97,1.51,19.34,26368.00,0.17,8.247342e+001,5.80
251,23.12,0.98,139.11,140.29,140.80,0.87,0.97,1.07,5.43,5.99,1.00,1.00,6.44,6.44,140.27,6.28,25.76,1.05,38.77,22583.00,0.09,8.360601e+001,5.76
252,38.83,0.83,135.55,143.50,138.06,0.79,0.94,1.47,7.03,8.18,2.17,0.46,12.42,5.73,140.96,9.11,36.30,1.15,38.27,32844.00,0.14,1.820112e+002,7.33
253,40.87,0.86,152.69,149.69,148.01,0.82,0.96,1.66,7.21,8.44,2.88,0.35,14.58,5.07,149.52,8.96,39.29,1.21,39.90,36183.00,0.15,1.965207e+002,7.44
254,44.06,0.96,151.28,152.12,151.24,0.94,1.00,1.03,7.49,7.83,1.00,1.00,7.97,7.97,151.57,8.15,31.88,1.05,27.38,38803.00,0.04,2.200088e+002,7.44
255,24.17,0.90,143.26,140.30,136.49,0.91,0.99,1.07,5.55,5.96,1.00,1.00,6.52,6.52,139.46,6.48,26.09,1.07,18.99,23151.00,0.07,8.937008e+001,5.47
256,26.08,0.85,165.18,158.29,151.89,0.76,0.93,1.64,5.76,6.90,2.79,0.36,12.21,4.38,157.15,7.90,33.18,1.20,32.87,27501.00,0.17,1.001650e+002,5.74
257,39.51,0.94,163.32,153.38,147.33,0.88,0.98,1.09,7.09,7.61,1.00,1.00,7.86,7.86,152.69,8.22,31.42,1.06,35.79,36034.00,0.07,1.867958e+002,7.17
258,24.80,0.92,142.58,139.05,136.05,0.55,0.67,2.76,5.62,7.71,6.51,0.15,18.33,2.82,138.17,8.34,42.29,1.39,32.01,23351.00,0.27,9.290882e+001,6.89
259,22.07,0.86,142.86,142.56,142.13,0.85,0.97,1.13,5.30,5.97,1.00,1.00,6.49,6.49,141.78,7.05,25.95,1.06,36.42,22117.00,0.11,7.801101e+001,4.98
260,66.17,0.99,127.22,131.38,133.97,0.77,0.96,1.39,9.18,10.57,1.83,0.55,14.28,7.80,130.77,11.91,44.17,1.31,22.49,45771.00,0.13,4.048959e+002,9.67
261,27.15,0.92,135.72,143.96,145.17,0.85,0.97,1.22,5.88,6.67,1.00,1.00,7.27,7.27,143.04,7.57,29.08,1.09,43.26,25748.00,0.12,1.063919e+002,5.72
262,22.49,0.89,158.98,152.56,144.75,0.91,0.99,1.04,5.35,6.05,1.00,1.00,6.52,6.52,149.70,6.70,26.09,1.29,12.11,23652.00,0.12,8.022859e+001,5.40
263,53.11,0.78,139.52,147.04,141.35,0.78,0.95,1.34,8.22,9.30,1.58,0.63,11.94,7.54,144.32,10.42,38.97,1.11,43.07,42573.00,0.12,2.911308e+002,7.88
264,51.00,0.88,133.39,137.37,137.42,0.91,0.99,1.03,8.06,8.37,1.00,1.00,8.41,8.41,136.57,9.07,33.63,1.05,26.81,39058.00,0.04,2.739922e+002,7.46
265,25.86,0.90,144.29,144.30,143.07,0.90,0.99,1.08,5.74,6.11,1.00,1.00,6.72,6.72,143.94,6.80,26.87,1.08,41.80,25045.00,0.06,9.893920e+001,5.25
266,26.72,0.84,142.07,141.34,136.47,0.88,0.98,1.02,5.83,6.20,1.00,1.00,6.60,6.60,139.95,6.99,26.41,1.05,24.83,24911.00,0.06,1.038816e+002,5.25
267,98.32,0.98,120.02,124.69,125.14,0.90,0.99,1.14,11.19,12.50,1.00,1.00,12.07,12.07,123.42,13.16,48.27,1.47,19.53,59364.00,0.11,7.333846e+002,11.70
268,35.24,0.94,124.30,128.76,130.70,0.86,0.98,1.19,6.70,7.66,1.00,1.00,8.13,8.13,128.84,8.15,32.53,1.32,44.13,27959.00,0.13,1.573841e+002,7.05
269,39.28,0.95,131.33,134.65,132.95,0.93,1.00,1.02,7.07,7.40,1.00,1.00,7.58,7.58,133.73,7.73,30.32,1.05,45.85,31427.00,0.04,1.851951e+002,6.91
270,33.03,0.85,167.56,160.33,156.44,0.85,0.97,1.20,6.48,7.18,1.00,1.00,7.71,7.71,159.99,7.86,30.83,1.09,41.18,33118.00,0.10,1.427679e+002,6.33
271,63.05,0.79,120.33,133.17,139.73,0.74,0.92,1.56,8.96,10.43,2.51,0.40,16.08,6.40,133.68,11.44,44.95,1.16,44.39,45050.00,0.14,3.766387e+002,8.57
272,41.32,0.84,134.96,138.95,135.76,0.81,0.96,1.30,7.25,8.17,1.33,0.75,9.94,7.49,137.13,9.33,34.87,1.11,41.59,33460.00,0.11,1.998081e+002,7.35
273,77.07,0.89,110.69,110.45,109.52,0.82,0.97,1.12,9.91,11.08,1.00,1.00,10.69,10.69,109.88,11.88,42.74,1.41,12.70,43404.00,0.11,5.089653e+002,10.22
274,28.65,0.87,141.83,137.60,130.55,0.82,0.95,1.40,6.04,7.02,1.88,0.53,10.36,5.51,135.98,7.61,31.75,1.14,31.10,25428.00,0.14,1.153809e+002,6.01
275,40.41,0.90,143.49,153.25,151.03,0.84,0.98,1.36,7.17,8.02,1.65,0.60,11.01,6.66,151.48,9.33,35.33,1.14,42.34,36356.00,0.11,1.932561e+002,6.98
276,44.98,0.87,119.90,111.82,107.13,0.88,0.98,1.07,7.57,8.68,1.00,1.00,8.72,8.72,109.68,9.46,34.87,1.39,11.33,28518.00,0.13,2.269218e+002,7.83
277,29.30,0.91,155.04,152.20,150.84,0.90,0.99,1.12,6.11,7.23,1.00,1.00,7.66,7.66,151.91,7.57,30.64,1.55,17.65,28863.00,0.15,1.193291e+002,6.85
