Particle ID,Area (ABD),Aspect Ratio,Average Blue,Average Green,Average Red,Circle Fit,Circularity (Hu),Compactness,Diameter (ABD),Diameter (ESD),Elongation,Geodesic Aspect Ratio,Geodesic Length,Geodesic Thickness,Intensity,Length,Perimeter,Roughness,Sigma Intensity,Sum Intensity,Transparency,Volume (ABD),Width
139,56.16,0.94,126.47,143.56,145.03,0.80,0.96,1.73,8.46,9.58,3.13,0.32,17.16,5.48,142.05,9.92,45.28,1.25,44.44,43752.00,0.12,3.166349e+002,9.12
140,111.39,0.67,124.05,138.56,137.42,0.68,0.91,1.22,11.91,13.20,1.00,1.00,12.69,12.69,135.32,15.42,50.75,1.22,30.45,72128.00,0.10,8.843267e+002,9.77
141,27.79,0.85,157.56,150.48,139.94,0.87,0.98,1.14,5.95,8.25,1.00,1.00,8.52,8.52,148.14,9.60,34.09,1.65,3.54,27109.00,0.28,1.102058e+002,7.32
142,41.55,0.93,131.46,139.03,143.01,0.85,0.98,1.18,7.27,7.92,1.00,1.00,8.33,8.33,139.09,8.79,33.31,1.09,43.34,34078.00,0.08,2.014604e+002,7.05
143,22.28,0.89,155.43,151.71,144.75,0.92,0.99,1.04,5.33,5.68,1.00,1.00,6.25,6.25,150.04,6.22,24.98,1.06,28.99,23556.00,0.06,7.911639e+001,5.24
144,24.59,0.90,158.64,158.44,151.09,0.92,0.99,1.00,5.60,5.93,1.00,1.00,6.36,6.36,155.69,6.35,25.44,1.05,30.05,26156.00,0.06,9.172258e+001,5.10
145,38.38,0.92,157.48,154.42,147.03,0.92,0.99,1.07,6.99,7.40,1.00,1.00,7.69,7.69,152.51,7.83,30.78,1.06,21.20,35229.00,0.06,1.788506e+002,6.66
146,31.49,0.91,151.73,157.90,155.27,0.92,0.99,1.04,6.33,6.96,1.00,1.00,7.27,7.27,155.97,7.51,29.08,1.27,18.30,31193.00,0.09,1.328993e+002,6.35
147,49.14,0.92,160.19,158.23,150.50,0.90,0.99,1.16,7.91,8.43,1.00,1.00,8.80,8.80,156.10,8.92,35.20,1.09,41.11,43396.00,0.06,2.591193e+002,7.83
148,44.52,0.98,142.30,148.93,150.47,0.89,0.99,1.16,7.53,8.79,1.00,1.00,8.96,8.96,148.61,9.77,35.84,1.37,44.14,38341.00,0.14,2.234542e+002,8.01
149,28.44,0.90,126.41,127.25,129.95,0.92,0.99,1.05,6.02,6.66,1.00,1.00,7.07,7.07,127.22,7.48,28.30,1.29,27.20,23663.00,0.10,1.140775e+002,6.21
150,37.70,0.85,150.47,151.80,144.79,0.84,0.97,1.33,6.93,7.78,1.51,0.66,10.26,6.79,149.54,8.74,34.09,1.12,41.88,34095.00,0.11,1.741533e+002,6.66
151,26.50,0.75,132.14,133.74,127.09,0.83,0.96,1.00,5.81,6.23,1.00,1.00,6.52,6.52,131.53,7.21,26.09,1.03,40.15,23281.00,0.07,1.026362e+002,4.70
152,28.65,0.85,154.97,157.16,152.13,0.90,0.98,1.04,6.04,6.40,1.00,1.00,6.83,6.83,155.37,7.12,27.33,1.06,37.79,29054.00,0.06,1.153809e+002,5.45
153,41.55,0.89,139.93,152.71,154.16,0.84,0.96,1.55,7.27,8.24,2.47,0.41,13.59,5.51,151.71,9.11,38.19,1.20,42.61,37168.00,0.12,2.014604e+002,7.34
154,26.29,0.91,141.55,139.18,133.56,0.93,1.00,1.02,5.79,6.09,1.00,1.00,6.56,6.56,137.76,6.52,26.22,1.05,40.44,24245.00,0.05,1.013974e+002,5.49
155,125.61,0.90,98.63,110.57,110.45,0.76,0.95,1.66,12.65,14.75,2.87,0.35,23.09,8.04,108.84,16.43,62.26,1.36,37.39,64105.00,0.14,1.058971e+003,12.87
156,37.70,0.95,128.37,133.17,132.89,0.83,0.98,1.38,6.93,7.97,1.76,0.57,11.27,6.42,132.53,8.25,35.39,1.31,39.73,30216.00,0.13,1.741533e+002,7.46
157,41.32,0.97,148.40,149.34,147.39,0.82,0.97,1.43,7.25,8.01,2.00,0.50,12.21,6.10,148.62,8.55,36.63,1.18,42.26,36263.00,0.09,1.998081e+002,7.41
158,21.04,0.86,156.18,157.47,150.11,0.83,0.95,1.65,5.18,6.38,2.85,0.35,11.46,4.02,154.84,6.80,30.97,1.19,35.88,23381.00,0.19,7.258714e+001,5.87
159,25.22,0.80,140.68,140.41,135.07,0.78,0.91,1.72,5.67,7.00,3.09,0.32,12.71,4.11,138.83,8.25,33.63,1.20,35.00,23740.00,0.19,9.530118e+001,5.38
160,29.96,0.93,144.06,143.53,140.33,0.76,0.93,1.49,6.18,7.42,2.22,0.45,11.43,5.15,142.63,8.68,33.18,1.14,38.98,27528.00,0.17,1.233343e+002,6.35
161,63.77,0.94,111.33,125.95,126.41,0.87,0.99,1.19,9.01,9.66,1.00,1.00,9.86,9.86,124.22,10.29,39.43,1.09,45.75,42235.00,0.07,3.830860e+002,9.22
162,35.69,0.92,126.58,136.81,132.33,0.77,0.94,1.82,6.74,8.33,3.44,0.29,15.17,4.41,134.05,9.60,39.16,1.22,43.08,29358.00,0.19,1.603796e+002,7.28
163,23.12,0.79,131.79,132.78,130.75,0.86,0.97,1.05,5.43,5.81,1.00,1.00,6.36,6.36,131.55,6.71,25.44,1.06,35.05,21180.00,0.07,8.360601e+001,4.72
164,24.17,0.91,150.51,153.54,154.13,0.92,0.99,1.02,5.55,5.91,1.00,1.00,6.36,6.36,153.40,6.48,25.44,1.05,36.31,25464.00,0.06,8.937008e+001,5.49
165,22.49,0.98,137.51,132.21,127.34,0.78,0.95,1.50,5.35,6.53,2.28,0.44,10.50,4.60,131.32,7.52,30.19,1.14,29.28,20748.00,0.18,8.022859e+001,5.49
166,20.01,0.93,129.95,125.23,127.30,0.86,0.97,1.26,5.05,5.94,1.00,1.00,6.83,6.83,126.39,6.35,27.33,1.32,38.37,18453.00,0.15,6.733657e+001,5.28
167,27.79,0.92,153.86,148.20,143.12,0.93,1.00,1.03,5.95,6.96,1.00,1.00,7.27,7.27,147.01,7.45,29.08,1.41,7.90,26903.00,0.15,1.102058e+002,6.35
168,21.04,0.98,151.50,149.11,149.39,0.87,0.98,1.19,5.18,5.81,1.00,1.00,6.56,6.56,149.44,6.37,26.22,1.09,34.58,22566.00,0.11,7.258714e+001,5.10
169,35.02,0.94,150.30,148.75,142.19,0.81,0.97,1.29,6.68,7.34,1.23,0.81,9.01,7.32,146.94,7.61,32.66,1.13,40.27,31738.00,0.09,1.558953e+002,6.66
170,21.66,0.87,155.09,152.52,147.39,0.80,0.94,1.53,5.25,6.29,2.38,0.42,10.58,4.44,151.01,7.18,30.05,1.17,32.95,23255.00,0.16,7.582080e+001,5.24
171,20.22,0.80,149.03,153.52,149.04,0.75,0.90,1.53,5.07,6.47,2.40,0.42,10.38,4.33,151.62,8.69,29.40,1.12,32.67,22288.00,0.22,6.837271e+001,5.06
172,33.47,0.86,157.91,158.01,150.27,0.90,0.99,1.02,6.53,6.85,1.00,1.00,7.16,7.16,155.64,7.51,28.62,1.05,26.09,32529.00,0.05,1.456426e+002,5.80
173,20.83,0.71,136.45,136.32,133.87,0.75,0.91,1.58,5.15,6.03,2.59,0.39,10.88,4.21,135.59,6.80,30.19,1.21,37.37,20339.00,0.15,7.152309e+001,5.06
174,28.22,0.89,152.58,152.14,147.51,0.91,0.99,1.05,5.99,6.62,1.00,1.00,6.99,6.99,150.56,7.26,27.97,1.24,24.81,27853.00,0.09,1.127805e+002,5.80
175,21.45,0.94,147.73,143.99,134.97,0.87,0.98,1.15,5.23,5.93,1.00,1.00,6.49,6.49,140.73,6.71,25.95,1.06,38.64,21532.00,0.12,7.473601e+001,5.25
176,26.08,0.85,142.62,145.87,143.48,0.80,0.94,1.42,5.76,6.80,1.93,0.52,10.15,5.26,143.92,8.21,30.83,1.13,41.68,25186.00,0.15,1.001650e+002,5.25
177,33.69,0.91,136.18,141.89,145.93,0.82,0.97,1.51,6.55,7.69,2.31,0.43,12.17,5.27,142.20,8.39,34.87,1.16,41.33,29863.00,0.15,1.470892e+002,6.91
178,54.52,0.87,124.47,136.91,139.15,0.90,0.99,1.08,8.33,8.74,1.00,1.00,8.83,8.83,135.19,9.40,35.33,1.06,39.40,40691.00,0.05,3.027928e+002,7.83
179,30.17,0.88,128.91,134.18,134.76,0.91,0.99,1.00,6.20,6.48,1.00,1.00,6.72,6.72,133.45,7.21,26.87,1.03,39.17,25889.00,0.04,1.246820e+002,5.80
180,41.55,0.91,144.50,152.21,146.94,0.92,0.99,1.06,7.27,7.65,1.00,1.00,7.89,7.89,149.55,8.25,31.56,1.06,32.63,36640.00,0.05,2.014604e+002,7.18
181,21.66,0.78,133.53,134.66,139.86,0.60,0.70,3.19,5.25,7.05,7.88,0.13,19.25,2.44,136.05,7.90,43.39,1.52,36.08,20952.00,0.26,7.582080e+001,5.72
182,35.47,0.71,136.14,134.83,131.74,0.79,0.94,1.10,6.72,7.29,1.00,1.00,7.58,7.58,133.49,8.62,30.32,1.06,29.31,29100.00,0.08,1.588789e+002,5.43
183,24.59,0.86,150.57,151.04,139.94,0.80,0.93,1.63,5.60,6.75,2.75,0.36,11.88,4.32,147.07,7.61,32.40,1.19,37.16,24708.00,0.17,9.172258e+001,5.40
184,19.81,0.77,151.75,148.57,140.16,0.74,0.92,1.45,5.02,5.73,2.08,0.48,9.61,4.61,146.08,6.42,28.43,1.19,37.55,21181.00,0.12,6.630745e+001,4.71
185,35.91,0.90,158.70,160.15,156.49,0.79,0.96,1.58,6.76,7.80,2.57,0.39,13.13,5.12,158.85,8.22,36.49,1.20,40.51,34948.00,0.13,1.618863e+002,7.21
186,24.80,0.91,162.14,159.89,147.49,0.93,1.00,1.00,5.62,5.88,1.00,1.00,6.25,6.25,156.17,6.48,24.98,1.03,32.66,26393.00,0.04,9.290882e+001,5.25
187,35.47,0.83,147.78,151.40,147.29,0.86,0.97,1.23,6.72,7.40,1.00,1.00,8.02,8.02,149.75,8.34,32.07,1.10,45.10,32646.00,0.09,1.588789e+002,6.47
188,31.49,0.91,142.09,146.34,142.11,0.93,1.00,1.02,6.33,6.63,1.00,1.00,6.99,6.99,144.35,7.12,27.97,1.05,36.58,28870.00,0.04,1.328993e+002,6.21
189,26.50,0.91,154.49,151.86,149.33,0.83,0.97,1.09,5.81,6.37,1.00,1.00,6.80,6.80,151.39,6.80,27.19,1.06,35.98,26796.00,0.09,1.026362e+002,5.80
190,35.69,0.84,144.42,145.19,142.77,0.87,0.98,1.13,6.74,7.89,1.00,1.00,8.21,8.21,144.35,8.69,32.85,1.41,5.44,31612.00,0.15,1.603796e+002,6.80
191,20.63,0.91,149.28,146.83,137.87,0.82,0.97,1.23,5.12,5.86,1.00,1.00,6.64,6.64,144.37,6.35,26.55,1.10,31.70,21511.00,0.13,7.046599e+001,5.13
192,23.75,0.82,153.53,150.36,142.65,0.81,0.94,1.36,5.50,6.58,1.68,0.59,9.18,5.46,147.82,7.57,29.27,1.10,40.80,24242.00,0.16,8.704429e+001,5.68
193,20.83,0.86,161.19,159.95,150.18,0.88,0.98,1.06,5.15,5.58,1.00,1.00,6.16,6.16,156.86,6.28,24.66,1.06,30.52,23529.00,0.08,7.152309e+001,4.86
194,23.54,0.94,149.55,148.24,144.43,0.94,1.00,1.00,5.47,5.72,1.00,1.00,6.25,6.25,146.97,5.97,24.98,1.05,28.70,23956.00,0.04,8.589147e+001,5.25
195,20.42,0.87,153.78,151.33,145.04,0.90,0.99,1.00,5.10,5.41,1.00,1.00,5.97,5.97,149.68,6.03,23.88,1.05,36.38,22153.00,0.06,6.941586e+001,4.71
196,53.58,0.80,121.18,122.10,123.23,0.76,0.95,1.36,8.26,9.56,1.69,0.59,12.69,7.51,121.94,11.44,40.40,1.32,24.95,36216.00,0.14,2.949972e+002,7.83
197,28.44,0.94,142.23,148.13,142.16,0.88,0.99,1.20,6.02,6.68,1.00,1.00,7.30,7.30,143.75,7.12,29.21,1.09,41.69,26737.00,0.10,1.140775e+002,6.26
198,30.61,0.87,154.66,149.17,141.92,0.87,0.98,1.18,6.24,8.59,1.00,1.00,8.91,8.91,147.60,9.78,35.65,1.64,3.89,28930.00,0.27,1.273961e+002,7.70
199,51.94,0.89,119.29,129.79,128.45,0.82,0.96,1.56,8.13,9.56,2.50,0.40,15.09,6.05,128.03,10.59,42.29,1.32,39.15,37128.00,0.15,2.815565e+002,8.10
200,23.75,0.85,135.85,130.95,129.09,0.90,0.99,1.02,5.50,5.83,1.00,1.00,6.33,6.33,130.65,6.50,25.31,1.05,24.00,21426.00,0.06,8.704429e+001,5.10
201,74.63,0.88,125.31,133.20,134.01,0.85,0.98,1.07,9.75,10.87,1.00,1.00,10.41,10.41,131.37,11.73,41.64,1.43,22.88,50576.00,0.10,4.850164e+002,9.67
202,67.85,0.92,132.88,134.33,132.99,0.91,0.99,1.07,9.29,9.73,1.00,1.00,9.58,9.58,133.59,10.23,38.32,1.06,12.42,47690.00,0.04,4.204523e+002,9.12
203,24.80,0.83,130.93,132.58,125.92,0.89,0.98,1.00,5.62,5.93,1.00,1.00,6.36,6.36,130.11,6.71,25.44,1.05,37.62,21988.00,0.05,9.290882e+001,5.06
204,21.04,0.96,145.43,139.41,132.93,0.93,1.00,1.01,5.18,5.46,1.00,1.00,6.05,6.05,137.89,5.58,24.20,1.06,25.59,20822.00,0.05,7.258714e+001,5.25
205,36.58,0.95,144.00,156.77,162.98,0.86,0.98,1.29,6.82,7.83,1.25,0.80,9.46,7.58,157.15,8.25,34.09,1.32,42.13,35045.00,0.13,1.664421e+002,7.34
206,29.09,0.87,143.46,144.67,148.25,0.85,0.98,1.20,6.09,6.84,1.00,1.00,7.38,7.38,145.33,7.86,29.54,1.08,37.92,27467.00,0.11,1.180067e+002,5.88
207,45.90,0.98,147.58,150.61,145.28,0.94,1.00,1.04,7.64,8.01,1.00,1.00,8.13,8.13,148.64,8.25,32.53,1.05,28.60,39240.00,0.05,2.339235e+002,7.46
208,31.49,0.87,115.13,120.63,120.35,0.90,0.99,1.05,6.33,6.69,1.00,1.00,7.11,7.11,118.88,7.26,28.43,1.06,36.81,23775.00,0.05,1.328993e+002,5.95
209,23.96,0.97,147.82,145.94,147.59,0.76,0.92,1.82,5.52,6.85,3.43,0.29,13.15,3.83,146.64,8.25,33.96,1.23,34.35,24196.00,0.19,8.820384e+001,5.88
210,43.83,0.89,140.11,143.08,139.94,0.92,0.99,1.05,7.47,7.82,1.00,1.00,8.02,8.02,141.81,8.62,32.07,1.06,30.15,36161.00,0.04,2.182945e+002,7.25
211,19.81,0.89,139.86,145.02,142.97,0.85,0.97,1.19,5.02,5.75,1.00,1.00,6.44,6.44,143.81,6.35,25.76,1.08,39.19,20853.00,0.13,6.630745e+001,4.70
212,21.24,0.93,151.20,148.80,142.69,0.93,1.00,1.00,5.20,5.47,1.00,1.00,5.97,5.97,146.96,5.98,23.88,1.04,32.50,22338.00,0.05,7.365812e+001,5.10
213,50.77,0.94,118.44,136.65,141.01,0.74,0.97,1.75,8.04,9.01,3.17,0.32,16.62,5.24,135.36,9.46,43.72,1.27,47.86,38578.00,0.11,2.721144e+002,8.41
214,33.03,0.91,142.88,145.08,145.26,0.87,0.98,1.24,6.48,7.51,1.00,1.00,8.18,8.18,144.56,8.03,32.72,1.37,41.16,29923.00,0.14,1.427679e+002,6.77
215,40.64,0.74,121.79,127.62,123.49,0.71,0.90,1.91,7.19,8.72,3.73,0.27,16.57,4.44,125.54,9.68,42.02,1.26,38.00,30255.00,0.18,1.948855e+002,6.75
216,21.45,0.94,136.96,137.94,135.57,0.83,0.97,1.30,5.23,6.06,1.35,0.74,7.94,5.88,136.41,6.92,27.65,1.11,38.23,20870.00,0.14,7.473601e+001,5.49
217,30.61,0.92,157.11,161.42,156.47,0.92,0.99,1.04,6.24,6.62,1.00,1.00,6.99,6.99,159.19,7.06,27.97,1.05,34.20,31202.00,0.06,1.273961e+002,5.80
218,28.01,0.78,169.12,158.89,152.22,0.82,0.95,1.40,5.97,6.77,1.85,0.54,10.21,5.50,157.83,7.73,31.42,1.16,31.96,29041.00,0.12,1.114900e+002,5.49
219,33.69,0.93,146.67,147.01,149.26,0.86,0.98,1.19,6.55,7.54,1.00,1.00,8.13,8.13,147.60,7.95,32.53,1.38,40.87,30995.00,0.13,1.470892e+002,7.25
220,25.44,0.91,140.13,143.56,145.30,0.86,0.98,1.14,5.69,6.25,1.00,1.00,6.85,6.85,143.65,6.80,27.38,1.08,37.73,24707.00,0.09,9.650727e+001,5.76
221,32.14,0.96,145.60,151.87,153.36,0.84,0.98,1.24,6.40,7.28,1.00,1.00,7.78,7.78,151.36,8.25,31.10,1.08,38.66,30727.00,0.12,1.370917e+002,6.27
222,45.67,0.88,133.17,143.93,142.54,0.67,0.92,1.77,7.63,9.20,3.26,0.31,16.18,4.96,142.08,9.99,42.29,1.21,42.29,37367.00,0.17,2.321648e+002,7.49
223,41.55,0.95,124.68,137.31,134.42,0.90,0.99,1.13,7.27,7.74,1.00,1.00,8.13,8.13,134.30,8.03,32.53,1.08,47.66,32904.00,0.06,2.014604e+002,7.32
224,69.54,0.94,141.54,147.98,148.01,0.93,1.00,1.04,9.41,9.77,1.00,1.00,9.55,9.55,146.96,10.29,38.19,1.05,29.06,53492.00,0.04,4.362446e+002,9.12
225,26.72,0.88,151.88,151.23,145.98,0.81,0.94,1.45,5.83,6.79,2.06,0.49,10.57,5.14,149.74,7.51,31.42,1.15,35.89,26654.00,0.14,1.038816e+002,5.94
226,25.65,0.90,159.71,159.41,155.75,0.83,0.97,1.29,5.71,6.58,1.22,0.82,8.02,6.59,157.59,7.47,29.21,1.10,28.77,27263.00,0.13,9.771995e+001,5.70
227,33.91,0.91,151.51,149.96,141.05,0.92,0.99,1.02,6.57,6.89,1.00,1.00,7.19,7.19,147.44,7.32,28.76,1.05,35.58,31110.00,0.05,1.485417e+002,6.25
228,25.65,0.87,144.43,146.66,144.97,0.91,0.99,1.03,5.71,6.03,1.00,1.00,6.52,6.52,145.61,6.52,26.09,1.06,37.45,25190.00,0.05,9.771995e+001,5.25
229,49.37,0.94,101.43,100.18,99.38,0.94,1.00,1.03,7.93,8.59,1.00,1.00,8.60,8.60,99.82,8.92,34.42,1.30,25.58,27849.00,0.08,2.609597e+002,8.01
230,24.17,0.93,135.26,135.14,126.33,0.81,0.97,1.26,5.55,6.38,1.00,1.00,7.07,7.07,132.53,7.26,28.30,1.09,40.28,22000.00,0.13,8.937008e+001,5.52
231,25.65,0.92,137.05,141.10,140.05,0.88,0.99,1.18,5.71,6.35,1.00,1.00,6.99,6.99,139.71,6.99,27.97,1.09,37.01,24169.00,0.10,9.771995e+001,5.78
232,27.36,0.92,140.43,141.34,138.39,0.93,1.00,1.00,5.90,6.18,1.00,1.00,6.60,6.60,140.35,6.70,26.41,1.05,30.64,25403.00,0.05,1.076568e+002,5.74
233,32.36,0.87,156.34,152.59,149.60,0.90,0.99,1.03,6.42,7.22,1.00,1.00,7.47,7.47,151.62,8.03,29.86,1.39,13.94,30931.00,0.11,1.385016e+002,6.35
234,31.70,0.94,142.87,145.67,150.21,0.83,0.97,1.59,6.35,7.39,2.63,0.38,12.70,4.83,146.77,7.86,35.06,1.20,44.54,29500.00,0.14,1.342906e+002,6.17
235,24.17,0.92,151.75,155.04,152.38,0.93,0.99,1.01,5.55,5.86,1.00,1.00,6.33,6.33,153.34,6.28,25.31,1.05,34.84,25454.00,0.05,8.937008e+001,5.25
236,20.22,0.76,145.49,143.68,144.04,0.80,0.93,1.55,5.07,6.13,2.45,0.41,10.49,4.28,143.67,6.70,29.54,1.17,43.47,21119.00,0.17,6.837271e+001,4.45
237,39.28,0.88,133.71,147.33,152.60,0.84,0.97,1.38,7.07,8.00,1.76,0.57,11.25,6.38,147.32,8.25,35.25,1.14,40.70,34620.00,0.12,1.851951e+002,7.46
238,25.44,0.77,150.57,148.27,144.70,0.85,0.96,1.05,5.69,6.12,1.00,1.00,6.57,6.57,147.43,7.12,26.28,1.05,41.17,25358.00,0.07,9.650727e+001,4.70
239,34.58,0.72,179.30,164.19,149.16,0.79,0.93,1.25,6.63,7.49,1.00,1.00,8.02,8.02,160.74,8.69,32.07,1.09,36.64,34399.00,0.11,1.529358e+002,5.90
240,26.29,0.88,152.82,150.21,147.30,0.91,0.99,1.02,5.79,6.13,1.00,1.00,6.56,6.56,149.36,6.66,26.22,1.05,35.23,26287.00,0.06,1.013974e+002,5.10
241,23.33,0.83,154.44,154.05,151.28,0.83,0.95,1.32,5.45,6.31,1.45,0.69,8.47,5.84,153.26,6.98,28.62,1.12,36.20,24828.00,0.14,8.474537e+001,5.67
242,27.79,0.89,149.10,148.09,147.22,0.92,0.99,1.00,5.95,6.24,1.00,1.00,6.60,6.60,147.90,6.70,26.41,1.04,37.60,27065.00,0.05,1.102058e+002,5.25
243,89.61,0.79,127.75,137.47,140.15,0.71,0.93,1.57,10.68,11.87,2.54,0.39,18.61,7.32,136.91,12.95,51.85,1.20,37.70,61060.00,0.10,6.381475e+002,10.06
244,37.70,0.81,140.34,141.02,132.50,0.83,0.96,1.22,6.93,7.66,1.00,1.00,8.18,8.18,138.37,8.49,32.72,1.10,40.29,31549.00,0.10,1.741533e+002,6.25
245,37.25,0.87,132.13,134.28,131.70,0.83,0.96,1.51,6.89,8.19,2.33,0.43,12.92,5.55,133.25,9.33,36.95,1.33,40.60,30115.00,0.16,1.710512e+002,6.99
246,43.60,0.93,150.87,151.20,149.49,0.92,1.00,1.03,7.45,7.79,1.00,1.00,7.94,7.94,150.65,8.25,31.75,1.05,32.69,38265.00,0.04,2.165858e+002,6.91
247,25.86,0.98,147.04,137.53,136.94,0.91,0.99,1.12,5.74,6.20,1.00,1.00,6.83,6.83,137.48,6.52,27.33,1.08,9.45,23922.00,0.07,9.893920e+001,5.87
248,31.49,0.83,125.90,128.34,126.89,0.77,0.94,1.70,6.33,7.61,3.02,0.33,13.88,4.60,127.32,8.55,36.95,1.40,41.86,25463.00,0.17,1.328993e+002,6.85
249,26.50,0.96,142.13,142.00,135.87,0.86,0.98,1.18,5.81,6.57,1.00,1.00,7.07,7.07,140.18,7.12,28.30,1.07,33.66,24812.00,0.12,1.026362e+002,5.68
250,33.03,0.85,147.06,147.12,144.36,0.89,0.98,1.05,6.48,6.89,1.00,1.00,7.22,7.22,146.08,7.86,28.89,1.05,26.30,30238.00,0.06,1.427679e+002,6.28
251,21.04,0.93,143.86,142.64,144.03,0.89,0.99,1.08,5.18,5.70,1.00,1.00,6.25,6.25,143.12,6.28,24.98,1.06,37.53,21611.00,0.09,7.258714e+001,5.19
252,26.29,0.89,127.31,132.07,133.26,0.87,0.99,1.16,5.79,6.39,1.00,1.00,6.99,6.99,131.51,7.52,27.97,1.08,39.45,23145.00,0.10,1.013974e+002,5.25
253,25.86,0.96,145.37,140.91,136.59,0.79,0.96,1.39,5.74,6.80,1.83,0.55,9.87,5.38,140.10,7.26,30.51,1.12,39.75,24378.00,0.16,9.893920e+001,5.58
254,54.05,0.83,136.95,152.42,154.60,0.79,0.95,1.44,8.30,9.47,2.01,0.50,13.56,6.73,151.28,10.79,40.59,1.14,46.10,45233.00,0.12,2.988846e+002,8.09
255,24.80,0.88,155.68,155.11,149.04,0.91,0.99,1.06,5.62,6.02,1.00,1.00,6.56,6.56,152.79,6.50,26.22,1.06,33.26,25821.00,0.07,9.290882e+001,5.28
256,36.13,0.93,133.61,131.53,130.77,0.93,1.00,1.04,6.78,7.12,1.00,1.00,7.42,7.42,131.29,7.52,29.67,1.06,19.07,29015.00,0.05,1.633990e+002,6.66
257,29.96,0.84,155.77,158.87,147.96,0.88,0.98,1.03,6.18,6.51,1.00,1.00,6.91,6.91,155.22,7.32,27.65,1.06,31.32,29957.00,0.05,1.233343e+002,5.74
258,37.25,0.94,148.24,152.20,154.20,0.88,0.98,1.25,6.89,7.73,1.00,1.00,8.41,8.41,152.17,8.07,33.63,1.28,40.23,34391.00,0.11,1.710512e+002,7.26
259,31.49,0.87,151.93,156.37,158.91,0.85,0.97,1.32,6.33,7.40,1.46,0.68,9.65,6.61,156.59,8.25,32.53,1.29,34.43,31317.00,0.14,1.328993e+002,6.21
260,31.05,0.89,141.74,149.41,154.47,0.81,0.94,1.30,6.29,7.23,1.33,0.75,8.98,6.74,150.05,7.95,31.42,1.10,45.36,29709.00,0.13,1.301353e+002,6.56
261,59.72,0.73,132.33,138.74,138.87,0.60,0.89,1.78,8.72,10.31,3.28,0.30,18.32,5.58,137.50,11.73,47.81,1.40,35.21,44411.00,0.15,3.471422e+002,8.14
262,67.85,0.88,98.89,109.15,111.11,0.79,0.97,1.48,9.29,10.58,2.17,0.46,15.40,7.08,108.56,11.71,44.95,1.15,38.64,38757.00,0.12,4.204523e+002,9.62
263,28.65,0.87,154.39,156.37,156.33,0.90,0.99,1.09,6.04,7.12,1.00,1.00,7.55,7.55,156.06,7.90,30.19,1.61,17.95,29183.00,0.15,1.153809e+002,6.35
264,37.25,0.88,135.48,136.90,132.99,0.91,0.99,1.03,6.89,7.20,1.00,1.00,7.47,7.47,135.52,7.86,29.86,1.05,29.51,30627.00,0.04,1.710512e+002,6.35
265,22.91,0.93,157.61,152.85,148.53,0.93,1.00,1.00,5.40,5.68,1.00,1.00,6.16,6.16,152.07,6.11,24.66,1.05,25.13,24332.00,0.05,8.247342e+001,5.25
266,24.38,0.94,120.27,122.15,115.85,0.93,1.00,1.00,5.57,5.86,1.00,1.00,6.33,6.33,119.73,6.11,25.31,1.05,32.46,19995.00,0.05,9.054300e+001,5.25
267,38.15,0.87,151.10,156.75,152.82,0.90,0.99,1.02,6.97,7.31,1.00,1.00,7.50,7.50,154.60,8.03,30.00,1.05,30.84,35558.00,0.05,1.772790e+002,6.64
268,54.28,0.89,152.35,150.89,144.24,0.70,0.94,1.77,8.31,9.40,3.25,0.31,17.27,5.31,148.94,9.88,45.14,1.27,43.30,44681.00,0.12,3.008361e+002,8.93
269,25.44,0.85,139.40,140.85,142.02,0.84,0.96,1.31,5.69,6.56,1.40,0.71,8.58,6.12,141.05,7.44,29.40,1.11,43.32,24261.00,0.13,9.650727e+001,5.88
270,25.65,0.88,148.35,144.34,136.42,0.91,0.99,1.03,5.71,6.01,1.00,1.00,6.52,6.52,142.40,6.80,26.09,1.06,34.03,24635.00,0.05,9.771995e+001,5.25
271,28.01,0.91,148.76,146.43,147.17,0.64,0.92,1.85,5.97,6.99,3.54,0.28,14.10,3.99,146.65,7.51,36.17,1.29,34.24,26984.00,0.15,1.114900e+002,6.22
272,35.47,0.94,136.69,149.38,151.50,0.88,0.99,1.20,6.72,7.32,1.00,1.00,7.94,7.94,148.55,7.61,31.75,1.10,43.54,32383.00,0.08,1.588789e+002,6.78
273,21.24,0.95,132.18,141.83,143.86,0.94,1.00,1.00,5.20,5.46,1.00,1.00,5.97,5.97,140.15,5.76,23.88,1.04,34.38,21303.00,0.05,7.365812e+001,5.10
274,47.75,0.84,128.79,135.05,134.16,0.83,0.96,1.17,7.80,8.53,1.00,1.00,8.72,8.72,133.91,9.72,34.87,1.07,43.69,36423.00,0.09,2.481905e+002,7.44
275,34.13,0.97,147.88,153.23,149.82,0.94,1.00,1.02,6.59,6.88,1.00,1.00,7.19,7.19,151.41,7.26,28.76,1.05,20.50,32098.00,0.04,1.500004e+002,6.35
276,34.58,0.96,143.36,141.56,144.47,0.93,1.00,1.03,6.63,6.94,1.00,1.00,7.27,7.27,142.60,7.32,29.08,1.06,19.95,30516.00,0.04,1.529358e+002,6.35
277,25.65,0.99,138.45,141.65,144.17,0.81,0.93,1.80,5.71,7.02,3.37,0.30,13.34,3.96,142.03,7.73,34.61,1.23,41.84,24571.00,0.19,9.771995e+001,6.04
