Particle ID,Area (ABD),Aspect Ratio,Average Blue,Average Green,Average Red,Circle Fit,Circularity (Hu),Compactness,Diameter (ABD),Diameter (ESD),Elongation,Geodesic Aspect Ratio,Geodesic Length,Geodesic Thickness,Intensity,Length,Perimeter,Roughness,Sigma Intensity,Sum Intensity,Transparency,Volume (ABD),Width
139,26.29,0.94,127.59,129.61,127.64,0.94,1.00,1.00,5.79,6.05,1.00,1.00,6.44,6.44,128.53,6.35,25.76,1.04,37.65,22621.00,0.04,1.013974e+002,5.49
140,27.58,0.79,147.85,148.48,145.10,0.86,0.97,1.03,5.93,6.31,1.00,1.00,6.72,6.72,147.13,7.32,26.87,1.05,35.17,26778.00,0.06,1.089281e+002,5.25
141,29.09,0.90,142.41,142.32,143.46,0.92,0.99,1.00,6.09,6.39,1.00,1.00,6.72,6.72,142.38,6.80,26.87,1.04,34.48,26909.00,0.05,1.180067e+002,5.80
142,40.64,0.84,140.28,151.30,148.96,0.89,0.98,1.05,7.19,7.59,1.00,1.00,7.78,7.78,148.73,8.49,31.10,1.05,36.42,35844.00,0.05,1.948855e+002,6.66
143,21.04,0.46,171.88,159.39,159.35,0.42,0.44,3.82,5.18,8.50,9.89,0.10,21.36,2.16,160.23,10.97,47.03,1.43,23.93,24195.00,0.39,7.258714e+001,5.25
144,21.66,0.91,134.93,129.58,130.49,0.86,0.98,1.25,5.25,5.98,1.00,1.00,6.80,6.80,130.05,6.97,27.19,1.11,23.11,20027.00,0.12,7.582080e+001,5.24
145,41.09,0.90,130.71,138.64,135.42,0.88,0.99,1.13,7.23,7.81,1.00,1.00,8.13,8.13,136.55,8.49,32.53,1.07,46.15,33182.00,0.07,1.981615e+002,6.91
146,27.36,0.88,141.76,143.20,140.17,0.89,0.99,1.08,5.90,6.35,1.00,1.00,6.83,6.83,141.56,7.18,27.33,1.06,35.82,25623.00,0.07,1.076568e+002,5.57
147,27.36,0.84,117.05,123.87,123.41,0.84,0.96,1.15,5.90,6.54,1.00,1.00,7.07,7.07,122.97,7.57,28.30,1.08,38.37,22257.00,0.10,1.076568e+002,5.54
148,33.03,0.92,133.48,136.38,139.69,0.93,1.00,1.02,6.48,6.76,1.00,1.00,7.11,7.11,136.49,7.18,28.43,1.05,42.97,28254.00,0.04,1.427679e+002,6.27
149,22.70,0.86,129.18,127.97,127.30,0.79,0.94,1.38,5.38,6.42,1.75,0.57,9.57,5.46,127.88,7.21,30.05,1.38,38.69,20333.00,0.16,8.134761e+001,5.25
150,21.87,0.78,158.59,150.77,147.63,0.81,0.94,1.27,5.28,6.00,1.00,1.00,6.88,6.88,150.66,6.64,27.52,1.11,38.05,23353.00,0.12,7.691247e+001,4.91
151,20.42,0.86,122.92,121.77,118.72,0.83,0.97,1.19,5.10,5.72,1.00,1.00,6.49,6.49,120.63,6.22,25.95,1.09,32.99,17853.00,0.11,6.941586e+001,5.25
152,52.64,0.84,149.50,152.17,150.62,0.88,0.98,1.07,8.19,9.19,1.00,1.00,9.16,9.16,151.40,10.33,36.63,1.53,16.77,44359.00,0.11,2.872853e+002,8.21
153,46.36,0.84,140.80,144.17,141.41,0.83,0.97,1.37,7.68,8.82,1.70,0.59,12.18,7.15,142.95,9.77,38.65,1.38,40.03,38024.00,0.13,2.374574e+002,7.96
154,87.88,0.69,148.23,153.51,146.90,0.69,0.90,1.36,10.58,12.03,1.69,0.59,15.20,9.00,150.30,14.38,48.40,1.23,35.33,65983.00,0.12,6.197331e+002,9.73
155,24.17,0.83,150.13,145.45,136.60,0.82,0.95,1.29,5.55,6.42,1.22,0.82,7.87,6.44,142.98,7.18,28.62,1.10,36.90,23735.00,0.14,8.937008e+001,4.92
156,36.13,0.93,160.38,159.76,153.74,0.93,1.00,1.03,6.78,7.12,1.00,1.00,7.38,7.38,158.01,7.51,29.54,1.05,27.02,34920.00,0.05,1.633990e+002,6.79
157,51.47,0.90,141.54,135.71,135.48,0.91,0.99,1.08,8.10,8.77,1.00,1.00,8.83,8.83,136.29,9.40,35.33,1.24,9.06,39251.00,0.08,2.777638e+002,7.83
158,60.19,0.95,140.17,136.51,134.95,0.87,0.98,1.09,8.75,9.82,1.00,1.00,9.66,9.66,136.08,10.24,38.65,1.42,12.59,44227.00,0.11,3.512960e+002,9.40
159,21.45,0.91,144.99,143.62,142.88,0.85,0.98,1.23,5.23,5.89,1.00,1.00,6.72,6.72,142.88,6.42,26.87,1.10,37.22,21861.00,0.11,7.473601e+001,5.31
160,21.04,0.85,126.38,128.05,126.83,0.74,0.90,1.38,5.18,6.15,1.78,0.56,9.06,5.09,127.46,6.80,28.30,1.12,35.09,19247.00,0.16,7.258714e+001,5.18
