start_time,cell_count,Unique_ID,date,temperature,P.treatment,replicate,unique_number,start.time,time_since_innoc,time_since_innoc_days,time_since_innoc_hours
2016-08-13T13:04:38Z,443857.0,47B,lst,20,DEF,2,57.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-08-13 13:04:38 UTC,43.950636574074075,1054.8152777777777
2016-08-13T13:05:48Z,203927.0,48B,lst,20,DEF,3,58.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-08-13 13:05:48 UTC,43.95144675925926,1054.8347222222221
2016-08-13T13:07:03Z,173381.0,49B,lst,20,DEF,4,59.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-08-13 13:07:03 UTC,43.95231481481481,1054.8555555555556
2016-08-13T13:14:59Z,2092061.0,4B,lst,24,FULL,4,64.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-08-13 13:14:59 UTC,43.957824074074075,1054.9877777777779
2016-08-13T13:08:16Z,157710.0,50B,lst,20,DEF,5,60.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-08-13 13:08:16 UTC,43.953159722222225,1054.8758333333333
2016-08-13T13:16:15Z,2146341.0,5B,lst,24,FULL,5,65.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-08-13 13:16:15 UTC,43.958703703703705,1055.0088888888888
2016-08-13T10:55:19Z,106210.0,6,lst,8,DEF,1,6.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-08-13 10:55:19 UTC,43.86083333333333,1052.66
2016-08-13T10:56:32Z,77651.0,7,lst,8,DEF,2,7.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-08-13 10:56:32 UTC,43.861678240740744,1052.6802777777777
2016-08-13T10:57:46Z,74289.0,8,lst,8,DEF,3,8.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-08-13 10:57:46 UTC,43.86253472222222,1052.7008333333333
2016-08-13T10:59:03Z,72320.0,9,lst,8,DEF,4,9.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-08-13 10:59:03 UTC,43.863425925925924,1052.7222222222222
2016-07-10T17:55:51Z,514306.0,1,lst,24,FULL,1,41.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-10 17:55:51 UTC,10.15287037037037,243.6688888888889
2016-07-10T11:12:02Z,23972.0,16,lst,12,DEF,1,16.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-10 11:12:02 UTC,9.87244212962963,236.9386111111111
2016-07-10T11:15:22Z,86716.0,18,lst,12,DEF,3,18.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-10 11:15:22 UTC,9.874756944444444,236.99416666666667
2016-07-10T11:20:23Z,36318.0,19,lst,12,DEF,4,19.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-10 11:20:23 UTC,9.878240740740742,237.07777777777778
2016-07-10T17:58:08Z,778784.0,2,lst,24,FULL,2,42.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-10 17:58:08 UTC,10.154456018518518,243.70694444444445
2016-07-10T18:03:27Z,719451.0,3,lst,24,FULL,3,43.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-10 18:03:27 UTC,10.158148148148149,243.79555555555555
2016-07-10T10:44:58Z,18527.0,32,lst,8,FULL,2,2.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-10 10:44:58 UTC,9.853645833333333,236.4875
2016-07-10T12:28:03Z,785700.0,36B,lst,24,DEF,1,66.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-10 12:28:03 UTC,9.92523148148148,238.20555555555555
2016-07-10T18:04:39Z,705941.0,4,lst,24,FULL,4,44.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-10 18:04:39 UTC,10.158981481481481,243.81555555555556
2016-07-10T18:34:55Z,546695.0,41,r2,20,FULL,1,31.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-10 18:34:55 UTC,10.18,244.32
2016-07-10T12:46:50Z,10722.0,41B,lst,20,FULL,1,51.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-10 12:46:50 UTC,9.938275462962963,238.5186111111111
2016-07-10T18:37:08Z,587792.0,42,r2,20,FULL,2,32.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-10 18:37:08 UTC,10.181539351851852,244.35694444444445
2016-07-10T12:48:01Z,17297.0,42B,lst,20,FULL,2,52.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-10 12:48:01 UTC,9.939097222222221,238.53833333333333
2016-07-10T18:38:16Z,602484.0,43,lst,20,FULL,3,33.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-10 18:38:16 UTC,10.182326388888889,244.37583333333333
2016-07-10T12:49:10Z,16309.0,43B,lst,20,FULL,3,53.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-10 12:49:10 UTC,9.939895833333333,238.5575
2016-07-10T18:39:23Z,813868.0,44,lst,20,FULL,4,34.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-10 18:39:23 UTC,10.183101851851852,244.39444444444445
2016-07-10T12:50:39Z,10941.0,44B,lst,20,FULL,4,54.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-10 12:50:39 UTC,9.940925925925926,238.5822222222222
2016-07-10T18:40:31Z,727977.0,45,lst,20,FULL,5,35.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-10 18:40:31 UTC,10.18388888888889,244.41333333333333
2016-07-10T12:51:49Z,12278.0,45B,lst,20,FULL,5,55.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-10 12:51:49 UTC,9.941736111111112,238.60166666666666
2016-07-10T18:41:38Z,212085.0,46,lst,20,DEF,1,36.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-10 18:41:38 UTC,10.184664351851852,244.43194444444444
2016-07-10T12:53:00Z,7545.0,46B,lst,20,DEF,1,56.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-10 12:53:00 UTC,9.94255787037037,238.6213888888889
2016-07-10T12:54:09Z,5944.0,47B,lst,20,DEF,2,57.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-10 12:54:09 UTC,9.943356481481482,238.64055555555555
2016-07-10T12:55:17Z,6768.0,48B,lst,20,DEF,3,58.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-10 12:55:17 UTC,9.94414351851852,238.65944444444443
2016-07-10T12:56:24Z,5963.0,49B,lst,20,DEF,4,59.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-10 12:56:24 UTC,9.944918981481482,238.67805555555555
2016-07-10T12:24:44Z,526606.0,4B,lst,24,FULL,4,64.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-10 12:24:44 UTC,9.92292824074074,238.15027777777777
2016-07-10T18:05:45Z,711825.0,5,lst,24,FULL,5,45.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-10 18:05:45 UTC,10.15974537037037,243.83388888888888
2016-07-10T12:57:37Z,3473.0,50B,lst,20,DEF,5,60.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-10 12:57:37 UTC,9.945763888888889,238.69833333333332
2016-07-10T10:55:22Z,13799.0,8,lst,8,DEF,3,8.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-10 10:55:22 UTC,9.860868055555555,236.66083333333333
2016-07-10T10:56:30Z,12361.0,9,lst,8,DEF,4,9.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-10 10:56:30 UTC,9.861655092592592,236.6797222222222
2016-07-10T10:53:49Z,16594.0,7,copy,8,DEF,2,7.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-10 10:53:49 UTC,9.859791666666666,236.635
2016-07-11T16:10:28Z,18825.0,10,lst,8,DEF,5,10.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-11 16:10:28 UTC,11.0796875,265.9125
2016-07-11T16:19:07Z,30941.0,13,lst,12,FULL,3,13.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-11 16:19:07 UTC,11.085694444444444,266.0566666666667
2016-07-11T16:21:25Z,32443.0,14,R2,12,FULL,4,14.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-11 16:21:25 UTC,11.087291666666667,266.095
2016-07-11T16:26:49Z,25944.0,16,lst,12,DEF,1,16.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-11 16:26:49 UTC,11.091041666666667,266.185
2016-07-11T16:28:05Z,38765.0,17,lst,12,DEF,2,17.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-11 16:28:05 UTC,11.091921296296297,266.2061111111111
2016-07-11T16:31:09Z,42136.0,19,lst,12,DEF,4,19.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-11 16:31:09 UTC,11.094050925925925,266.2572222222222
2016-07-11T17:09:07Z,348205.0,1B,lst,24,FULL,1,61.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-11 17:09:07 UTC,11.120416666666667,266.89
2016-07-11T16:33:29Z,47208.0,20,R2,12,DEF,5,20.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-11 16:33:29 UTC,11.095671296296297,266.2961111111111
2016-07-11T16:45:32Z,1564604.0,22,lst,16,FULL,2,22.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-11 16:45:32 UTC,11.104039351851851,266.49694444444447
2016-07-11T16:55:08Z,132067.0,26,lst,16,DEF,1,26.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-11 16:55:08 UTC,11.110706018518519,266.65694444444443
2016-07-11T18:10:27Z,814224.0,3,R2,24,FULL,3,43.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-11 18:10:27 UTC,11.16300925925926,267.9122222222222
2016-07-11T15:55:22Z,23413.0,31,lst,8,FULL,1,1.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-11 15:55:22 UTC,11.069201388888889,265.66083333333336
2016-07-11T15:56:31Z,30504.0,32,lst,8,FULL,2,2.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-11 15:56:31 UTC,11.07,265.68
2016-07-11T15:57:37Z,25340.0,33,lst,8,FULL,3,3.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-11 15:57:37 UTC,11.070763888888889,265.6983333333333
2016-07-11T15:58:53Z,17670.0,34,lst,8,FULL,4,4.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-11 15:58:53 UTC,11.071643518518519,265.71944444444443
2016-07-11T16:00:07Z,30890.0,35,lst,8,FULL,5,5.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-11 16:00:07 UTC,11.0725,265.74
2016-07-11T17:12:07Z,341295.0,3B,lst,24,FULL,3,63.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-11 17:12:07 UTC,11.1225,266.94
2016-07-11T17:33:12Z,68633.0,41B,lst,20,FULL,1,51.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-11 17:33:12 UTC,11.137141203703704,267.2913888888889
2016-07-11T17:34:33Z,98730.0,42B,lst,20,FULL,2,52.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-11 17:34:33 UTC,11.138078703703703,267.31388888888887
2016-07-11T18:42:29Z,759825.0,44,lst,20,FULL,4,34.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-11 18:42:29 UTC,11.185254629629629,268.4461111111111
2016-07-11T18:44:03Z,792175.0,45,lst,20,FULL,5,35.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-11 18:44:03 UTC,11.186342592592593,268.47222222222223
2016-07-11T17:42:50Z,20925.0,46B,lst,20,DEF,1,56.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-11 17:42:50 UTC,11.143831018518519,267.45194444444445
2016-07-11T17:43:55Z,20015.0,47B,lst,20,DEF,2,57.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-11 17:43:55 UTC,11.144583333333333,267.47
2016-07-11T17:45:00Z,16202.0,48B,lst,20,DEF,3,58.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-11 17:45:00 UTC,11.145335648148148,267.48805555555555
2016-07-11T18:14:32Z,976925.0,5,lst,24,FULL,5,45.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-11 18:14:32 UTC,11.165844907407408,267.98027777777776
2016-07-11T17:48:32Z,8122.0,50B,lst,20,DEF,5,60.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-11 17:48:32 UTC,11.147789351851852,267.5469444444444
2016-07-11T17:17:07Z,415742.0,5B,R2,24,FULL,5,65.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-11 17:17:07 UTC,11.125972222222222,267.0233333333333
2016-07-11T16:03:40Z,24596.0,6,R2,8,DEF,1,6.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-11 16:03:40 UTC,11.074965277777778,265.7991666666667
2016-07-11T16:04:49Z,18453.0,7,lst,8,DEF,2,7.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-11 16:04:49 UTC,11.075763888888888,265.8183333333333
2016-07-11T16:09:19Z,20661.0,9,R3,8,DEF,4,9.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-11 16:09:19 UTC,11.078888888888889,265.8933333333333
2016-07-11T16:06:01Z,23017.0,8,copy,8,DEF,3,8.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-11 16:06:01 UTC,11.076597222222222,265.8383333333333
2016-07-13T19:31:08Z,513507.0,1,lst,24,FULL,1,41.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-13 19:31:08 UTC,13.219039351851851,317.25694444444446
2016-07-13T11:59:32Z,36601.0,10,lst,8,DEF,5,10.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-13 11:59:32 UTC,12.90542824074074,309.73027777777776
2016-07-13T12:08:22Z,30440.0,12,lst,12,FULL,2,12.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-13 12:08:22 UTC,12.9115625,309.8775
2016-07-13T12:22:17Z,107422.0,16,lst,12,DEF,1,16.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-13 12:22:17 UTC,12.921226851851852,310.1094444444444
2016-07-13T12:26:21Z,87095.0,17,R3,12,DEF,2,17.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-13 12:26:21 UTC,12.924050925925926,310.1772222222222
2016-07-13T12:29:12Z,117428.0,19,lst,12,DEF,4,19.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-13 12:29:12 UTC,12.926030092592592,310.2247222222222
2016-07-13T19:48:14Z,430957.0,1B,lst,24,FULL,1,61.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-13 19:48:14 UTC,13.230914351851851,317.5419444444444
2016-07-13T19:32:10Z,598283.0,2,lst,24,FULL,2,42.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-13 19:32:10 UTC,13.219756944444445,317.27416666666664
2016-07-13T20:41:29Z,92122.0,26,lst,16,DEF,1,26.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-13 20:41:29 UTC,13.267893518518518,318.42944444444447
2016-07-13T20:42:35Z,112713.0,27,lst,16,DEF,2,27.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-13 20:42:35 UTC,13.268657407407407,318.4477777777778
2016-07-13T20:43:45Z,120536.0,28,lst,16,DEF,3,28.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-13 20:43:45 UTC,13.269467592592592,318.46722222222223
2016-07-13T19:49:22Z,444697.0,2B,lst,24,FULL,2,62.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-13 19:49:22 UTC,13.231701388888888,317.56083333333333
2016-07-13T20:48:57Z,105628.0,30,lst,16,DEF,5,30.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-13 20:48:57 UTC,13.273078703703703,318.5538888888889
2016-07-13T11:46:10Z,24480.0,31,lst,8,FULL,1,1.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-13 11:46:10 UTC,12.896145833333334,309.5075
2016-07-13T11:47:19Z,35015.0,32,lst,8,FULL,2,2.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-13 11:47:19 UTC,12.896944444444445,309.52666666666664
2016-07-13T11:48:34Z,29197.0,33,lst,8,FULL,3,3.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-13 11:48:34 UTC,12.8978125,309.5475
2016-07-13T11:49:44Z,21909.0,34,lst,8,FULL,4,4.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-13 11:49:44 UTC,12.898622685185185,309.56694444444446
2016-07-13T11:50:58Z,35959.0,35,lst,8,FULL,5,5.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-13 11:50:58 UTC,12.899479166666667,309.5875
2016-07-13T19:55:52Z,794874.0,38B,lst,24,DEF,3,68.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-13 19:55:52 UTC,13.236215277777777,317.6691666666667
2016-07-13T19:50:25Z,320911.0,3B,lst,24,FULL,3,63.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-13 19:50:25 UTC,13.232430555555556,317.5783333333333
2016-07-13T19:35:09Z,726110.0,4,R2,24,FULL,4,44.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-13 19:35:09 UTC,13.221828703703704,317.3238888888889
2016-07-13T20:21:15Z,486962.0,41,lst,20,FULL,1,31.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-13 20:21:15 UTC,13.253842592592592,318.09222222222223
2016-07-13T20:22:29Z,637723.0,42,lst,20,FULL,2,32.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-13 20:22:29 UTC,13.254699074074074,318.11277777777775
2016-07-13T20:08:39Z,697320.0,42B,lst,20,FULL,2,52.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-13 20:08:39 UTC,13.245092592592593,317.8822222222222
2016-07-13T20:27:04Z,864568.0,45,R2,20,FULL,5,35.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-13 20:27:04 UTC,13.257881944444444,318.18916666666667
2016-07-13T20:17:26Z,131168.0,49B,lst,20,DEF,4,59.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-13 20:17:26 UTC,13.25119212962963,318.0286111111111
2016-07-13T19:51:35Z,555361.0,4B,lst,24,FULL,4,64.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-13 19:51:35 UTC,13.23324074074074,317.59777777777776
2016-07-13T11:52:11Z,33395.0,6,lst,8,DEF,1,6.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-13 11:52:11 UTC,12.900324074074074,309.60777777777776
2016-07-13T11:53:21Z,31682.0,7,lst,8,DEF,2,7.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-13 11:53:21 UTC,12.901134259259258,309.6272222222222
2016-07-13T11:54:34Z,29772.0,8,lst,8,DEF,3,8.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-13 11:54:34 UTC,12.901979166666667,309.6475
2016-07-13T11:58:20Z,28962.0,9,R2,8,DEF,4,9.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-13 11:58:20 UTC,12.904594907407407,309.7102777777778
2016-07-13T19:36:17Z,583224.0,5,copy,24,FULL,5,45.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-13 19:36:17 UTC,13.222615740740741,317.34277777777777
2016-07-14T10:23:01Z,67559.0,10,R2,8,DEF,5,10.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-14 10:23:01 UTC,13.838402777777778,332.12166666666667
2016-07-14T12:10:44Z,45571.0,11,lst,12,FULL,1,11.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-14 12:10:44 UTC,13.913206018518519,333.9169444444444
2016-07-14T12:11:58Z,39786.0,12,lst,12,FULL,2,12.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-14 12:11:58 UTC,13.9140625,333.9375
2016-07-14T12:16:55Z,76052.0,,R3,NA,NA,NA,NA,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-14 12:16:55 UTC,13.9175,334.02
2016-07-14T12:19:08Z,64361.0,14,lst,12,FULL,4,14.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-14 12:19:08 UTC,13.919039351851852,334.05694444444447
2016-07-14T12:27:12Z,68760.0,17,lst,12,DEF,2,17.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-14 12:27:12 UTC,13.924641203703704,334.19138888888887
2016-07-14T12:30:22Z,71877.0,19,lst,12,DEF,4,19.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-14 12:30:22 UTC,13.926840277777778,334.2441666666667
2016-07-14T16:22:01Z,563952.0,1B,lst,24,FULL,1,61.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-14 16:22:01 UTC,14.087708333333333,338.105
2016-07-14T17:06:59Z,723263.0,2,lst,24,FULL,2,42.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-14 17:06:59 UTC,14.118935185185185,338.8544444444444
2016-07-14T15:18:17Z,178543.0,26,lst,16,DEF,1,26.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-14 15:18:17 UTC,14.043449074074074,337.04277777777776
2016-07-14T15:19:21Z,165642.0,27,lst,16,DEF,2,27.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-14 15:19:21 UTC,14.044189814814814,337.06055555555554
2016-07-14T15:28:17Z,125066.0,29,R4,16,DEF,4,29.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-14 15:28:17 UTC,14.050393518518518,337.20944444444444
2016-07-14T17:08:31Z,809682.0,3,lst,24,FULL,3,43.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-14 17:08:31 UTC,14.12,338.88
2016-07-14T15:24:47Z,118476.0,30,lst,16,DEF,5,30.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-14 15:24:47 UTC,14.047962962962963,337.1511111111111
2016-07-14T09:59:44Z,24542.0,31,lst,8,FULL,1,1.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-14 09:59:44 UTC,13.822233796296297,331.7336111111111
2016-07-14T10:00:56Z,37498.0,32,lst,8,FULL,2,2.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-14 10:00:56 UTC,13.82306712962963,331.7536111111111
2016-07-14T10:02:08Z,32046.0,33,lst,8,FULL,3,3.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-14 10:02:08 UTC,13.823900462962962,331.7736111111111
2016-07-14T17:10:02Z,883654.0,5,lst,24,FULL,5,45.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-14 17:10:02 UTC,14.121053240740741,338.90527777777777
2016-07-14T17:31:08Z,545794.0,41,lst,20,FULL,1,31.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-14 17:31:08 UTC,14.135706018518519,339.25694444444446
2016-07-14T15:57:24Z,570019.0,42B,lst,20,FULL,2,52.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-14 15:57:24 UTC,14.070613425925925,337.6947222222222
2016-07-14T15:58:32Z,564952.0,43B,lst,20,FULL,3,53.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-14 15:58:32 UTC,14.071400462962963,337.7136111111111
2016-07-14T17:35:55Z,815662.0,44,lst,20,FULL,4,34.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-14 17:35:55 UTC,14.139027777777779,339.33666666666664
2016-07-14T16:01:36Z,642807.0,45B,lst,20,FULL,5,55.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-14 16:01:36 UTC,14.073530092592593,337.76472222222225
2016-07-14T16:14:34Z,98347.0,49B,lst,20,DEF,4,59.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-14 16:14:34 UTC,14.082534722222222,337.98083333333335
2016-07-14T17:11:18Z,715592.0,5,R2,24,FULL,5,45.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-14 17:11:18 UTC,14.12193287037037,338.9263888888889
2016-07-14T10:16:15Z,50907.0,6,R2,8,DEF,1,6.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-14 10:16:15 UTC,13.833703703703703,332.00888888888886
2016-07-14T10:19:28Z,50367.0,8,lst,8,DEF,3,8.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-14 10:19:28 UTC,13.8359375,332.0625
2016-07-14T10:20:37Z,49506.0,9,lst,8,DEF,4,9.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-14 10:20:37 UTC,13.836736111111112,332.08166666666665
2016-07-14T10:17:30Z,58650.0,7,copy,8,DEF,2,7.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-14 10:17:30 UTC,13.834571759259259,332.02972222222223
2016-07-15T09:35:35Z,92743.0,11,lst,12,FULL,1,11.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-15 09:35:35 UTC,14.805462962962963,355.3311111111111
2016-07-15T09:37:57Z,101466.0,12,lst,12,FULL,2,12.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-15 09:37:57 UTC,14.807106481481481,355.37055555555554
2016-07-15T09:39:00Z,115687.0,13,lst,12,FULL,3,13.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-15 09:39:00 UTC,14.807835648148147,355.3880555555556
2016-07-15T09:44:59Z,42125.0,16,lst,12,DEF,1,16.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-15 09:44:59 UTC,14.811990740740741,355.48777777777775
2016-07-15T09:51:59Z,62558.0,19,lst,12,DEF,4,19.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-15 09:51:59 UTC,14.816851851851851,355.6044444444444
